rep,run,shelf,plate,line,trt,start time,start hour,end time,end hour,start germ,end germ,germinated
1,2,5,176,136-2,0,2/08/16 21:00,155.5833333,2/17/16 10:48,205.8,6,6,0
1,2,5,176,136-2,0,2/08/16 21:00,205.8,2/19/16 10:51,253.85,6,6,0
1,2,5,176,136-2,0,2/08/16 21:00,253.85,2/21/16 11:40,302.6666667,6,6,0
1,2,5,176,136-2,0,2/08/16 21:00,302.6666667,2/23/16 10:17,349.2833333,6,6,0
1,2,5,176,136-2,0,2/08/16 21:00,349.2833333,2/25/16 08:34,395.5666667,6,6,0
1,2,5,176,136-2,0,2/08/16 21:00,395.5666667,2/27/16 10:14,445.2333333,6,7,1
1,2,5,176,136-2,0,2/08/16 21:00,445.2333333,2/29/16 11:20,494.3333333,7,7,0
1,2,5,176,136-2,0,,494.3333333,,Inf,7,10,3
1,2,5,177,79-2,20,2/08/16 21:00,0,2/11/16 08:43,59.71666667,0,0,0
1,2,5,177,79-2,20,2/08/16 21:00,59.71666667,2/13/16 08:36,107.6,0,0,0
1,2,5,177,79-2,20,2/08/16 21:00,107.6,2/15/16 08:35,155.5833333,0,7,7
1,2,5,177,79-2,20,2/08/16 21:00,155.5833333,2/17/16 10:48,205.8,7,10,3
1,2,5,177,79-2,20,2/08/16 21:00,205.8,2/19/16 10:51,253.85,10,10,0
1,2,5,177,79-2,20,2/08/16 21:00,253.85,2/21/16 11:40,302.6666667,10,10,0
1,2,5,177,79-2,20,2/08/16 21:00,302.6666667,2/23/16 10:17,349.2833333,10,10,0
1,2,5,177,79-2,20,2/08/16 21:00,349.2833333,2/25/16 08:34,395.5666667,10,10,0
1,2,5,177,79-2,20,2/08/16 21:00,395.5666667,2/27/16 10:14,445.2333333,10,10,0
1,2,5,177,79-2,20,2/08/16 21:00,445.2333333,2/29/16 11:20,494.3333333,10,10,0
1,2,5,177,79-2,20,,494.3333333,,Inf,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,0,2/11/16 08:43,59.71666667,0,0,0
1,2,5,178,79-2,10,2/08/16 21:00,59.71666667,2/13/16 08:36,107.6,0,7,7
1,2,5,178,79-2,10,2/08/16 21:00,107.6,2/15/16 08:35,155.5833333,7,10,3
1,2,5,178,79-2,10,2/08/16 21:00,155.5833333,2/17/16 10:48,205.8,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,205.8,2/19/16 10:51,253.85,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,253.85,2/21/16 11:40,302.6666667,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,302.6666667,2/23/16 10:17,349.2833333,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,349.2833333,2/25/16 08:34,395.5666667,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,395.5666667,2/27/16 10:14,445.2333333,10,10,0
1,2,5,178,79-2,10,2/08/16 21:00,445.2333333,2/29/16 11:20,494.3333333,10,10,0
1,2,5,178,79-2,10,,494.3333333,,Inf,10,10,0
1,2,5,179,137-1,10,2/08/16 21:00,0,2/11/16 08:43,59.71666667,0,0,0
1,2,5,179,137-1,10,2/08/16 21:00,59.71666667,2/13/16 08:36,107.6,0,1,1
1,2,5,179,137-1,10,2/08/16 21:00,107.6,2/15/16 08:35,155.5833333,1,2,1
1,2,5,179,137-1,10,2/08/16 21:00,155.5833333,2/17/16 10:48,205.8,2,2,0
1,2,5,179,137-1,10,2/08/16 21:00,205.8,2/19/16 10:51,253.85,2,3,1
1,2,5,179,137-1,10,2/08/16 21:00,253.85,2/21/16 11:40,302.6666667,3,3,0
1,2,5,179,137-1,10,2/08/16 21:00,302.6666667,2/23/16 10:17,349.2833333,3,4,1
1,2,5,179,137-1,10,2/08/16 21:00,349.2833333,2/25/16 08:34,395.5666667,4,4,0
1,2,5,179,137-1,10,2/08/16 21:00,395.5666667,2/27/16 10:14,445.2333333,4,4,0
1,2,5,179,137-1,10,2/08/16 21:00,445.2333333,2/29/16 11:20,494.3333333,4,4,0
1,2,5,179,137-1,10,,494.3333333,,Inf,4,10,6
1,2,5,180,Johnny's,0,2/08/16 21:00,0,2/11/16 08:43,59.71666667,0,0,0
1,2,5,180,Johnny's,0,2/08/16 21:00,59.71666667,2/13/16 08:36,107.6,0,0,0
1,2,5,180,Johnny's,0,2/08/16 21:00,107.6,2/15/16 08:35,155.5833333,0,0,0
1,2,5,180,Johnny's,0,2/08/16 21:00,155.5833333,2/17/16 10:48,205.8,0,0,0
1,2,5,180,Johnny's,0,2/08/16 21:00,205.8,2/19/16 10:51,253.85,0,0,0
1,2,5,180,Johnny's,0,2/08/16 21:00,253.85,2/21/16 11:40,302.6666667,0,1,1
1,2,5,180,Johnny's,0,2/08/16 21:00,302.6666667,2/23/16 10:17,349.2833333,1,2,1
1,2,5,180,Johnny's,0,2/08/16 21:00,349.2833333,2/25/16 08:34,395.5666667,2,5,3
1,2,5,180,Johnny's,0,2/08/16 21:00,395.5666667,2/27/16 10:14,445.2333333,5,8,3
1,2,5,180,Johnny's,0,2/08/16 21:00,445.2333333,2/29/16 11:20,494.3333333,8,10,2
1,2,5,180,Johnny's,0,,494.3333333,,Inf,10,10,0
1,2,6,181,145-2,10,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,181,145-2,10,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,4,4
1,2,6,181,145-2,10,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,4,6,2
1,2,6,181,145-2,10,2/08/16 21:10,155.5,2/17/16 10:52,205.7,6,7,1
1,2,6,181,145-2,10,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,7,7,0
1,2,6,181,145-2,10,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,7,7,0
1,2,6,181,145-2,10,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,7,7,0
1,2,6,181,145-2,10,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,7,8,1
1,2,6,181,145-2,10,2/08/16 21:10,395.45,2/27/16 10:25,445.25,8,8,0
1,2,6,181,145-2,10,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,8,8,0
1,2,6,181,145-2,10,,494.2166667,,Inf,8,10,2
1,2,6,182,152-1,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,182,152-1,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,6,6
1,2,6,182,152-1,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,6,9,3
1,2,6,182,152-1,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,9,9,0
1,2,6,182,152-1,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,9,9,0
1,2,6,182,152-1,15,,494.2166667,,Inf,9,10,1
1,2,6,183,102-1,10,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,183,102-1,10,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,183,102-1,10,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,183,102-1,10,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,4,4
1,2,6,183,102-1,10,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,4,7,3
1,2,6,183,102-1,10,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,7,9,2
1,2,6,183,102-1,10,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,9,9,0
1,2,6,183,102-1,10,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,9,9,0
1,2,6,183,102-1,10,2/08/16 21:10,395.45,2/27/16 10:25,445.25,9,9,0
1,2,6,183,102-1,10,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,9,9,0
1,2,6,183,102-1,10,,494.2166667,,Inf,9,10,1
1,2,6,184,104-1,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,184,104-1,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,184,104-1,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,2,2
1,2,6,184,104-1,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,2,3,1
1,2,6,184,104-1,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,3,6,3
1,2,6,184,104-1,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,6,9,3
1,2,6,184,104-1,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,9,9,0
1,2,6,184,104-1,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,9,9,0
1,2,6,184,104-1,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,9,9,0
1,2,6,184,104-1,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,9,9,0
1,2,6,184,104-1,0,,494.2166667,,Inf,9,10,1
1,2,6,185,79-2,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,185,79-2,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,7,7
1,2,6,185,79-2,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,7,9,2
1,2,6,185,79-2,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,9,10,1
1,2,6,185,79-2,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,10,10,0
1,2,6,185,79-2,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,10,10,0
1,2,6,185,79-2,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,10,10,0
1,2,6,185,79-2,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,10,10,0
1,2,6,185,79-2,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,10,10,0
1,2,6,185,79-2,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,10,10,0
1,2,6,185,79-2,0,,494.2166667,,Inf,10,10,0
1,2,6,186,109-1,20,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,0,0,0
1,2,6,186,109-1,20,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,0,1,1
1,2,6,186,109-1,20,2/08/16 21:10,395.45,2/27/16 10:25,445.25,1,1,0
1,2,6,186,109-1,20,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,1,1,0
1,2,6,186,109-1,20,,494.2166667,,Inf,1,10,9
1,2,6,187,107-2,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,187,107-2,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,187,107-2,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,187,107-2,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,1,1
1,2,6,187,107-2,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,1,6,5
1,2,6,187,107-2,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,6,8,2
1,2,6,187,107-2,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,8,10,2
1,2,6,187,107-2,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,10,10,0
1,2,6,187,107-2,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,10,10,0
1,2,6,187,107-2,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,10,10,0
1,2,6,187,107-2,15,,494.2166667,,Inf,10,10,0
1,2,6,188,102-1,20,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,188,102-1,20,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,188,102-1,20,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,188,102-1,20,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,2,2
1,2,6,188,102-1,20,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,2,2,0
1,2,6,188,102-1,20,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,2,2,0
1,2,6,188,102-1,20,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,2,4,2
1,2,6,188,102-1,20,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,4,5,1
1,2,6,188,102-1,20,2/08/16 21:10,395.45,2/27/16 10:25,445.25,5,6,1
1,2,6,188,102-1,20,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,6,6,0
1,2,6,188,102-1,20,,494.2166667,,Inf,6,10,4
1,2,6,190,138-2,10,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,190,138-2,10,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,4,4
1,2,6,190,138-2,10,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,4,5,1
1,2,6,190,138-2,10,2/08/16 21:10,155.5,2/17/16 10:52,205.7,5,6,1
1,2,6,190,138-2,10,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,6,6,0
1,2,6,190,138-2,10,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,6,6,0
1,2,6,190,138-2,10,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,6,6,0
1,2,6,190,138-2,10,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,6,6,0
1,2,6,190,138-2,10,2/08/16 21:10,395.45,2/27/16 10:25,445.25,6,6,0
1,2,6,190,138-2,10,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,6,6,0
1,2,6,190,138-2,10,,494.2166667,,Inf,6,10,4
1,2,6,191,164-1,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,191,164-1,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,1,1
1,2,6,191,164-1,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,1,7,6
1,2,6,191,164-1,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,7,7,0
1,2,6,191,164-1,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,7,7,0
1,2,6,191,164-1,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,7,7,0
1,2,6,191,164-1,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,7,8,1
1,2,6,191,164-1,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,8,9,1
1,2,6,191,164-1,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,9,9,0
1,2,6,191,164-1,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,9,9,0
1,2,6,191,164-1,15,,494.2166667,,Inf,9,10,1
1,2,6,192,Johnny's,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,192,Johnny's,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,192,Johnny's,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,192,Johnny's,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,1,1
1,2,6,192,Johnny's,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,1,5,4
1,2,6,192,Johnny's,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,5,5,0
1,2,6,192,Johnny's,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,5,5,0
1,2,6,192,Johnny's,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,5,5,0
1,2,6,192,Johnny's,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,5,6,1
1,2,6,192,Johnny's,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,6,6,0
1,2,6,192,Johnny's,15,,494.2166667,,Inf,6,10,4
1,2,6,193,168-2,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,193,168-2,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,193,168-2,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,1,1
1,2,6,193,168-2,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,1,8,7
1,2,6,193,168-2,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,8,9,1
1,2,6,193,168-2,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,9,10,1
1,2,6,193,168-2,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,10,10,0
1,2,6,193,168-2,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,10,10,0
1,2,6,193,168-2,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,10,10,0
1,2,6,193,168-2,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,10,10,0
1,2,6,193,168-2,15,,494.2166667,,Inf,10,10,0
1,2,6,194,136-2,20,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,194,136-2,20,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,194,136-2,20,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,1,1
1,2,6,194,136-2,20,2/08/16 21:10,155.5,2/17/16 10:52,205.7,1,4,3
1,2,6,194,136-2,20,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,4,4,0
1,2,6,194,136-2,20,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,4,5,1
1,2,6,194,136-2,20,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,5,5,0
1,2,6,194,136-2,20,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,5,5,0
1,2,6,194,136-2,20,2/08/16 21:10,395.45,2/27/16 10:25,445.25,5,5,0
1,2,6,194,136-2,20,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,5,5,0
1,2,6,194,136-2,20,,494.2166667,,Inf,5,10,5
1,2,6,195,148-1,10,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,195,148-1,10,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,4,4
1,2,6,195,148-1,10,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,4,6,2
1,2,6,195,148-1,10,2/08/16 21:10,155.5,2/17/16 10:52,205.7,6,6,0
1,2,6,195,148-1,10,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,6,6,0
1,2,6,195,148-1,10,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,6,6,0
1,2,6,195,148-1,10,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,6,7,1
1,2,6,195,148-1,10,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,7,7,0
1,2,6,195,148-1,10,2/08/16 21:10,395.45,2/27/16 10:25,445.25,7,7,0
1,2,6,195,148-1,10,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,7,7,0
1,2,6,195,148-1,10,,494.2166667,,Inf,7,10,3
1,2,6,196,122-1,20,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,0,0,0
1,2,6,196,122-1,20,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,0,1,1
1,2,6,196,122-1,20,2/08/16 21:10,395.45,2/27/16 10:25,445.25,1,1,0
1,2,6,196,122-1,20,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,1,1,0
1,2,6,196,122-1,20,,494.2166667,,Inf,1,10,9
1,2,6,197,185-1,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,197,185-1,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,197,185-1,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,4,4
1,2,6,197,185-1,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,4,9,5
1,2,6,197,185-1,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,9,9,0
1,2,6,197,185-1,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,9,9,0
1,2,6,197,185-1,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,9,9,0
1,2,6,197,185-1,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,9,9,0
1,2,6,197,185-1,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,9,9,0
1,2,6,197,185-1,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,9,9,0
1,2,6,197,185-1,0,,494.2166667,,Inf,9,10,1
1,2,6,199,137-1,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,199,137-1,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,199,137-1,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,4,4
1,2,6,199,137-1,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,4,5,1
1,2,6,199,137-1,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,5,5,0
1,2,6,199,137-1,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,5,5,0
1,2,6,199,137-1,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,5,5,0
1,2,6,199,137-1,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,5,5,0
1,2,6,199,137-1,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,5,5,0
1,2,6,199,137-1,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,5,5,0
1,2,6,199,137-1,0,,494.2166667,,Inf,5,10,5
1,2,6,200,88-1,15,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,200,88-1,15,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,4,4
1,2,6,200,88-1,15,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,4,4,0
1,2,6,200,88-1,15,2/08/16 21:10,155.5,2/17/16 10:52,205.7,4,4,0
1,2,6,200,88-1,15,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,4,5,1
1,2,6,200,88-1,15,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,5,6,1
1,2,6,200,88-1,15,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,6,6,0
1,2,6,200,88-1,15,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,6,7,1
1,2,6,200,88-1,15,2/08/16 21:10,395.45,2/27/16 10:25,445.25,7,8,1
1,2,6,200,88-1,15,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,8,9,1
1,2,6,200,88-1,15,,494.2166667,,Inf,9,10,1
1,2,6,201,151-1,10,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,201,151-1,10,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,201,151-1,10,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,7,7
1,2,6,201,151-1,10,2/08/16 21:10,155.5,2/17/16 10:52,205.7,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,395.45,2/27/16 10:25,445.25,7,7,0
1,2,6,201,151-1,10,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,7,7,0
1,2,6,201,151-1,10,,494.2166667,,Inf,7,10,3
1,2,6,202,147-2,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,202,147-2,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,202,147-2,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,3,3
1,2,6,202,147-2,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,3,4,1
1,2,6,202,147-2,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,4,4,0
1,2,6,202,147-2,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,4,6,2
1,2,6,202,147-2,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,6,6,0
1,2,6,202,147-2,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,6,6,0
1,2,6,202,147-2,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,6,6,0
1,2,6,202,147-2,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,6,6,0
1,2,6,202,147-2,0,,494.2166667,,Inf,6,10,4
1,2,6,203,91-1,0,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,203,91-1,0,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,203,91-1,0,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,1,1
1,2,6,203,91-1,0,2/08/16 21:10,155.5,2/17/16 10:52,205.7,1,3,2
1,2,6,203,91-1,0,2/08/16 21:10,205.7,2/19/16 10:59,253.8166667,3,6,3
1,2,6,203,91-1,0,2/08/16 21:10,253.8166667,2/21/16 11:45,302.5833333,6,8,2
1,2,6,203,91-1,0,2/08/16 21:10,302.5833333,2/23/16 10:20,349.1666667,8,9,1
1,2,6,203,91-1,0,2/08/16 21:10,349.1666667,2/25/16 08:37,395.45,9,10,1
1,2,6,203,91-1,0,2/08/16 21:10,395.45,2/27/16 10:25,445.25,10,10,0
1,2,6,203,91-1,0,2/08/16 21:10,445.25,2/29/16 11:23,494.2166667,10,10,0
1,2,6,203,91-1,0,,494.2166667,,Inf,10,10,0
1,2,6,204,138-2,20,2/08/16 21:10,0,2/11/16 08:45,59.58333333,0,0,0
1,2,6,204,138-2,20,2/08/16 21:10,59.58333333,2/13/16 08:39,107.4833333,0,0,0
1,2,6,204,138-2,20,2/08/16 21:10,107.4833333,2/15/16 08:40,155.5,0,0,0
1,2,6,204,138-2,20,2/08/16 21:10,155.5,2/17/16 10:52,205.7,0,1,1
