Rep,Run,Shelf,Plate,Line,Trt,start date,start time,end date,end time,start,end,end germ,end disease,germ,disease,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,3,4,0,0,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,3,4,0,0,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,3,4,0,0,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,3,4,0,0,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,4,0,0,,
4,8,1,32,153-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,4,0,0,4 unviable seeds,
4,8,1,32,153-1,10,,,,,500,Inf,3,7,0,3,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/13/17,12:15:00 PM,114.25,163.25,4,0,3,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.25,211,5,0,1,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,6,0,1,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,6,0,0,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,6,0,0,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,6,0,0,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,0,0,0,,
4,8,1,33,79-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,0,0,0,,
4,8,1,33,79-1,0,,,,,500,Inf,7,3,1,3,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/13/17,12:15:00 PM,114.25,163.25,1,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.25,211,1,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,1,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,3,0,2,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,3,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,3,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,0,0,0,,
4,8,1,34,100-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,0,0,0,,
4,8,1,34,100-2,15,,,,,500,Inf,8,2,5,2,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/13/17,12:15:00 PM,114.25,163.25,4,0,4,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.25,211,7,0,3,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,10,0,3,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,10,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,1,35,202-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,1,35,202-1,10,,,,,500,Inf,10,0,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/13/17,12:15:00 PM,114.25,163.25,2,2,2,2,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.25,211,2,2,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,2,4,0,2,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,2,5,0,1,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,2,5,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,2,5,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,2,5,0,0,,
4,8,1,36,135-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,2,8,0,3,black mold,
4,8,1,36,135-2,0,,,,,500,Inf,2,8,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,1,0,1,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,7,0,6,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,8,0,1,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,8,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,8,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,8,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,2,37,213-2,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,1,0,1,green mold,
4,8,2,37,213-2,20,,,,,500,Inf,9,1,1,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,1,0,1,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,4,0,3,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,4,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,0,1,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,5,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,5,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,5,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,5,0,0,0,,
4,8,2,39,79-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,5,0,0,0,,
4,8,2,39,79-1,10,,,,,500,Inf,6,4,1,4,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,8,0,6,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,8,0,0,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,9,0,1,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,0,0,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,1,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,40,179-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,40,179-1,15,,,,,500,Inf,10,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,4,0,4,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,5,0,1,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,9,0,4,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,9,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,9,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,0,0,0,,
4,8,2,41,134-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,0,0,0,,
4,8,2,41,134-2,10,,,,,500,Inf,9,1,0,1,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,0,0,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,1,0,1,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,1,0,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,1,0,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,1,2,0,2,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,1,2,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,1,2,0,0,,
4,8,2,42,167-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,1,5,0,3,5 unviable seed,
4,8,2,42,167-1,15,,,,,500,Inf,3,7,2,2,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,3,0,3,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,4,0,1,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,4,0,0,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,7,0,3,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,8,0,1,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,8,0,0,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,2,43,119-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,0,0,0,,
4,8,2,43,119-2,15,,,,,500,Inf,9,1,1,1,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,1,0,1,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,1,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,10,0,8,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,44,181-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,44,181-1,15,,,,,500,Inf,10,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,7,0,7,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,7,0,0,0,,
4,8,2,45,80-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,0,0,0,,
4,8,2,45,80-1,10,,,,,500,Inf,7,3,0,3,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,3,0,1,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,0,2,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,0,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,6,0,1,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,6,0,0,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,6,0,0,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,0,0,0,,
4,8,2,46,130-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,0,0,0,,
4,8,2,46,130-1,10,,,,,500,Inf,6,3,0,3,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,8,0,8,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,9,0,1,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,0,0,0,,
4,8,2,47,80-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,0,0,0,,
4,8,2,47,80-1,0,,,,,500,Inf,9,1,0,1,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,8,0,8,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,2,49,76-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,0,0,0,,
4,8,2,49,76-1,15,,,,,500,Inf,9,1,1,1,,
4,8,2,50,144.1-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,1,0,0,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,1,0,0,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,2,0,1,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,3,0,1,0,,
4,8,2,50,142-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,3,0,0,0,,
4,8,2,50,144.1-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,3,0,0,0,,
4,8,2,50,144.1-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,0,0,0,,
4,8,2,50,144.1-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,0,0,0,,
4,8,2,50,144.1-2,15,,,,,500,Inf,4,6,1,6,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,5,0,2,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,7,0,2,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,8,0,1,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,8,0,0,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,0,1,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,1,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,51,107-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,51,107-1,15,,,,,500,Inf,10,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,2,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,0,3,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,0,4,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,1,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,52,109-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,52,109-1,10,,,,,500,Inf,10,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,0,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,0,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,0,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,1,0,1,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,1,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,1,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,1,0,0,0,,
4,8,2,53,109-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,2,0,1,0,,
4,8,2,53,109-1,20,,,,,500,Inf,10,0,8,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,1,0,1,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,0,4,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,0,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,8,0,3,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,8,0,0,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,9,0,1,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,0,0,0,,
4,8,2,54,184-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,0,0,0,,
4,8,2,54,184-1,0,,,,,500,Inf,9,1,0,1,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,3,0,3,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,4,0,1,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,1,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,6,0,1,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,0,3,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,1,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,55,100-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,55,100-1,15,,,,,500,Inf,10,0,0,0,,
