,sampleid,line,rep,run,shelf,plate,trt,type,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
8900,CanRose6B,164-2,3,5,3,75,15,E3,522,0,4,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8901,CanRose6B,164-2,2,3,7,227,15,E3,497.5,0,8,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8902,CanRose6B,164-2,1,1,7,232,0,E3,542.5,0,7,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8903,CanRose6B,164-2,1,1,7,232,0,E3,542.5,0,7,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8904,CanRose6B,164-2,1,1,1,18,10,E3,342.0333333,1,1,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8905,CanRose6B,164-2,2,3,5,175,20,E3,497.5,0,9,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8906,CanRose6B,164-2,2,3,2,60,10,E3,497.5,0,8,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8907,CanRose6B,164-2,2,3,5,175,20,E3,497.5,0,9,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8908,CanRose6B,164-2,2,3,9,298,0,E3,497.5,0,10,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8909,CanRose6B,164-2,2,3,7,227,15,E3,497.5,0,8,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8910,CanRose6B,164-2,1,1,7,232,0,E3,198.4833333,1,1,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8911,CanRose6B,164-2,1,1,2,58,20,E3,542.5,0,9,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8912,CanRose6B,164-2,3,5,3,75,15,E3,352,1,1,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8913,CanRose6B,164-2,1,1,7,232,0,E3,542.5,0,7,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8914,CanRose6B,164-2,2,3,5,175,20,E3,497.5,0,9,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8915,CanRose6B,164-2,2,3,7,227,15,E3,497.5,0,8,14CRo164-2,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8916,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8917,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8918,CanRose7B,165-1,1,1,4,118,20,E3,246.1,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8919,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8920,CanRose7B,165-1,2,3,9,323,20,E3,497.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8921,CanRose7B,165-1,1,1,8,284,0,E3,198.55,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8922,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8923,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8924,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8925,CanRose7B,165-1,2,3,2,62,15,E3,497.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8926,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8927,CanRose7B,165-1,2,3,6,215,0,E3,497.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8928,CanRose7B,165-1,1,1,1,26,15,E3,150.3333333,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8929,CanRose7B,165-1,1,1,4,118,20,E3,198.3166667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8930,CanRose7B,165-1,2,3,6,215,0,E3,205.6333333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8931,CanRose7B,165-1,2,3,6,215,0,E3,253.7666667,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8932,CanRose7B,165-1,1,1,2,37,10,E3,542.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8933,CanRose7B,165-1,1,1,2,37,10,E3,542.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8934,CanRose7B,165-1,1,1,4,118,20,E3,198.3166667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8935,CanRose7B,165-1,2,3,2,62,15,E3,497.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8936,CanRose7B,165-1,1,1,4,118,20,E3,342.2666667,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8937,CanRose7B,165-1,1,1,4,118,20,E3,246.1,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8938,CanRose7B,165-1,2,3,2,62,15,E3,497.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8939,CanRose7B,165-1,1,1,8,284,0,E3,102.2833333,1,3,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8940,CanRose7B,165-1,1,1,1,26,15,E3,150.3333333,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8941,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8942,CanRose7B,165-1,2,3,1,34,10,E3,61.03333333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8943,CanRose7B,165-1,1,1,8,284,0,E3,150.6666667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8944,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8945,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8946,CanRose7B,165-1,1,1,8,284,0,E3,102.2833333,1,3,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8947,CanRose7B,165-1,1,1,8,284,0,E3,150.6666667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8948,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8949,CanRose7B,165-1,1,1,4,118,20,E3,198.3166667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8950,CanRose7B,165-1,1,1,1,26,15,E3,342.0333333,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8951,CanRose7B,165-1,2,3,6,215,0,E3,497.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8952,CanRose7B,165-1,1,1,1,26,15,E3,542.5,0,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8953,CanRose7B,165-1,1,1,4,118,20,E3,150.4833333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8954,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8955,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8956,CanRose7B,165-1,1,1,8,284,0,E3,542.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8957,CanRose7B,165-1,2,3,2,62,15,E3,497.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8958,CanRose7B,165-1,1,1,1,26,15,E3,542.5,0,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8959,CanRose7B,165-1,1,1,1,26,15,E3,198.1166667,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8960,CanRose7B,165-1,1,1,2,37,10,E3,542.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8961,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8962,CanRose7B,165-1,1,1,4,118,20,E3,542.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8963,CanRose7B,165-1,1,1,2,37,10,E3,245.9666667,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8964,CanRose7B,165-1,1,1,2,37,10,E3,150.4,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8965,CanRose7B,165-1,1,1,1,26,15,E3,342.0333333,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8966,CanRose7B,165-1,2,3,9,323,20,E3,156.7,1,8,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8967,CanRose7B,165-1,1,1,2,37,10,E3,101.95,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8968,CanRose7B,165-1,1,1,8,284,0,E3,390.3833333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8969,CanRose7B,165-1,2,3,2,62,15,E3,157.7833333,1,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8970,CanRose7B,165-1,1,1,4,118,20,E3,198.3166667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8971,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8972,CanRose7B,165-1,2,3,2,62,15,E3,157.7833333,1,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8973,CanRose7B,165-1,2,3,1,34,10,E3,350.5833333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8974,CanRose7B,165-1,1,1,8,284,0,E3,102.2833333,1,3,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8975,CanRose7B,165-1,1,1,2,37,10,E3,542.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8976,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8977,CanRose7B,165-1,2,3,1,34,10,E3,157.9666667,1,7,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8978,CanRose7B,165-1,1,1,8,284,0,E3,150.6666667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8979,CanRose7B,165-1,1,1,4,118,20,E3,542.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8980,CanRose7B,165-1,2,3,9,323,20,E3,497.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8981,CanRose7B,165-1,2,3,2,62,15,E3,157.7833333,1,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8982,CanRose7B,165-1,2,3,2,62,15,E3,497.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8983,CanRose7B,165-1,1,1,8,284,0,E3,150.6666667,1,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8984,CanRose7B,165-1,1,1,1,26,15,E3,101.9,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8985,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8986,CanRose7B,165-1,1,1,2,37,10,E3,542.5,0,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8987,CanRose7B,165-1,1,1,1,26,15,E3,542.5,0,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8988,CanRose7B,165-1,2,3,1,34,10,E3,255.0333333,1,1,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8989,CanRose7B,165-1,1,1,2,37,10,E3,101.95,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8990,CanRose7B,165-1,2,3,2,62,15,E3,157.7833333,1,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8991,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8992,CanRose7B,165-1,2,3,6,215,0,E3,156.75,1,6,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8993,CanRose7B,165-1,1,1,8,284,0,E3,542.5,0,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8994,CanRose7B,165-1,1,1,2,37,10,E3,150.4,1,2,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8995,CanRose7B,165-1,2,3,2,62,15,E3,157.7833333,1,5,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8996,CanRose7B,165-1,1,1,1,26,15,E3,542.5,0,4,14CRo165-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8997,CanRose9B,167-1,2,3,4,125,0,E3,497.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8998,CanRose9B,167-1,1,2,3,84,0,E3,542.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
8999,CanRose9B,167-1,5,5,5,169,15,E3,522,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9000,CanRose9B,167-1,2,3,1,6,20,E3,157.9666667,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9001,CanRose9B,167-1,1,2,2,62,20,E3,156.1666667,1,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9002,CanRose9B,167-1,1,2,3,84,0,E3,206.1,1,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9003,CanRose9B,167-1,1,2,7,248,10,E3,155.4,1,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9004,CanRose9B,167-1,1,2,2,62,20,E3,542.5,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9005,CanRose9B,167-1,1,2,3,84,0,E3,542.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9006,CanRose9B,167-1,1,2,7,217,15,E3,542.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9007,CanRose9B,167-1,2,3,4,141,15,E3,158.2,1,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9008,CanRose9B,167-1,1,2,2,62,20,E3,156.1666667,1,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9009,CanRose9B,167-1,2,3,4,125,0,E3,497.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9010,CanRose9B,167-1,2,3,4,125,0,E3,497.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9011,CanRose9B,167-1,2,3,4,125,0,E3,497.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9012,CanRose9B,167-1,1,2,3,84,0,E3,542.4333333,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9013,CanRose9B,167-1,2,3,4,141,15,E3,497.5,0,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9014,CanRose9B,167-1,2,3,4,141,15,E3,158.2,1,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9015,CanRose9B,167-1,2,3,4,141,15,E3,158.2,1,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9016,CanRose9B,167-1,2,3,4,125,0,E3,158.2,1,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9017,CanRose9B,167-1,1,2,7,248,10,E3,107.3666667,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9018,CanRose9B,167-1,2,3,7,220,10,E3,447.25,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9019,CanRose9B,167-1,1,2,2,62,20,E3,542.5,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9020,CanRose9B,167-1,1,2,3,84,0,E3,542.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9021,CanRose9B,167-1,3,5,5,175,0,E3,207,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9022,CanRose9B,167-1,1,2,7,217,15,E3,542.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9023,CanRose9B,167-1,3,5,5,169,15,E3,109.5,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9024,CanRose9B,167-1,3,5,6,214,20,E3,522,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9025,CanRose9B,167-1,5,5,5,175,0,E3,522,0,8,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9026,CanRose9B,167-1,2,3,4,141,15,E3,158.2,1,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9027,CanRose9B,167-1,2,3,1,6,20,E3,497.5,0,9,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9028,CanRose9B,167-1,2,3,1,6,20,E3,497.5,0,9,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9029,CanRose9B,167-1,3,5,6,214,20,E3,522,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9030,CanRose9B,167-1,3,5,3,89,10,E3,522,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9031,CanRose9B,167-1,1,2,2,62,20,E3,206.1833333,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9032,CanRose9B,167-1,3,5,3,89,10,E3,109.5,1,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9033,CanRose9B,167-1,3,5,6,214,20,E3,522,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9034,CanRose9B,167-1,3,5,5,169,15,E3,156.75,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9035,CanRose9B,167-1,3,5,3,89,10,E3,522,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9036,CanRose9B,167-1,1,2,7,248,10,E3,542.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9037,CanRose9B,167-1,3,5,6,214,20,E3,522,0,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9038,CanRose9B,167-1,2,3,4,141,15,E3,497.5,0,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9039,CanRose9B,167-1,2,3,7,220,10,E3,497.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9040,CanRose9B,167-1,2,3,7,220,10,E3,157.6166667,1,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9041,CanRose9B,167-1,1,2,7,248,10,E3,155.4,1,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9042,CanRose9B,167-1,3,5,3,89,10,E3,522,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9043,CanRose9B,167-1,3,5,5,169,15,E3,522,0,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9044,CanRose9B,167-1,2,3,4,141,15,E3,158.2,1,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9045,CanRose9B,167-1,3,1,3,89,10,E3,522,0,2,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9046,CanRose9B,167-1,2,3,1,6,20,E3,497.5,0,9,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9047,CanRose9B,167-1,3,5,5,169,15,E3,254,1,1,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9048,CanRose9B,167-1,1,2,7,217,15,E3,155.4,1,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9049,CanRose9B,167-1,2,3,1,6,20,E3,497.5,0,9,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9050,CanRose9B,167-1,2,3,7,220,10,E3,497.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9051,CanRose9B,167-1,2,3,7,220,10,E3,497.5,0,6,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9052,CanRose9B,167-1,1,2,3,84,0,E3,206.1,1,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9053,CanRose9B,167-1,2,3,4,125,0,E3,497.5,0,7,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9054,CanRose9B,167-1,2,3,7,220,10,E3,157.6166667,1,3,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9055,CanRose9B,167-1,5,5,5,175,0,E3,522,0,8,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
9056,CanRose9B,167-1,3,5,3,89,10,E3,522,0,4,14CRo167-1,11/10/14,CRo,33,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
