rep,run,shelf,plate,line,trt,start time,read time,hours,count,notes
1,1,6,214,Johnny's,20,1/18/16 2:30,1/26/16 8:56,198.43,0,
1,1,6,214,Johnny's,20,1/18/16 2:30,1/28/16 8:45,246.25,1,
1,1,6,214,Johnny's,20,1/18/16 2:30,1/30/16 9:48,295.3,1,
1,1,6,214,Johnny's,20,1/18/16 2:30,2/1/16 8:56,342.43,2,
1,1,6,214,Johnny's,20,1/18/16 2:30,2/3/16 8:42,390.2,2,
1,1,6,214,Johnny's,20,1/18/16 2:30,2/5/16 10:17,439.78,2,
1,1,6,216,216-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,6,216,216-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,6,216,216-1,0,1/18/16 2:30,1/22/16 8:34,102.07,2,
1,1,6,216,216-1,0,1/18/16 2:30,1/24/16 9:04,150.57,3,
1,1,6,216,216-1,0,1/18/16 2:30,1/26/16 8:56,198.43,3,
1,1,6,216,216-1,0,1/18/16 2:30,1/28/16 8:45,246.25,3,
1,1,6,216,216-1,0,1/18/16 2:30,1/30/16 9:48,295.3,3,
1,1,6,216,216-1,0,1/18/16 2:30,2/1/16 8:56,342.43,3,
1,1,6,216,216-1,0,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,6,216,216-1,0,1/18/16 2:30,2/5/16 10:17,439.78,3,
1,1,7,217,140-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,217,140-2,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,217,140-2,10,1/18/16 2:30,1/22/16 8:41,102.18,2,
1,1,7,217,140-2,10,1/18/16 2:30,1/24/16 9:07,150.62,4,
1,1,7,217,140-2,10,1/18/16 2:30,1/26/16 8:59,198.48,5,
1,1,7,217,140-2,10,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,217,140-2,10,1/18/16 2:30,1/30/16 9:53,295.38,5,
1,1,7,217,140-2,10,1/18/16 2:30,2/1/16 8:59,342.48,5,
1,1,7,217,140-2,10,1/18/16 2:30,2/3/16 8:42,390.2,5,
1,1,7,217,140-2,10,1/18/16 2:30,2/5/16 10:44,440.23,5,
1,1,7,218,204-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,218,204-2,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,218,204-2,10,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,218,204-2,10,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,218,204-2,10,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,218,204-2,10,1/18/16 2:30,1/28/16 8:47,246.28,1,
1,1,7,218,204-2,10,1/18/16 2:30,1/30/16 9:53,295.38,3,
1,1,7,218,204-2,10,1/18/16 2:30,2/1/16 8:59,342.48,7,
1,1,7,218,204-2,10,1/18/16 2:30,2/3/16 8:42,390.2,10,
1,1,7,218,204-2,10,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,219,204-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,219,204-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,219,204-2,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,219,204-2,0,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,219,204-2,0,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,219,204-2,0,1/18/16 2:30,1/28/16 8:47,246.28,4,
1,1,7,219,204-2,0,1/18/16 2:30,1/30/16 9:53,295.38,5,
1,1,7,219,204-2,0,1/18/16 2:30,2/1/16 8:59,342.48,9,
1,1,7,219,204-2,0,1/18/16 2:30,2/3/16 8:42,390.2,9,
1,1,7,219,204-2,0,1/18/16 2:30,2/5/16 10:44,440.23,9,
1,1,7,220,218-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,220,218-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,220,218-1,0,1/18/16 2:30,1/22/16 8:41,102.18,7,
1,1,7,220,218-1,0,1/18/16 2:30,1/24/16 9:07,150.62,9,
1,1,7,220,218-1,0,1/18/16 2:30,1/26/16 8:59,198.48,9,
1,1,7,220,218-1,0,1/18/16 2:30,1/28/16 8:47,246.28,9,
1,1,7,220,218-1,0,1/18/16 2:30,1/30/16 9:53,295.38,9,
1,1,7,220,218-1,0,1/18/16 2:30,2/1/16 8:59,342.48,10,
1,1,7,220,218-1,0,1/18/16 2:30,2/3/16 8:42,390.2,10,
1,1,7,220,218-1,0,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,222,208-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,222,208-1,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,222,208-1,10,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,222,208-1,10,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,222,208-1,10,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,222,208-1,10,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,222,208-1,10,1/18/16 2:30,1/30/16 9:53,295.38,8,
1,1,7,222,208-1,10,1/18/16 2:30,2/1/16 8:59,342.48,7,
1,1,7,222,208-1,10,1/18/16 2:30,2/3/16 8:42,390.2,8,
1,1,7,222,208-1,10,1/18/16 2:30,2/5/16 10:44,440.23,9,
1,1,7,223,100-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,223,100-1,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,223,100-1,10,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,223,100-1,10,1/18/16 2:30,1/24/16 9:07,150.62,1,
1,1,7,223,100-1,10,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,223,100-1,10,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,223,100-1,10,1/18/16 2:30,1/30/16 9:53,295.38,7,
1,1,7,223,100-1,10,1/18/16 2:30,2/1/16 8:59,342.48,8,
1,1,7,223,100-1,10,1/18/16 2:30,2/3/16 8:42,390.2,9,
1,1,7,223,100-1,10,1/18/16 2:30,2/5/16 10:44,440.23,9,
1,1,7,224,150-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,224,150-2,15,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,224,150-2,15,1/18/16 2:30,1/22/16 8:41,102.18,1,
1,1,7,224,150-2,15,1/18/16 2:30,1/24/16 9:07,150.62,1,
1,1,7,224,150-2,15,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,224,150-2,15,1/18/16 2:30,1/28/16 8:47,246.28,1,
1,1,7,224,150-2,15,1/18/16 2:30,1/30/16 9:53,295.38,1,
1,1,7,224,150-2,15,1/18/16 2:30,2/1/16 8:59,342.48,1,
1,1,7,224,150-2,15,1/18/16 2:30,2/3/16 8:42,390.2,1,
1,1,7,224,150-2,15,1/18/16 2:30,2/5/16 10:44,440.23,1,
1,1,7,225,100-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,225,100-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,225,100-1,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,225,100-1,0,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,225,100-1,0,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,225,100-1,0,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,225,100-1,0,1/18/16 2:30,1/30/16 9:53,295.38,7,
1,1,7,225,100-1,0,1/18/16 2:30,2/1/16 8:59,342.48,10,
1,1,7,225,100-1,0,1/18/16 2:30,2/3/16 8:42,390.2,10,
1,1,7,225,100-1,0,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,226,153-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,226,153-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,226,153-2,0,1/18/16 2:30,1/22/16 8:41,102.18,3,
1,1,7,226,153-2,0,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,226,153-2,0,1/18/16 2:30,1/26/16 8:59,198.48,4,
1,1,7,226,153-2,0,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,226,153-2,0,1/18/16 2:30,1/30/16 9:53,295.38,5,
1,1,7,226,153-2,0,1/18/16 2:30,2/1/16 8:59,342.48,5,
1,1,7,226,153-2,0,1/18/16 2:30,2/3/16 8:42,390.2,5,
1,1,7,226,153-2,0,1/18/16 2:30,2/5/16 10:44,440.23,5,
1,1,7,227,001-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,227,001-1,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,227,001-1,10,1/18/16 2:30,1/22/16 8:41,102.18,2,
1,1,7,227,001-1,10,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,227,001-1,10,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,227,001-1,10,1/18/16 2:30,1/28/16 8:47,246.28,3,
1,1,7,227,001-1,10,1/18/16 2:30,1/30/16 9:53,295.38,3,
1,1,7,227,001-1,10,1/18/16 2:30,2/1/16 8:59,342.48,3,
1,1,7,227,001-1,10,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,7,227,001-1,10,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,228,215-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,228,215-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,228,215-2,0,1/18/16 2:30,1/22/16 8:41,102.18,3,
1,1,7,228,215-2,0,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,228,215-2,0,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,228,215-2,0,1/18/16 2:30,1/28/16 8:47,246.28,3,
1,1,7,228,215-2,0,1/18/16 2:30,1/30/16 9:53,295.38,3,
1,1,7,228,215-2,0,1/18/16 2:30,2/1/16 8:59,342.48,3,
1,1,7,228,215-2,0,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,7,228,215-2,0,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,229,208-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,229,208-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,229,208-1,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,229,208-1,0,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,229,208-1,0,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,229,208-1,0,1/18/16 2:30,1/28/16 8:47,246.28,7,
1,1,7,229,208-1,0,1/18/16 2:30,1/30/16 9:53,295.38,8,
1,1,7,229,208-1,0,1/18/16 2:30,2/1/16 8:59,342.48,9,
1,1,7,229,208-1,0,1/18/16 2:30,2/3/16 8:42,390.2,9,
1,1,7,229,208-1,0,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,230,142-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,230,142-2,15,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,230,142-2,15,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,230,142-2,15,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,230,142-2,15,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,230,142-2,15,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,230,142-2,15,1/18/16 2:30,1/30/16 9:53,295.38,5,
1,1,7,230,142-2,15,1/18/16 2:30,2/1/16 8:59,342.48,5,
1,1,7,230,142-2,15,1/18/16 2:30,2/3/16 8:42,390.2,5,
1,1,7,230,142-2,15,1/18/16 2:30,2/5/16 10:44,440.23,5,
1,1,7,231,218-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,231,218-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,231,218-2,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,231,218-2,0,1/18/16 2:30,1/24/16 9:07,150.62,10,
1,1,7,231,218-2,0,1/18/16 2:30,1/26/16 8:59,198.48,10,
1,1,7,231,218-2,0,1/18/16 2:30,1/28/16 8:47,246.28,10,
1,1,7,231,218-2,0,1/18/16 2:30,1/30/16 9:53,295.38,10,
1,1,7,231,218-2,0,1/18/16 2:30,2/1/16 8:59,342.48,10,
1,1,7,231,218-2,0,1/18/16 2:30,2/3/16 8:42,390.2,10,
1,1,7,231,218-2,0,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,232,164-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,232,164-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,232,164-2,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,232,164-2,0,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,232,164-2,0,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,232,164-2,0,1/18/16 2:30,1/28/16 8:47,246.28,2,
1,1,7,232,164-2,0,1/18/16 2:30,1/30/16 9:53,295.38,3,
1,1,7,232,164-2,0,1/18/16 2:30,2/1/16 8:59,342.48,3,
1,1,7,232,164-2,0,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,7,232,164-2,0,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,233,156-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,233,156-1,20,1/18/16 2:30,1/30/16 9:53,295.38,0,
1,1,7,233,156-1,20,1/18/16 2:30,2/1/16 8:59,342.48,0,
1,1,7,233,156-1,20,1/18/16 2:30,2/3/16 8:42,390.2,0,
1,1,7,233,156-1,20,1/18/16 2:30,2/5/16 10:44,440.23,0,
1,1,7,234,138-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,234,138-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,234,138-1,0,1/18/16 2:30,1/22/16 8:41,102.18,3,
1,1,7,234,138-1,0,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,234,138-1,0,1/18/16 2:30,1/26/16 8:59,198.48,4,
1,1,7,234,138-1,0,1/18/16 2:30,1/28/16 8:47,246.28,6,
1,1,7,234,138-1,0,1/18/16 2:30,1/30/16 9:53,295.38,6,
1,1,7,234,138-1,0,1/18/16 2:30,2/1/16 8:59,342.48,6,
1,1,7,234,138-1,0,1/18/16 2:30,2/3/16 8:42,390.2,6,
1,1,7,234,138-1,0,1/18/16 2:30,2/5/16 10:44,440.23,6,
1,1,7,235,132-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,235,132-1,20,1/18/16 2:30,1/30/16 9:53,295.38,1,
1,1,7,235,132-1,20,1/18/16 2:30,2/1/16 8:59,342.48,1,
1,1,7,235,132-1,20,1/18/16 2:30,2/3/16 8:42,390.2,1,
1,1,7,235,132-1,20,1/18/16 2:30,2/5/16 10:44,440.23,2,
1,1,7,236,144-1,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,236,144-1,15,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,236,144-1,15,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,236,144-1,15,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,236,144-1,15,1/18/16 2:30,1/26/16 8:59,198.48,5,
1,1,7,236,144-1,15,1/18/16 2:30,1/28/16 8:47,246.28,7,
1,1,7,236,144-1,15,1/18/16 2:30,1/30/16 9:53,295.38,7,
1,1,7,236,144-1,15,1/18/16 2:30,2/1/16 8:59,342.48,7,
1,1,7,236,144-1,15,1/18/16 2:30,2/3/16 8:42,390.2,7,
1,1,7,236,144-1,15,1/18/16 2:30,2/5/16 10:44,440.23,7,
1,1,7,237,215-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,237,215-1,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,237,215-1,10,1/18/16 2:30,1/22/16 8:41,102.18,4,
1,1,7,237,215-1,10,1/18/16 2:30,1/24/16 9:07,150.62,5,
1,1,7,237,215-1,10,1/18/16 2:30,1/26/16 8:59,198.48,5,
1,1,7,237,215-1,10,1/18/16 2:30,1/28/16 8:47,246.28,6,
1,1,7,237,215-1,10,1/18/16 2:30,1/30/16 9:53,295.38,6,
1,1,7,237,215-1,10,1/18/16 2:30,2/1/16 8:59,342.48,6,
1,1,7,237,215-1,10,1/18/16 2:30,2/3/16 8:42,390.2,6,
1,1,7,237,215-1,10,1/18/16 2:30,2/5/16 10:44,440.23,7,
1,1,7,238,182-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,238,182-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,238,182-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,238,182-1,20,1/18/16 2:30,1/24/16 9:07,150.62,1,
1,1,7,238,182-1,20,1/18/16 2:30,1/26/16 8:59,198.48,5,
1,1,7,238,182-1,20,1/18/16 2:30,1/28/16 8:47,246.28,5,
1,1,7,238,182-1,20,1/18/16 2:30,1/30/16 9:53,295.38,6,
1,1,7,238,182-1,20,1/18/16 2:30,2/1/16 8:59,342.48,6,
1,1,7,238,182-1,20,1/18/16 2:30,2/3/16 8:42,390.2,6,
1,1,7,238,182-1,20,1/18/16 2:30,2/5/16 10:44,440.23,6,
1,1,7,239,153-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,239,153-2,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,239,153-2,10,1/18/16 2:30,1/22/16 8:41,102.18,5,
1,1,7,239,153-2,10,1/18/16 2:30,1/24/16 9:07,150.62,7,
1,1,7,239,153-2,10,1/18/16 2:30,1/26/16 8:59,198.48,8,
1,1,7,239,153-2,10,1/18/16 2:30,1/28/16 8:47,246.28,8,
1,1,7,239,153-2,10,1/18/16 2:30,1/30/16 9:53,295.38,8,
1,1,7,239,153-2,10,1/18/16 2:30,2/1/16 8:59,342.48,8,
1,1,7,239,153-2,10,1/18/16 2:30,2/3/16 8:42,390.2,8,
1,1,7,239,153-2,10,1/18/16 2:30,2/5/16 10:44,440.23,8,
1,1,7,240,92-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,240,92-1,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,240,92-1,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,240,92-1,0,1/18/16 2:30,1/24/16 9:07,150.62,2,
1,1,7,240,92-1,0,1/18/16 2:30,1/26/16 8:59,198.48,2,
1,1,7,240,92-1,0,1/18/16 2:30,1/28/16 8:47,246.28,4,
1,1,7,240,92-1,0,1/18/16 2:30,1/30/16 9:53,295.38,7,
1,1,7,240,92-1,0,1/18/16 2:30,2/1/16 8:59,342.48,8,
1,1,7,240,92-1,0,1/18/16 2:30,2/3/16 8:42,390.2,9,
1,1,7,240,92-1,0,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,241,188-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,241,188-1,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,241,188-1,10,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,241,188-1,10,1/18/16 2:30,1/24/16 9:07,150.62,5,
1,1,7,241,188-1,10,1/18/16 2:30,1/26/16 8:59,198.48,8,
1,1,7,241,188-1,10,1/18/16 2:30,1/28/16 8:47,246.28,10,
1,1,7,241,188-1,10,1/18/16 2:30,1/30/16 9:53,295.38,10,
1,1,7,241,188-1,10,1/18/16 2:30,2/1/16 8:59,342.48,10,
1,1,7,241,188-1,10,1/18/16 2:30,2/3/16 8:42,390.2,10,
1,1,7,241,188-1,10,1/18/16 2:30,2/5/16 10:44,440.23,10,
1,1,7,242,151-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,242,151-2,0,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,242,151-2,0,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,242,151-2,0,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,242,151-2,0,1/18/16 2:30,1/26/16 8:59,198.48,3,
1,1,7,242,151-2,0,1/18/16 2:30,1/28/16 8:47,246.28,3,
1,1,7,242,151-2,0,1/18/16 2:30,1/30/16 9:53,295.38,3,
1,1,7,242,151-2,0,1/18/16 2:30,2/1/16 8:59,342.48,3,
1,1,7,242,151-2,0,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,7,242,151-2,0,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,243,219-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,243,219-1,20,1/18/16 2:30,1/30/16 9:53,295.38,0,
1,1,7,243,219-1,20,1/18/16 2:30,2/1/16 8:59,342.48,0,
1,1,7,243,219-1,20,1/18/16 2:30,2/3/16 8:42,390.2,0,
1,1,7,243,219-1,20,1/18/16 2:30,2/5/16 10:44,440.23,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,244,100-1,20,1/18/16 2:30,1/30/16 9:53,295.38,0,
1,1,7,244,100-1,20,1/18/16 2:30,2/1/16 8:59,342.48,1,
1,1,7,244,100-1,20,1/18/16 2:30,2/3/16 8:42,390.2,1,
1,1,7,244,100-1,20,1/18/16 2:30,2/5/16 10:44,440.23,1,
1,1,7,245,215-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,245,215-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,245,215-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,245,215-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,245,215-1,20,1/18/16 2:30,1/26/16 8:59,198.48,4,
1,1,7,245,215-1,20,1/18/16 2:30,1/28/16 8:47,246.28,4,
1,1,7,245,215-1,20,1/18/16 2:30,1/30/16 9:53,295.38,5,
1,1,7,245,215-1,20,1/18/16 2:30,2/1/16 8:59,342.48,5,
1,1,7,245,215-1,20,1/18/16 2:30,2/3/16 8:42,390.2,5,
1,1,7,245,215-1,20,1/18/16 2:30,2/5/16 10:44,440.23,5,
1,1,7,246,122-2,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,246,122-2,20,1/18/16 2:30,1/30/16 9:53,295.38,0,
1,1,7,246,122-2,20,1/18/16 2:30,2/1/16 8:59,342.48,0,
1,1,7,246,122-2,20,1/18/16 2:30,2/3/16 8:42,390.2,0,
1,1,7,246,122-2,20,1/18/16 2:30,2/5/16 10:44,440.23,0,
1,1,7,247,135-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,247,135-2,15,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,247,135-2,15,1/18/16 2:30,1/22/16 8:41,102.18,1,
1,1,7,247,135-2,15,1/18/16 2:30,1/24/16 9:07,150.62,3,
1,1,7,247,135-2,15,1/18/16 2:30,1/26/16 8:59,198.48,6,
1,1,7,247,135-2,15,1/18/16 2:30,1/28/16 8:47,246.28,6,
1,1,7,247,135-2,15,1/18/16 2:30,1/30/16 9:53,295.38,8,
1,1,7,247,135-2,15,1/18/16 2:30,2/1/16 8:59,342.48,8,
1,1,7,247,135-2,15,1/18/16 2:30,2/3/16 8:42,390.2,8,
1,1,7,247,135-2,15,1/18/16 2:30,2/5/16 10:44,440.23,8,
1,1,7,248,146-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/26/16 8:59,198.48,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/28/16 8:47,246.28,0,
1,1,7,248,146-1,20,1/18/16 2:30,1/30/16 9:53,295.38,1,
1,1,7,248,146-1,20,1/18/16 2:30,2/1/16 8:59,342.48,3,
1,1,7,248,146-1,20,1/18/16 2:30,2/3/16 8:42,390.2,3,
1,1,7,248,146-1,20,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,249,208-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,249,208-2,10,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,249,208-2,10,1/18/16 2:30,1/22/16 8:41,102.18,0,
1,1,7,249,208-2,10,1/18/16 2:30,1/24/16 9:07,150.62,0,
1,1,7,249,208-2,10,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,249,208-2,10,1/18/16 2:30,1/28/16 8:47,246.28,1,
1,1,7,249,208-2,10,1/18/16 2:30,1/30/16 9:53,295.38,1,
1,1,7,249,208-2,10,1/18/16 2:30,2/1/16 8:59,342.48,1,
1,1,7,249,208-2,10,1/18/16 2:30,2/3/16 8:42,390.2,2,
1,1,7,249,208-2,10,1/18/16 2:30,2/5/16 10:44,440.23,3,
1,1,7,252,149-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,7,252,149-2,15,1/18/16 2:30,1/20/16 8:38,54.13,0,
1,1,7,252,149-2,15,1/18/16 2:30,1/22/16 8:47,102.28,0,
1,1,7,252,149-2,15,1/18/16 2:30,1/24/16 9:07,150.62,1,
1,1,7,252,149-2,15,1/18/16 2:30,1/26/16 8:59,198.48,1,
1,1,7,252,149-2,15,1/18/16 2:30,1/28/16 8:47,246.28,2,
