"","sampleid","line","rep","run","shelf","plate","trt","type","end","status","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"7684","CfrReyes2","102-1",2,4,2,58,15,"E3",256.42,1,3,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7685","CfrReyes2","102-1",1,2,9,297,0,"E3",348.7666667,1,1,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7686","CfrReyes2","102-1",2,4,2,58,15,"E3",497.13,1,1,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7687","CfrReyes2","102-1",2,4,5,155,10,"E3",353.75,1,3,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7688","CfrReyes2","102-1",1,2,9,297,0,"E3",205.3333333,1,8,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7689","CfrReyes2","102-1",1,2,6,183,10,"E3",205.7,1,4,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7690","CfrReyes2","102-1",2,4,5,180,20,"E3",497.5,0,7,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7691","CfrReyes2","102-1",1,2,9,297,0,"E3",205.3333333,1,8,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7692","CfrReyes2","102-1",2,4,9,295,0,"E3",256.18,1,2,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7693","CfrReyes2","102-1",2,4,5,180,20,"E3",497.5,0,7,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7694","CfrReyes2","102-1",2,4,2,58,15,"E3",256.42,1,3,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7695","CfrReyes2","102-1",1,2,9,306,15,"E3",253.5833333,1,3,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7696","CfrReyes2","102-1",2,4,5,155,10,"E3",353.75,1,3,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7697","CfrReyes2","102-1",1,2,9,297,0,"E3",205.3333333,1,8,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7698","CfrReyes2","102-1",2,4,5,155,10,"E3",208.12,1,1,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7699","CfrReyes2","102-1",2,4,9,295,0,"E3",208.15,1,2,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7700","CfrReyes2","102-1",1,2,9,297,0,"E3",205.3333333,1,8,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7701","CfrReyes2","102-1",2,4,9,295,0,"E3",303.62,1,1,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7702","CfrReyes2","102-1",1,2,9,306,15,"E3",348.7666667,1,2,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7703","CfrReyes2","102-1",2,4,5,180,20,"E3",497.5,0,7,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7704","CfrReyes2","102-1",1,2,9,306,15,"E3",395.05,1,2,NA,"14Fru102-1","11/10/14","Fru",19,"ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh"
"7705","CfrReyes4","104-1",1,2,8,267,15,"E3",348.95,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7706","CfrReyes4","104-1",1,2,8,267,15,"E3",253.7166667,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7707","CfrReyes4","104-1",2,4,5,145,0,"E3",303.75,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7708","CfrReyes4","104-1",2,4,5,145,0,"E3",256.27,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7709","CfrReyes4","104-1",1,2,9,300,10,"E3",302.2333333,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7710","CfrReyes4","104-1",1,2,8,267,15,"E3",253.7166667,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7711","CfrReyes4","104-1",2,4,6,182,10,"E3",256.23,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7712","CfrReyes4","104-1",2,4,6,182,10,"E3",160.15,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7713","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7714","CfrReyes4","104-1",1,2,9,300,10,"E3",253.5833333,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7715","CfrReyes4","104-1",2,4,5,145,0,"E3",497.5,0,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7716","CfrReyes4","104-1",2,4,3,85,20,"E3",208.3,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7717","CfrReyes4","104-1",2,4,3,85,20,"E3",208.3,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7718","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7719","CfrReyes4","104-1",2,4,5,145,0,"E3",353.75,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7720","CfrReyes4","104-1",1,2,6,184,0,"E3",302.5833333,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7721","CfrReyes4","104-1",1,2,8,267,15,"E3",445.0166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7722","CfrReyes4","104-1",1,2,8,267,15,"E3",445.0166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7723","CfrReyes4","104-1",2,4,6,182,10,"E3",160.15,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7724","CfrReyes4","104-1",1,2,6,184,0,"E3",205.7,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7725","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7726","CfrReyes4","104-1",1,2,8,267,15,"E3",302.4166667,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7727","CfrReyes4","104-1",1,2,8,267,15,"E3",445.0166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7728","CfrReyes4","104-1",1,2,6,184,0,"E3",253.8166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7729","CfrReyes4","104-1",2,4,5,145,0,"E3",256.27,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7730","CfrReyes4","104-1",1,2,8,267,15,"E3",302.4166667,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7731","CfrReyes4","104-1",1,2,9,300,10,"E3",444.8166667,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7732","CfrReyes4","104-1",1,2,9,300,10,"E3",348.7666667,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7733","CfrReyes4","104-1",1,2,9,300,10,"E3",253.5833333,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7734","CfrReyes4","104-1",1,2,9,300,10,"E3",253.5833333,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7735","CfrReyes4","104-1",2,4,6,182,10,"E3",353.73,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7736","CfrReyes4","104-1",2,4,9,308,15,"E3",208.15,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7737","CfrReyes4","104-1",2,4,6,182,10,"E3",160.15,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7738","CfrReyes4","104-1",1,2,6,184,0,"E3",155.5,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7739","CfrReyes4","104-1",1,2,8,267,15,"E3",302.4166667,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7740","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7741","CfrReyes4","104-1",2,4,3,85,20,"E3",303.92,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7742","CfrReyes4","104-1",1,2,9,300,10,"E3",542.2,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7743","CfrReyes4","104-1",2,4,9,308,15,"E3",497.5,0,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7744","CfrReyes4","104-1",1,2,6,184,0,"E3",302.5833333,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7745","CfrReyes4","104-2",2,3,7,229,0,"E3",206.3666667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7746","CfrReyes4","104-2",2,3,1,7,20,"E3",350.5833333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7747","CfrReyes4","104-2",1,1,3,80,10,"E3",342.1833333,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7748","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7749","CfrReyes4","104-2",2,3,7,232,15,"E3",494.6666667,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7750","CfrReyes4","104-2",1,1,3,80,10,"E3",437.9,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7751","CfrReyes4","104-2",1,1,3,80,10,"E3",295.05,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7752","CfrReyes4","104-2",2,3,7,229,0,"E3",254.5166667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7753","CfrReyes4","104-2",2,3,7,229,0,"E3",254.5166667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7754","CfrReyes4","104-2",2,3,7,235,10,"E3",254.5166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7755","CfrReyes4","104-2",1,1,4,138,0,"E3",246.1,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7756","CfrReyes4","104-2",2,3,1,7,20,"E3",302.4,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7757","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7758","CfrReyes4","104-1",2,4,5,145,0,"E3",208.12,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7759","CfrReyes4","104-1",2,4,5,145,0,"E3",497.5,0,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7760","CfrReyes4","104-1",1,2,6,184,0,"E3",302.5833333,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7761","CfrReyes4","104-1",1,2,9,300,10,"E3",253.5833333,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7762","CfrReyes4","104-1",2,4,3,85,20,"E3",497.5,0,6,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7763","CfrReyes4","104-2",2,3,1,7,20,"E3",497.5,0,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7764","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7765","CfrReyes4","104-2",1,1,3,80,10,"E3",342.1833333,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7766","CfrReyes4","104-2",1,1,3,80,10,"E3",342.1833333,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7767","CfrReyes4","104-2",2,3,1,7,20,"E3",497.5,0,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7768","CfrReyes4","104-2",2,3,1,7,20,"E3",497.5,0,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7769","CfrReyes4","104-2",2,3,7,229,0,"E3",206.3666667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7770","CfrReyes4","104-2",1,1,8,253,15,"E3",295.4333333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7771","CfrReyes4","104-2",2,3,1,7,20,"E3",497.5,0,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7772","CfrReyes4","104-2",2,3,7,229,0,"E3",206.3666667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7773","CfrReyes4","104-2",1,1,4,138,0,"E3",246.1,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7774","CfrReyes4","104-2",2,3,7,229,0,"E3",254.5166667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7775","CfrReyes4","104-2",2,3,1,7,20,"E3",497.5,0,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7776","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7777","CfrReyes4","104-2",2,3,7,229,0,"E3",206.3666667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7778","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7779","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7780","CfrReyes4","104-2",2,3,7,229,0,"E3",206.3666667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7781","CfrReyes4","104-2",1,1,4,138,0,"E3",198.3166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7782","CfrReyes4","104-2",1,1,4,138,0,"E3",295.15,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7783","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7784","CfrReyes4","104-2",2,3,7,229,0,"E3",254.5166667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7785","CfrReyes4","104-2",2,3,1,7,20,"E3",302.4,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7786","CfrReyes4","104-2",2,3,7,235,10,"E3",206.3666667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7787","CfrReyes4","104-2",2,3,7,235,10,"E3",206.3666667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7788","CfrReyes4","104-2",1,1,8,253,15,"E3",542.5,1,4,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7789","CfrReyes4","104-2",2,3,1,7,20,"E3",302.4,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7790","CfrReyes4","104-2",2,3,7,232,15,"E3",254.5166667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7791","CfrReyes4","104-2",1,1,8,253,15,"E3",440.4,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7792","CfrReyes4","104-2",1,1,8,253,15,"E3",440.4,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7793","CfrReyes4","104-2",1,1,3,80,10,"E3",246.05,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7794","CfrReyes4","104-2",2,3,7,235,10,"E3",349.8833333,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7795","CfrReyes4","104-1",1,2,6,184,0,"E3",542.3333333,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7796","CfrReyes4","104-1",1,2,9,300,10,"E3",205.3333333,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7797","CfrReyes4","104-1",1,2,8,267,15,"E3",302.4166667,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7798","CfrReyes4","104-1",1,2,6,184,0,"E3",253.8166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7799","CfrReyes4","104-1",2,4,9,308,15,"E3",208.15,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7800","CfrReyes4","104-1",2,4,3,85,20,"E3",303.92,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7801","CfrReyes4","104-1",1,2,9,300,10,"E3",348.7666667,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7802","CfrReyes4","104-1",2,4,6,182,10,"E3",160.15,1,4,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7803","CfrReyes4","104-1",2,4,6,182,10,"E3",448.17,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7804","CfrReyes4","104-1",1,2,6,184,0,"E3",155.5,1,2,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7805","CfrReyes4","104-2",2,3,7,235,10,"E3",157.6166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7806","CfrReyes4","104-2",2,3,7,235,10,"E3",206.3666667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7807","CfrReyes4","104-2",1,1,4,138,0,"E3",198.3166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7808","CfrReyes4","104-2",2,3,7,235,10,"E3",301.7333333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7809","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7810","CfrReyes4","104-2",1,1,8,253,15,"E3",542.5,1,4,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7811","CfrReyes4","104-2",1,1,3,80,10,"E3",246.05,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7812","CfrReyes4","104-2",1,1,4,138,0,"E3",246.1,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7813","CfrReyes4","104-2",2,3,7,232,15,"E3",206.3666667,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7814","CfrReyes4","104-2",2,3,7,232,15,"E3",301.7333333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7815","CfrReyes4","104-2",1,1,8,253,15,"E3",542.5,1,4,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7816","CfrReyes4","104-2",2,3,7,232,15,"E3",254.5166667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7817","CfrReyes4","104-2",1,1,8,253,15,"E3",342.4833333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7818","CfrReyes4","104-2",2,3,7,235,10,"E3",157.6166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7819","CfrReyes4","104-2",2,3,7,235,10,"E3",349.8833333,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7820","CfrReyes4","104-2",2,3,7,229,0,"E3",497.5,0,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7821","CfrReyes4","104-2",1,1,8,253,15,"E3",542.5,1,4,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7822","CfrReyes4","104-2",2,3,7,232,15,"E3",157.6166667,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7823","CfrReyes4","104-2",1,1,4,138,0,"E3",246.1,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7824","CfrReyes4","104-2",2,3,7,232,15,"E3",447.25,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
