,sampleid,line,rep,run,shelf,plate,trt,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
15939,CanStaCruz19,177-2,1,1,9,308,10,150.7333333,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15940,CanStaCruz19,177-2,2,3,8,276,0,205.8,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15941,CanStaCruz19,177-2,4,7,5,166,10,Inf,0,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15942,CanStaCruz19,177-2,4,7,4,144,0,253,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15943,CanStaCruz19,177-2,2,3,5,159,15,497.5,0,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15944,CanStaCruz19,177-2,2,3,3,91,20,497.5,0,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15945,CanStaCruz19,177-2,2,3,3,91,20,157.8666667,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15946,CanStaCruz19,177-2,2,3,5,159,15,497.5,0,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15947,CanStaCruz19,177-2,2,3,3,91,20,497.5,0,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15948,CanStaCruz19,177-2,2,3,8,276,0,497.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15949,CanStaCruz19,177-2,2,3,3,91,20,157.8666667,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15950,CanStaCruz19,177-1,1,2,8,266,20,542.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15951,CanStaCruz19,177-1,4,8,4,135,10,Inf,0,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15952,CanStaCruz19,177-1,1,2,2,65,15,108.2333333,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15953,CanStaCruz19,177-1,1,2,8,266,20,542.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15954,CanStaCruz19,177-1,4,8,4,135,10,Inf,0,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15955,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15956,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15957,CanStaCruz19,177-1,2,3,6,189,10,497.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15958,CanStaCruz19,177-1,2,3,8,282,20,157.05,1,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15959,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15960,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15961,CanStaCruz19,177-1,2,3,6,189,10,497.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15962,CanStaCruz19,177-1,4,8,5,175,15,163.6666667,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15963,CanStaCruz19,177-1,4,8,4,134,0,163.6666667,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15964,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15965,CanStaCruz19,177-1,1,2,8,266,20,155.2833333,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15966,CanStaCruz19,177-1,1,2,3,98,0,253.8333333,1,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15967,CanStaCruz19,177-1,4,8,4,134,0,Inf,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15968,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15969,CanStaCruz19,177-1,1,2,2,65,15,542.5,0,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15970,CanStaCruz19,177-1,2,3,8,282,20,205.8,1,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15971,CanStaCruz19,177-1,4,8,4,134,0,163.6666667,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15972,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15973,CanStaCruz19,177-1,2,3,6,189,10,497.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15974,CanStaCruz19,177-1,2,3,5,146,15,157.5,1,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15975,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15976,CanStaCruz19,177-1,4,8,4,135,10,Inf,0,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15977,CanStaCruz19,177-1,2,3,8,282,20,157.05,1,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15978,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15979,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15980,CanStaCruz19,177-1,4,8,4,134,0,Inf,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15981,CanStaCruz19,177-1,1,2,3,98,0,108.0166667,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15982,CanStaCruz19,177-2,4,7,5,166,10,253,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15983,CanStaCruz19,177-2,4,7,4,144,0,107.3333333,1,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15984,CanStaCruz19,177-2,1,1,5,170,20,390.2,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15985,CanStaCruz19,177-2,4,7,5,166,10,107.3333333,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15986,CanStaCruz19,177-2,1,1,9,308,10,150.7333333,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15987,CanStaCruz19,177-1,2,3,6,189,10,497.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15988,CanStaCruz19,177-1,1,2,1,3,10,108.4333333,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15989,CanStaCruz19,177-1,1,2,2,65,15,108.2333333,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15990,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15991,CanStaCruz19,177-1,1,2,2,65,15,156.1666667,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15992,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15993,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15994,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15995,CanStaCruz19,177-2,1,1,5,170,20,542.5,0,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15996,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15997,CanStaCruz19,177-2,1,1,8,286,15,542.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15998,CanStaCruz19,177-2,1,1,8,286,15,542.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
15999,CanStaCruz19,177-2,2,3,3,91,20,497.5,0,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16000,CanStaCruz19,177-2,2,3,8,276,0,497.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16001,CanStaCruz19,177-2,1,1,9,308,10,542.5,0,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16002,CanStaCruz19,177-2,2,3,5,161,10,497.5,0,8,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16003,CanStaCruz19,177-2,1,1,9,308,10,542.5,0,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16004,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16005,CanStaCruz19,177-2,1,1,5,170,20,542.5,0,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16006,CanStaCruz19,177-2,4,7,4,144,0,153.75,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16007,CanStaCruz19,177-2,4,7,4,144,0,153.75,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16008,CanStaCruz19,177-2,1,1,8,286,15,150.6666667,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16009,CanStaCruz19,177-2,1,1,5,170,20,246.1833333,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16010,CanStaCruz19,177-2,1,1,9,308,10,102.3166667,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16011,CanStaCruz19,177-2,1,1,5,170,20,246.1833333,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16012,CanStaCruz19,177-2,1,1,2,70,0,150.4,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16013,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16014,CanStaCruz19,177-2,2,3,5,161,10,497.5,0,8,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16015,CanStaCruz19,177-2,4,7,5,171,20,253,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16016,CanStaCruz19,177-2,1,1,9,308,10,542.5,0,4,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16017,CanStaCruz19,177-2,1,1,2,70,0,542.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16018,CanStaCruz19,177-2,2,3,5,161,10,157.5,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16019,CanStaCruz19,177-2,4,7,5,171,20,253,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16020,CanStaCruz19,177-2,2,3,8,276,0,497.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16021,CanStaCruz19,177-2,4,7,5,166,10,Inf,0,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16022,CanStaCruz19,177-2,2,3,3,91,20,157.8666667,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16023,CanStaCruz19,177-2,1,1,9,308,10,102.3166667,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16024,CanStaCruz19,177-2,1,1,5,170,20,342.35,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16025,CanStaCruz19,177-2,2,3,3,91,20,157.8666667,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16026,CanStaCruz19,177-2,1,1,5,170,20,246.1833333,1,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16027,CanStaCruz19,177-1,1,2,8,266,20,155.2833333,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16028,CanStaCruz19,177-1,1,2,8,266,20,155.2833333,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16029,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16030,CanStaCruz19,177-1,1,2,3,98,0,108.0166667,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16031,CanStaCruz19,177-2,2,3,8,276,0,497.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16032,CanStaCruz19,177-2,4,7,5,166,10,107.3333333,1,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16033,CanStaCruz19,177-2,4,7,5,171,20,Inf,0,7,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16034,CanStaCruz19,177-2,4,7,5,171,20,Inf,0,7,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16035,CanStaCruz19,177-2,4,7,6,200,15,445,0,3,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16036,CanStaCruz19,177-2,1,1,2,70,0,542.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16037,CanStaCruz19,177-2,2,3,5,161,10,497.5,0,8,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16038,CanStaCruz19,177-2,1,1,2,70,0,198.1666667,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16039,CanStaCruz19,177-2,2,3,5,161,10,497.5,0,8,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16040,CanStaCruz19,177-2,4,7,5,166,10,501,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16041,CanStaCruz19,177-2,2,3,3,91,20,497.5,0,5,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16042,CanStaCruz19,177-1,1,2,1,3,10,108.4333333,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16043,CanStaCruz19,177-1,2,3,6,189,10,156.75,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16044,CanStaCruz19,177-1,4,8,4,134,0,Inf,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16045,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16046,CanStaCruz19,177-1,2,3,8,282,20,497.5,0,6,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16047,CanStaCruz19,177-1,2,3,8,282,20,157.05,1,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16048,CanStaCruz19,177-1,1,2,2,65,15,108.2333333,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16049,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16050,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16051,CanStaCruz19,177-1,1,2,3,98,0,108.0166667,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16052,CanStaCruz19,177-1,4,8,4,134,0,Inf,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16053,CanStaCruz19,177-1,1,2,3,98,0,108.0166667,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16054,CanStaCruz19,177-1,1,2,2,65,15,108.2333333,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16055,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16056,CanStaCruz19,177-1,1,2,2,65,15,156.1666667,1,2,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16057,CanStaCruz19,177-1,1,2,3,98,0,108.0166667,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16058,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16059,CanStaCruz19,177-1,2,3,6,189,10,156.75,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16060,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16061,CanStaCruz19,177-1,2,3,6,189,10,156.75,1,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16062,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16063,CanStaCruz19,177-1,2,3,2,49,0,157.7833333,1,9,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16064,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16065,CanStaCruz19,177-1,1,2,2,65,15,108.2333333,1,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16066,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16067,CanStaCruz19,177-1,4,8,5,175,15,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16068,CanStaCruz19,177-1,4,8,4,135,10,114.25,1,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16069,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16070,CanStaCruz19,177-2,1,1,8,286,15,542.5,0,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16071,CanStaCruz19,177-2,1,1,8,286,15,198.55,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16072,CanStaCruz19,177-2,1,1,2,70,0,150.4,1,2,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16073,CanStaCruz19,177-2,1,1,9,308,10,246.3333333,1,1,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16074,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16075,CanStaCruz19,177-2,2,3,5,159,15,157.5,1,6,14CAg177-2,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16076,CanStaCruz19,177-1,1,2,8,266,20,542.5,0,5,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16077,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16078,CanStaCruz19,177-1,2,3,6,189,10,205.6333333,1,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16079,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16080,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16081,CanStaCruz19,177-1,1,2,2,65,15,542.5,0,3,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16082,CanStaCruz19,177-1,1,2,3,98,0,542.5,0,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16083,CanStaCruz19,177-1,1,2,3,98,0,542.5,0,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16084,CanStaCruz19,177-1,4,8,5,175,15,258,0,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16085,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16086,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16087,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16088,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16089,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16090,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16091,CanStaCruz19,177-1,2,3,2,49,0,497.5,0,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16092,CanStaCruz19,177-1,1,2,8,266,20,205.5166667,1,1,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16093,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16094,CanStaCruz19,177-1,1,2,1,3,10,542.5,0,7,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16095,CanStaCruz19,177-1,1,2,3,98,0,542.5,0,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16096,CanStaCruz19,177-1,2,3,5,146,15,497.5,0,8,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
16097,CanStaCruz19,177-1,1,2,3,98,0,542.5,0,4,14CAg177-1,11/10/14,CAg,41,central valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
