"","X","sampleid","line","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"6482",6482,"CanLag4","98-2",3,"5",2,55,0,156.8,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6483",6483,"CanLag4","98-2",1,"2",5,157,0,107.6,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_157"
"6484",6484,"CanLag4","98-2",1,"2",2,43,10,108.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_43"
"6485",6485,"CanLag4","98-2",2,"4",2,55,20,256.4,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_55"
"6486",6486,"CanLag4","98-2",2,"4",5,156,0,497.5,0,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_156"
"6487",6487,"CanLag4","98-2",1,"2",4,131,15,107.8,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_131"
"6488",6488,"CanLag4","98-2",4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6489",6489,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6490",6490,"CanLag4","98-2",2,"4",4,133,10,114.3,1,7,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_133"
"6491",6491,"CanLag4","98-2",4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6492",6492,"CanLag4","98-2",1,"2",7,233,20,107.4,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6493",6493,"CanLag4","98-2",3,"5",5,147,20,156.8,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6494",6494,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6495",6495,"CanLag4","98-2",2,"4",5,156,0,208.1,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_156"
"6496",6496,"CanLag4","98-2",1,"2",2,43,10,542.5,0,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_43"
"6497",6497,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6498",6498,"CanLag4","98-2",3,"5",2,55,0,109.5,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6499",6499,"CanLag4","98-2",4,"8",5,146,0,258,1,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_146"
"6500",6500,"CanLag4","98-2",4,"8",5,146,0,114.2,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_146"
"6501",6501,"CanLag4","98-2",4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6502",6502,"CanLag4","98-2",4,"8",8,264,20,164,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6503",6503,"CanLag4","98-2",3,"5",2,55,0,109.5,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6504",6504,"CanLag4","98-2",3,"5",2,55,0,156.8,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6505",6505,"CanLag4","98-2",4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6506",6506,"CanLag4","98-2",3,"5",2,55,0,254,0,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6507",6507,"CanLag4","98-2",1,"2",2,43,10,108.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_43"
"6508",6508,"CanLag4","98-2",1,"2",7,233,20,107.4,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6509",6509,"CanLag4","98-2",2,"4",5,156,0,114.3,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_156"
"6510",6510,"CanLag4","98-2",2,"4",2,55,20,114.5,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_55"
"6511",6511,"CanLag4","98-2",3,"5",2,55,0,109.5,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6512",6512,"CanLag4","98-2",2,"4",5,156,0,208.1,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_156"
"6513",6513,"CanLag4","98-2",2,"4",2,55,20,160.3,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_55"
"6514",6514,"CanLag4","98-2",2,"4",2,55,20,114.5,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_55"
"6515",6515,"CanLag4","98-2",4,"8",9,317,15,164,1,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6516",6516,"CanLag4","98-2",3,"5",2,55,0,156.8,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6517",6517,"CanLag4","98-2",3,"5",2,55,0,109.5,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6518",6518,"CanLag4","98-2",3,"5",2,55,0,109.5,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6519",6519,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6520",6520,"CanLag4","98-2",4,"8",9,317,15,211,1,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6521",6521,"CanLag4","98-2",3,"5",2,55,0,156.8,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_55"
"6522",6522,"CanLag4","98-2",3,"5",5,147,20,156.8,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6523",6523,"CanLag4","98-2",3,"5",6,184,15,109.5,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_184"
"6524",6524,"CanLag4","98-2",1,"2",4,131,15,542.5,0,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_131"
"6526",6526,"CanLag4","98-2",2,"4",4,133,10,114.3,1,7,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_133"
"6527",6527,"CanLag4","98-2",1,"2",4,131,15,155.8,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_131"
"6528",6528,"CanLag4","98-2",4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6529",6529,"CanLag4","98-2",4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6530",6530,"CanLag4","98-2",4,"8",8,264,20,114.2,1,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6531",6531,"CanLag4","98-2",3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6532",6532,"CanLag4","98-2",1,"2",5,157,0,155.6,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_157"
"6533",6533,"CanLag4","98-2",3,"5",6,184,15,109.5,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_184"
"6534",6534,"CanLag4","98-2",1,"2",5,157,0,155.6,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_157"
"6535",6535,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6536",6536,"CanLag4","98-2",3,"5",5,147,20,156.8,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6537",6537,"CanLag4","98-2",2,"4",4,133,10,497.5,0,3,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_133"
"6538",6538,"CanLag4","98-2",3,"5",5,147,20,Inf,0,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6542",6542,"CanLag4","98-2",1,"2",7,233,20,155.4,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6543",6543,"CanLag4","98-2",3,"5",2,66,10,109.5,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6544",6544,"CanLag4","98-2",1,"2",4,131,15,107.8,1,5,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_131"
"6545",6545,"CanLag4","98-2",1,"2",2,43,10,108.2,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_43"
"6546",6546,"CanLag4","98-2",3,"5",5,147,20,156.8,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6547",6547,"CanLag4","98-2",4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6548",6548,"CanLag4","98-2",4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6549",6549,"CanLag4","98-2",2,"4",2,55,20,497.5,0,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_55"
"6550",6550,"CanLag4","98-2",3,"5",6,184,15,Inf,0,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_184"
"6551",6551,"CanLag4","98-2",1,"2",2,43,10,542.5,0,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_43"
"6552",6552,"CanLag4","98-2",4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6554",6554,"CanLag4","98-2",3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6555",6555,"CanLag4","98-2",4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6557",6557,"CanLag4","98-2",1,"2",4,131,15,59.9,1,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_131"
"6558",6558,"CanLag4","98-2",2,"4",5,156,0,160.2,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","4_156"
"6559",6559,"CanLag4","98-2",1,"2",5,157,0,542.5,0,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_157"
"6560",6560,"CanLag4","98-2",3,"5",5,147,20,156.8,1,9,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_147"
"6561",6561,"CanLag4","98-2",1,"2",7,233,20,253.8,1,1,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","2_233"
"6562",6562,"CanLag4","98-2",3,"5",2,66,10,156.8,1,2,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6563",6563,"CanLag4","98-2",4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6564",6564,"CanLag4","98-1",2,"3",5,166,15,157.5,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_166"
"6565",6565,"CanLag4","98-1",1,"1",6,208,20,542.5,0,1,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6566",6566,"CanLag4","98-1",3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6567",6567,"CanLag4","98-1",2,"3",5,166,15,157.5,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_166"
"6568",6568,"CanLag4","98-1",4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6569",6569,"CanLag4","98-1",2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6570",6570,"CanLag4","98-1",1,"1",6,208,20,150.6,1,9,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6571",6571,"CanLag4","98-1",1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6572",6572,"CanLag4","98-1",4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6573",6573,"CanLag4","98-1",3,"6",9,307,10,72,1,3,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6574",6574,"CanLag4","98-1",4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6575",6575,"CanLag4","98-1",2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6576",6576,"CanLag4","98-1",2,"3",5,166,15,157.5,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_166"
"6578",6578,"CanLag4","98-1",1,"1",6,208,20,150.6,1,9,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6579",6579,"CanLag4","98-1",4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6580",6580,"CanLag4","98-1",3,"6",9,307,10,72,1,3,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6581",6581,"CanLag4","98-1",2,"3",5,166,15,157.5,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_166"
"6582",6582,"CanLag4","98-1",4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6584",6584,"CanLag4","98-1",4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6585",6585,"CanLag4","98-1",4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6586",6586,"CanLag4","98-1",1,"1",6,208,20,150.6,1,9,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6587",6587,"CanLag4","98-1",4,"8",2,58,10,163.5,1,2,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6588",6588,"CanLag4","98-1",3,"6",9,308,20,168,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6589",6589,"CanLag4","98-1",4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6590",6590,"CanLag4","98-1",1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6591",6591,"CanLag4","98-1",1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6592",6592,"CanLag4","98-1",1,"1",6,208,20,150.6,1,9,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6593",6593,"CanLag4","98-1",1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6594",6594,"CanLag4","98-1",1,"1",6,208,20,150.6,1,9,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_208"
"6595",6595,"CanLag4","98-1",3,"6",9,307,10,72,1,3,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6596",6596,"CanLag4","98-1",2,"3",5,166,15,157.5,1,7,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_166"
"6597",6597,"CanLag4","98-1",2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6598",6598,"CanLag4","98-1",2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","17","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6666",6666,"CanLobera1","140-2",4,"8",3,106,10,114.2,1,5,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6690",6690,"CanLobera1","140-2",4,"8",3,106,10,114.2,1,5,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6691",6691,"CanLobera1","140-2",4,"8",3,106,10,65.8,1,3,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6692",6692,"CanLobera1","140-2",4,"8",3,106,10,65.8,1,3,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6756",6756,"CanLobera1","140-2",4,"8",1,30,20,257,1,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6758",6758,"CanLobera1","140-2",4,"8",1,30,20,257,1,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6763",6763,"CanLobera1","140-2",4,"8",1,30,20,211,1,4,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6764",6764,"CanLobera1","140-2",4,"8",1,30,20,211,1,4,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6766",6766,"CanLobera1","140-2",4,"8",1,30,20,Inf,1,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6771",6771,"CanLobera1","140-2",4,"8",1,30,20,Inf,1,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6784",6784,"CanLobera1","140-2",4,"8",1,30,20,114.2,0,1,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6798",6798,"CanLobera1","140-2",4,"8",3,106,10,114.2,1,5,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6800",6800,"CanLobera1","140-2",4,"8",3,106,10,65.8,1,3,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6801",6801,"CanLobera1","140-2",4,"8",1,30,20,Inf,0,1,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6804",6804,"CanLobera1","140-2",4,"8",1,30,20,211,1,4,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6821",6821,"CanLobera1","140-2",4,"8",3,106,10,65.8,0,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6824",6824,"CanLobera1","140-2",4,"8",3,106,10,114.2,1,5,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6834",6834,"CanLobera1","140-2",4,"8",1,30,20,211,1,4,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_30"
"6843",6843,"CanLobera1","140-2",4,"8",3,106,10,65.8,0,2,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6857",6857,"CanLobera1","140-2",4,"8",3,106,10,114.2,1,5,"14CAg140-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","8_106"
"6873",6873,"CanLobera2","141-1",2,"3",3,102,20,157.9,1,4,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6877",6877,"CanLobera2","141-1",2,"3",3,102,20,157.9,1,4,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6892",6892,"CanLobera2","141-1",2,"3",3,102,20,497.5,0,2,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6895",6895,"CanLobera2","141-1",2,"3",3,102,20,157.9,1,4,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6953",6953,"CanLobera2","141-1",2,"3",3,102,20,157.9,1,4,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6955",6955,"CanLobera2","141-1",2,"3",3,102,20,206.8,1,3,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6962",6962,"CanLobera2","141-1",2,"3",3,102,20,497.5,0,2,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6968",6968,"CanLobera2","141-1",2,"3",3,102,20,206.8,1,3,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"6969",6969,"CanLobera2","141-1",2,"3",3,102,20,447.8,1,1,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"7019",7019,"CanLobera2","141-1",2,"3",3,102,20,206.8,1,3,"14CAg141-1","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","3_102"
"7160",7160,"CanLobera3","142-2",3,"5",6,200,0,Inf,0,2,"14CAg142-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","5_200"
"7161",7161,"CanLobera3","142-2",3,"5",6,200,0,156.8,1,5,"14CAg142-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","5_200"
"7168",7168,"CanLobera3","142-2",3,"5",6,200,0,254,1,1,"14CAg142-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","5_200"
"7182",7182,"CanLobera3","142-2",3,"5",6,200,0,156.8,1,5,"14CAg142-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","5_200"
"7191",7191,"CanLobera3","142-2",3,"5",6,200,0,Inf,0,2,"14CAg142-2","11/10/14","CAg","14","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","5_200"
