"","rep","run","shelf","plate","line","trt","type","end","status","germinated"
"2390",2,3,9,301,"156-2",10,"E3",446.2333333,1,1
"2391",2,3,9,296,"125-2",15,"E3",446.2333333,1,2
"2391.1",2,3,9,296,"125-2",15,"E3",446.2333333,1,2
"2392",2,3,9,313,"126-2",15,"E3",446.2333333,1,2
"2392.1",2,3,9,313,"126-2",15,"E3",446.2333333,1,2
"2393",2,4,1,33,"122-2",10,"E3",402.13,1,2
"2393.1",2,4,1,33,"122-2",10,"E3",402.13,1,2
"2394",2,4,1,23,"Johnny's",0,"C1",402.13,1,3
"2394.1",2,4,1,23,"Johnny's",0,"C1",402.13,1,3
"2394.2",2,4,1,23,"Johnny's",0,"C1",402.13,1,3
"2395",2,4,3,89,"100-1",10,"C2",401.95,1,1
"2396",2,4,3,99,"Johnny's",10,"C1",401.95,1,2
"2396.1",2,4,3,99,"Johnny's",10,"C1",401.95,1,2
"2397",2,4,2,66,"208-2",10,"E3",401.92,1,1
"2398",2,4,2,49,"109-1",0,"E3",401.92,1,2
"2398.1",2,4,2,49,"109-1",0,"E3",401.92,1,2
"2399",2,4,4,125,"217-2",20,"E3",401.8,1,1
"2400",2,4,4,137,"Johnny's",10,"C1",401.8,1,1
"2401",2,4,6,196,"148-2",20,"E3",401.68,1,1
"2402",2,4,6,197,"208-2",0,"E3",401.68,1,1
"2403",2,4,6,207,"Johnny's",20,"C1",401.68,1,1
"2404",2,4,6,216,"92-1",0,"E3",401.68,1,1
"2405",2,4,6,185,"Johnny's",20,"C1",401.68,1,2
"2405.1",2,4,6,185,"Johnny's",20,"C1",401.68,1,2
"2406",2,4,6,192,"Johnny's",15,"C1",401.68,1,2
"2406.1",2,4,6,192,"Johnny's",15,"C1",401.68,1,2
"2407",2,4,9,289,"88-1",0,"E3",401.57,1,1
"2408",2,4,9,297,"107-2",0,"E3",401.57,1,1
"2409",2,4,9,301,"Johnny's",15,"C1",401.57,1,1
"2410",2,4,9,314,"204-1",20,"E3",401.57,1,1
"2411",2,3,4,138,"191-2",0,"E3",399.0166667,1,1
"2412",2,3,4,144,"126-2",10,"E3",399.0166667,1,1
"2413",2,3,4,119,"188-2",20,"E3",399.0166667,1,2
"2413.1",2,3,4,119,"188-2",20,"E3",399.0166667,1,2
"2414",2,3,4,135,"219-1",0,"E3",399.0166667,1,3
"2414.1",2,3,4,135,"219-1",0,"E3",399.0166667,1,3
"2414.2",2,3,4,135,"219-1",0,"E3",399.0166667,1,3
"2415",2,3,1,3,"Johnny's",10,"C1",398.8833333,1,1
"2416",2,3,1,7,"104-2",20,"E3",398.8833333,1,1
"2417",2,3,1,13,"118-1",0,"E3",398.8833333,1,1
"2418",2,3,1,17,"109-2",10,"E3",398.8833333,1,1
"2419",2,3,1,36,"208-1",15,"E3",398.8833333,1,1
"2420",2,3,1,4,"219-2",15,"E3",398.8833333,1,2
"2420.1",2,3,1,4,"219-2",15,"E3",398.8833333,1,2
"2421",2,3,3,74,"100-1",20,"C2",398.6333333,1,1
"2422",2,3,3,93,"145-1",10,"E3",398.6333333,1,1
"2423",2,3,3,73,"122-1",0,"E3",398.6333333,1,2
"2423.1",2,3,3,73,"122-1",0,"E3",398.6333333,1,2
"2424",2,3,3,95,"Johnny's",0,"C1",398.6333333,1,2
"2424.1",2,3,3,95,"Johnny's",0,"C1",398.6333333,1,2
"2425",2,3,2,43,"189-1",0,"E3",398.6,1,1
"2426",2,3,2,51,"100-1",10,"C2",398.6,1,1
"2427",2,3,2,68,"107-1",10,"E3",398.6,1,1
"2428",2,3,7,232,"104-2",15,"E3",398.2333333,1,1
"2429",2,3,7,244,"126-2",0,"E3",398.2333333,1,1
"2430",2,3,7,252,"75-2",0,"E3",398.2333333,1,1
"2431",2,3,7,236,"100-1",10,"C2",398.2333333,1,3
"2431.1",2,3,7,236,"100-1",10,"C2",398.2333333,1,3
"2431.2",2,3,7,236,"100-1",10,"C2",398.2333333,1,3
"2432",2,3,5,177,"100-1",15,"C2",398.1833333,1,1
"2433",2,3,8,280,"147-1",10,"E3",397.6,1,1
"2434",2,3,8,286,"156-2",15,"E3",397.6,1,1
"2435",2,3,8,253,"Johnny's",15,"C1",397.6,1,2
"2435.1",2,3,8,253,"Johnny's",15,"C1",397.6,1,2
"2436",2,3,6,181,"122-1",20,"E3",397.5333333,1,1
"2437",2,3,6,194,"156-2",0,"E3",397.5333333,1,1
"2438",2,3,6,203,"219-2",20,"E3",397.5333333,1,1
"2439",2,3,9,293,"204-2",10,"E3",397.2333333,1,1
"2440",2,3,9,296,"125-2",15,"E3",397.2333333,1,1
"2441",2,3,9,299,"100-1",10,"C2",397.2333333,1,1
"2442",2,3,9,305,"218-1",15,"E3",397.2333333,1,1
"2443",2,3,9,313,"126-2",15,"E3",397.2333333,1,2
"2443.1",2,3,9,313,"126-2",15,"E3",397.2333333,1,2
"2444",2,3,9,301,"156-2",10,"E3",397.2333333,1,4
"2444.1",2,3,9,301,"156-2",10,"E3",397.2333333,1,4
"2444.2",2,3,9,301,"156-2",10,"E3",397.2333333,1,4
"2444.3",2,3,9,301,"156-2",10,"E3",397.2333333,1,4
"2445",2,4,7,217,"100-1",0,"C2",354.35,1,1
"2446",2,4,7,221,"100-1",0,"C2",354.35,1,1
"2447",2,4,7,223,"156-1",10,"E3",354.35,1,1
"2448",2,4,7,247,"109-1",10,"E3",354.35,1,1
"2449",2,4,7,250,"92-1",15,"E3",354.35,1,2
"2449.1",2,4,7,250,"92-1",15,"E3",354.35,1,2
"2450",2,4,1,14,"100-1",0,"C2",354.1,1,1
"2451",2,4,1,15,"152-1",20,"E3",354.1,1,1
"2452",2,4,1,30,"100-1",20,"C2",354.1,1,1
"2453",2,4,3,88,"Johnny's",0,"C1",353.93,1,1
"2454",2,4,3,99,"Johnny's",10,"C1",353.93,1,1
"2455",2,4,3,89,"100-1",10,"C2",353.93,1,2
"2455.1",2,4,3,89,"100-1",10,"C2",353.93,1,2
"2456",2,4,2,62,"Johnny's",10,"C1",353.88,1,1
"2457",2,4,2,65,"Johnny's",0,"C1",353.88,1,1
"2458",2,4,2,69,"92-1",10,"E3",353.88,1,1
"2459",2,4,2,66,"208-2",10,"E3",353.88,1,2
"2459.1",2,4,2,66,"208-2",10,"E3",353.88,1,2
"2460",2,4,1,35,"88-1",10,"E3",353.85,1,1
"2461",2,4,4,111,"100-2",0,"E3",353.8,1,1
"2462",2,4,4,135,"204-1",10,"E3",353.8,1,1
"2463",2,4,4,144,"145-2",0,"E3",353.8,1,1
"2464",2,4,5,145,"104-1",0,"E3",353.75,1,1
"2465",2,4,5,163,"100-1",10,"C2",353.75,1,1
"2466",2,4,5,170,"100-1",10,"C2",353.75,1,1
"2467",2,4,5,179,"163-2",15,"E3",353.75,1,1
"2468",2,4,5,155,"102-1",10,"E3",353.75,1,3
"2468.1",2,4,5,155,"102-1",10,"E3",353.75,1,3
"2468.2",2,4,5,155,"102-1",10,"E3",353.75,1,3
"2469",2,4,6,182,"104-1",10,"E3",353.73,1,1
"2470",2,4,6,184,"100-2",15,"E3",353.73,1,1
"2471",2,4,6,197,"208-2",0,"E3",353.73,1,1
"2472",2,4,6,207,"Johnny's",20,"C1",353.73,1,1
"2473",2,4,6,209,"125-1",0,"E3",353.73,1,1
"2474",2,4,6,216,"92-1",0,"E3",353.73,1,1
"2475",2,4,6,183,"122-2",15,"E3",353.73,1,2
"2475.1",2,4,6,183,"122-2",15,"E3",353.73,1,2
"2476",2,4,6,194,"168-2",10,"E3",353.73,1,2
"2476.1",2,4,6,194,"168-2",10,"E3",353.73,1,2
"2477",2,4,6,191,"126-1",10,"E3",353.73,1,4
"2477.1",2,4,6,191,"126-1",10,"E3",353.73,1,4
"2477.2",2,4,6,191,"126-1",10,"E3",353.73,1,4
"2477.3",2,4,6,191,"126-1",10,"E3",353.73,1,4
"2478",2,4,8,280,"100-1",15,"C2",353.72,1,1
"2479",2,4,8,281,"202-1",10,"E3",353.72,1,1
"2480",2,4,9,293,"118-2",10,"E3",353.67,1,1
"2481",2,4,9,295,"102-1",0,"E3",353.67,1,1
"2482",2,3,4,133,"118-1",10,"E3",350.7666667,1,1
"2483",2,3,4,138,"191-2",0,"E3",350.7666667,1,1
"2484",2,3,4,144,"126-2",10,"E3",350.7666667,1,1
"2485",2,3,4,124,"100-1",0,"C2",350.7666667,1,2
"2485.1",2,3,4,124,"100-1",0,"C2",350.7666667,1,2
"2486",2,3,4,135,"219-1",0,"E3",350.7666667,1,2
"2486.1",2,3,4,135,"219-1",0,"E3",350.7666667,1,2
"2487",2,3,4,112,"Johnny's",0,"C1",350.7666667,1,3
"2487.1",2,3,4,112,"Johnny's",0,"C1",350.7666667,1,3
"2487.2",2,3,4,112,"Johnny's",0,"C1",350.7666667,1,3
"2488",2,3,1,7,"104-2",20,"E3",350.5833333,1,1
"2489",2,3,1,21,"185-2",15,"E3",350.5833333,1,1
"2490",2,3,1,27,"141-1",10,"E3",350.5833333,1,1
"2491",2,3,1,34,"165-1",10,"E3",350.5833333,1,1
"2492",2,3,1,35,"136-2",10,"E3",350.5833333,1,1
"2493",2,3,1,36,"208-1",15,"E3",350.5833333,1,1
"2494",2,3,1,17,"109-2",10,"E3",350.5833333,1,2
"2494.1",2,3,1,17,"109-2",10,"E3",350.5833333,1,2
"2495",2,3,1,29,"Johnny's",0,"C1",350.5833333,1,3
"2495.1",2,3,1,29,"Johnny's",0,"C1",350.5833333,1,3
"2495.2",2,3,1,29,"Johnny's",0,"C1",350.5833333,1,3
"2496",2,3,3,73,"122-1",0,"E3",350.3833333,1,1
"2497",2,3,3,78,"215-1",20,"E3",350.3833333,1,1
"2498",2,3,3,82,"Johnny's",15,"C1",350.3833333,1,1
"2499",2,3,3,86,"133-1",10,"E3",350.3833333,1,1
"2500",2,3,3,100,"140-1",20,"E3",350.3833333,1,1
"2501",2,3,3,97,"187-2",0,"E3",350.3833333,1,2
"2501.1",2,3,3,97,"187-2",0,"E3",350.3833333,1,2
"2502",2,3,3,104,"136-2",15,"E3",350.3833333,1,2
"2502.1",2,3,3,104,"136-2",15,"E3",350.3833333,1,2
"2503",2,3,3,80,"Johnny's",20,"C1",350.3833333,1,3
"2503.1",2,3,3,80,"Johnny's",20,"C1",350.3833333,1,3
"2503.2",2,3,3,80,"Johnny's",20,"C1",350.3833333,1,3
"2504",2,3,3,87,"219-2",10,"E3",350.3833333,1,3
"2504.1",2,3,3,87,"219-2",10,"E3",350.3833333,1,3
"2504.2",2,3,3,87,"219-2",10,"E3",350.3833333,1,3
"2505",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2505.1",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2505.2",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2505.3",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2505.4",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2505.5",2,3,3,95,"Johnny's",0,"C1",350.3833333,1,6
"2506",2,3,2,53,"218-1",20,"E3",350.3166667,1,1
"2507",2,3,2,66,"144-1",0,"E3",350.3166667,1,1
"2508",2,3,2,68,"107-1",10,"E3",350.3166667,1,1
"2509",2,3,2,61,"109-2",0,"E3",350.3166667,1,2
"2509.1",2,3,2,61,"109-2",0,"E3",350.3166667,1,2
"2510",2,3,2,37,"183-1",20,"E3",350.3166667,1,3
"2510.1",2,3,2,37,"183-1",20,"E3",350.3166667,1,3
"2510.2",2,3,2,37,"183-1",20,"E3",350.3166667,1,3
"2511",2,3,2,64,"219-1",10,"E3",350.3166667,1,3
"2511.1",2,3,2,64,"219-1",10,"E3",350.3166667,1,3
"2511.2",2,3,2,64,"219-1",10,"E3",350.3166667,1,3
"2512",2,3,5,145,"147-1",20,"E3",349.8833333,1,1
"2513",2,3,5,158,"122-1",10,"E3",349.8833333,1,1
"2514",2,3,5,174,"184-1",0,"E3",349.8833333,1,1
"2515",2,3,5,176,"145-1",15,"E3",349.8833333,1,1
"2516",2,3,7,227,"164-2",15,"E3",349.8833333,1,1
"2517",2,3,7,236,"100-1",10,"C2",349.8833333,1,1
"2518",2,3,7,244,"126-2",0,"E3",349.8833333,1,1
"2519",2,3,7,228,"204-2",0,"E3",349.8833333,1,2
"2519.1",2,3,7,228,"204-2",0,"E3",349.8833333,1,2
"2520",2,3,7,235,"104-2",10,"E3",349.8833333,1,2
"2520.1",2,3,7,235,"104-2",10,"E3",349.8833333,1,2
"2521",2,3,7,224,"187-2",20,"E3",349.8833333,1,3
"2521.1",2,3,7,224,"187-2",20,"E3",349.8833333,1,3
"2521.2",2,3,7,224,"187-2",20,"E3",349.8833333,1,3
"2522",2,3,8,274,"139-1",15,"E3",349.2666667,1,1
"2523",2,3,8,277,"Johnny's",10,"C1",349.2666667,1,1
"2524",2,3,8,284,"179-2",20,"E3",349.2666667,1,2
"2524.1",2,3,8,284,"179-2",20,"E3",349.2666667,1,2
"2525",2,3,8,286,"156-2",15,"E3",349.2666667,1,3
"2525.1",2,3,8,286,"156-2",15,"E3",349.2666667,1,3
"2525.2",2,3,8,286,"156-2",15,"E3",349.2666667,1,3
"2526",2,3,6,194,"156-2",0,"E3",349.1833333,1,1
"2527",2,3,6,195,"169-1",10,"E3",349.1833333,1,1
"2528",2,3,6,199,"Johnny's",0,"C1",349.1833333,1,1
"2529",2,3,6,202,"136-1",20,"E3",349.1833333,1,1
"2530",2,3,9,296,"125-2",15,"E3",348.9,1,1
"2531",2,3,9,302,"144-2",0,"E3",348.9,1,1
"2532",2,3,9,313,"126-2",15,"E3",348.9,1,1
"2533",2,3,9,299,"100-1",10,"C2",348.9,1,2
"2533.1",2,3,9,299,"100-1",10,"C2",348.9,1,2
"2534",2,3,9,293,"204-2",10,"E3",348.9,1,3
"2534.1",2,3,9,293,"204-2",10,"E3",348.9,1,3
"2534.2",2,3,9,293,"204-2",10,"E3",348.9,1,3
"2535",2,4,7,217,"100-1",0,"C2",304.3,1,1
"2536",2,4,7,219,"126-1",20,"E3",304.3,1,1
"2537",2,4,7,223,"156-1",10,"E3",304.3,1,1
"2538",2,4,7,234,"173-1",10,"E3",304.3,1,1
"2539",2,4,7,250,"92-1",15,"E3",304.3,1,1
"2540",2,4,1,1,"134-2",20,"E3",304.1,1,1
"2541",2,4,1,9,"124-1",0,"E3",304.1,1,1
"2542",2,4,1,23,"Johnny's",0,"C1",304.1,1,1
"2543",2,4,1,24,"100-1",15,"C2",304.1,1,1
"2544",2,4,1,29,"156-1",0,"E3",304.1,1,2
"2544.1",2,4,1,29,"156-1",0,"E3",304.1,1,2
"2545",2,4,3,86,"100-1",15,"C2",303.92,1,1
"2546",2,4,3,93,"173-1",15,"E3",303.92,1,1
"2547",2,4,3,85,"104-1",20,"E3",303.92,1,2
"2547.1",2,4,3,85,"104-1",20,"E3",303.92,1,2
"2548",2,4,2,41,"100-1",0,"C2",303.88,1,1
"2549",2,4,2,45,"141-2",0,"E3",303.88,1,1
"2550",2,4,2,65,"Johnny's",0,"C1",303.88,1,2
"2550.1",2,4,2,65,"Johnny's",0,"C1",303.88,1,2
"2551",2,4,2,66,"208-2",10,"E3",303.88,1,3
"2551.1",2,4,2,66,"208-2",10,"E3",303.88,1,3
"2551.2",2,4,2,66,"208-2",10,"E3",303.88,1,3
"2552",2,4,2,49,"109-1",0,"E3",303.88,1,4
"2552.1",2,4,2,49,"109-1",0,"E3",303.88,1,4
"2552.2",2,4,2,49,"109-1",0,"E3",303.88,1,4
"2552.3",2,4,2,49,"109-1",0,"E3",303.88,1,4
"2553",2,4,1,36,"Johnny's",15,"C1",303.85,1,2
"2553.1",2,4,1,36,"Johnny's",15,"C1",303.85,1,2
"2554",2,4,4,122,"122-2",0,"E3",303.78,1,2
"2554.1",2,4,4,122,"122-2",0,"E3",303.78,1,2
"2555",2,4,4,137,"Johnny's",10,"C1",303.78,1,3
"2555.1",2,4,4,137,"Johnny's",10,"C1",303.78,1,3
"2555.2",2,4,4,137,"Johnny's",10,"C1",303.78,1,3
"2556",2,4,5,145,"104-1",0,"E3",303.75,1,1
"2557",2,4,5,150,"213-2",20,"E3",303.75,1,1
"2558",2,4,5,151,"190-1",0,"E3",303.75,1,1
"2559",2,4,5,156,"98-2",0,"E3",303.75,1,1
"2560",2,4,5,163,"100-1",10,"C2",303.75,1,1
"2561",2,4,5,170,"100-1",10,"C2",303.75,1,1
"2562",2,4,5,171,"148-2",0,"E3",303.75,1,1
"2563",2,4,5,155,"102-1",10,"E3",303.75,1,2
"2563.1",2,4,5,155,"102-1",10,"E3",303.75,1,2
"2564",2,4,5,164,"204-1",15,"E3",303.75,1,3
"2564.1",2,4,5,164,"204-1",15,"E3",303.75,1,3
"2564.2",2,4,5,164,"204-1",15,"E3",303.75,1,3
"2565",2,4,6,215,"149-1",20,"E3",303.7,1,1
"2566",2,4,8,259,"125-1",10,"E3",303.7,1,1
"2567",2,4,8,286,"91-1",0,"E3",303.7,1,1
"2568",2,4,6,194,"168-2",10,"E3",303.7,1,2
"2568.1",2,4,6,194,"168-2",10,"E3",303.7,1,2
"2569",2,4,6,196,"148-2",20,"E3",303.7,1,2
"2569.1",2,4,6,196,"148-2",20,"E3",303.7,1,2
"2570",2,4,6,204,"118-2",0,"E3",303.7,1,2
"2570.1",2,4,6,204,"118-2",0,"E3",303.7,1,2
"2571",2,4,8,262,"Johnny's",10,"C1",303.7,1,2
"2571.1",2,4,8,262,"Johnny's",10,"C1",303.7,1,2
"2572",2,4,8,281,"202-1",10,"E3",303.7,1,3
"2572.1",2,4,8,281,"202-1",10,"E3",303.7,1,3
"2572.2",2,4,8,281,"202-1",10,"E3",303.7,1,3
"2573",2,4,9,295,"102-1",0,"E3",303.62,1,1
"2574",2,4,9,296,"100-2",20,"E3",303.62,1,2
"2574.1",2,4,9,296,"100-2",20,"E3",303.62,1,2
"2575",2,3,4,138,"191-2",0,"E3",302.5833333,1,1
"2576",2,3,4,141,"167-1",15,"E3",302.5833333,1,1
"2577",2,3,4,144,"126-2",10,"E3",302.5833333,1,1
"2578",2,3,4,110,"187-1",20,"E3",302.5833333,1,2
"2578.1",2,3,4,110,"187-1",20,"E3",302.5833333,1,2
"2579",2,3,4,124,"100-1",0,"C2",302.5833333,1,2
"2579.1",2,3,4,124,"100-1",0,"C2",302.5833333,1,2
"2580",2,3,4,133,"118-1",10,"E3",302.5833333,1,2
"2580.1",2,3,4,133,"118-1",10,"E3",302.5833333,1,2
"2581",2,3,4,135,"219-1",0,"E3",302.5833333,1,2
"2581.1",2,3,4,135,"219-1",0,"E3",302.5833333,1,2
"2582",2,3,4,112,"Johnny's",0,"C1",302.5833333,1,3
"2582.1",2,3,4,112,"Johnny's",0,"C1",302.5833333,1,3
"2582.2",2,3,4,112,"Johnny's",0,"C1",302.5833333,1,3
"2583",2,3,4,119,"188-2",20,"E3",302.5833333,1,3
"2583.1",2,3,4,119,"188-2",20,"E3",302.5833333,1,3
"2583.2",2,3,4,119,"188-2",20,"E3",302.5833333,1,3
"2584",2,3,1,3,"Johnny's",10,"C1",302.4,1,1
"2585",2,3,1,12,"183-1",0,"E3",302.4,1,1
"2586",2,3,1,16,"173-2",0,"E3",302.4,1,1
"2587",2,3,1,25,"107-1",20,"E3",302.4,1,1
"2588",2,3,1,29,"Johnny's",0,"C1",302.4,1,1
"2589",2,3,1,13,"118-1",0,"E3",302.4,1,2
"2589.1",2,3,1,13,"118-1",0,"E3",302.4,1,2
"2590",2,3,1,19,"163-1",10,"E3",302.4,1,2
"2590.1",2,3,1,19,"163-1",10,"E3",302.4,1,2
"2591",2,3,1,27,"141-1",10,"E3",302.4,1,2
"2591.1",2,3,1,27,"141-1",10,"E3",302.4,1,2
"2592",2,3,1,36,"208-1",15,"E3",302.4,1,2
"2592.1",2,3,1,36,"208-1",15,"E3",302.4,1,2
"2593",2,3,1,7,"104-2",20,"E3",302.4,1,3
"2593.1",2,3,1,7,"104-2",20,"E3",302.4,1,3
"2593.2",2,3,1,7,"104-2",20,"E3",302.4,1,3
"2594",2,3,1,17,"109-2",10,"E3",302.4,1,3
"2594.1",2,3,1,17,"109-2",10,"E3",302.4,1,3
"2594.2",2,3,1,17,"109-2",10,"E3",302.4,1,3
"2595",2,3,1,26,"125-2",10,"E3",302.4,1,3
"2595.1",2,3,1,26,"125-2",10,"E3",302.4,1,3
"2595.2",2,3,1,26,"125-2",10,"E3",302.4,1,3
"2596",2,3,3,74,"100-1",20,"C2",302.1833333,1,1
"2597",2,3,3,80,"Johnny's",20,"C1",302.1833333,1,1
"2598",2,3,3,95,"Johnny's",0,"C1",302.1833333,1,1
"2599",2,3,3,81,"109-2",15,"E3",302.1833333,1,2
"2599.1",2,3,3,81,"109-2",15,"E3",302.1833333,1,2
"2600",2,3,3,82,"Johnny's",15,"C1",302.1833333,1,2
"2600.1",2,3,3,82,"Johnny's",15,"C1",302.1833333,1,2
"2601",2,3,3,87,"219-2",10,"E3",302.1833333,1,2
"2601.1",2,3,3,87,"219-2",10,"E3",302.1833333,1,2
"2602",2,3,3,73,"122-1",0,"E3",302.1833333,1,3
"2602.1",2,3,3,73,"122-1",0,"E3",302.1833333,1,3
"2602.2",2,3,3,73,"122-1",0,"E3",302.1833333,1,3
"2603",2,3,3,85,"122-1",15,"E3",302.1833333,1,3
"2603.1",2,3,3,85,"122-1",15,"E3",302.1833333,1,3
"2603.2",2,3,3,85,"122-1",15,"E3",302.1833333,1,3
"2604",2,3,3,107,"208-1",0,"E3",302.1833333,1,3
"2604.1",2,3,3,107,"208-1",0,"E3",302.1833333,1,3
"2604.2",2,3,3,107,"208-1",0,"E3",302.1833333,1,3
"2605",2,3,2,37,"183-1",20,"E3",302.1333333,1,1
"2606",2,3,2,38,"188-2",10,"E3",302.1333333,1,1
"2607",2,3,2,40,"151-2",0,"E3",302.1333333,1,1
"2608",2,3,2,42,"Johnny's",10,"C1",302.1333333,1,1
"2609",2,3,2,43,"189-1",0,"E3",302.1333333,1,1
"2610",2,3,2,64,"219-1",10,"E3",302.1333333,1,1
"2611",2,3,2,46,"119-2",15,"E3",302.1333333,1,2
"2611.1",2,3,2,46,"119-2",15,"E3",302.1333333,1,2
"2612",2,3,2,51,"100-1",10,"C2",302.1333333,1,2
"2612.1",2,3,2,51,"100-1",10,"C2",302.1333333,1,2
"2613",2,3,2,57,"100-1",15,"C2",302.1333333,1,2
"2613.1",2,3,2,57,"100-1",15,"C2",302.1333333,1,2
"2614",2,3,2,69,"Johnny's",20,"C1",302.1333333,1,2
"2614.1",2,3,2,69,"Johnny's",20,"C1",302.1333333,1,2
"2615",2,3,2,53,"218-1",20,"E3",302.1333333,1,3
"2615.1",2,3,2,53,"218-1",20,"E3",302.1333333,1,3
"2615.2",2,3,2,53,"218-1",20,"E3",302.1333333,1,3
"2616",2,3,2,61,"109-2",0,"E3",302.1333333,1,3
"2616.1",2,3,2,61,"109-2",0,"E3",302.1333333,1,3
"2616.2",2,3,2,61,"109-2",0,"E3",302.1333333,1,3
"2617",2,3,5,157,"133-1",0,"E3",301.7333333,1,1
"2618",2,3,5,177,"100-1",15,"C2",301.7333333,1,1
"2619",2,3,5,179,"138-1",20,"E3",301.7333333,1,1
"2620",2,3,7,221,"219-1",15,"E3",301.7333333,1,1
"2621",2,3,7,230,"100-1",20,"C2",301.7333333,1,1
"2622",2,3,7,232,"104-2",15,"E3",301.7333333,1,1
"2623",2,3,7,235,"104-2",10,"E3",301.7333333,1,1
"2624",2,3,7,236,"100-1",10,"C2",301.7333333,1,1
"2625",2,3,7,243,"136-1",15,"E3",301.7333333,1,1
"2626",2,3,5,154,"125-2",0,"E3",301.7333333,1,2
"2626.1",2,3,5,154,"125-2",0,"E3",301.7333333,1,2
"2627",2,3,5,158,"122-1",10,"E3",301.7333333,1,2
"2627.1",2,3,5,158,"122-1",10,"E3",301.7333333,1,2
"2628",2,3,7,245,"208-1",10,"E3",301.7333333,1,2
"2628.1",2,3,7,245,"208-1",10,"E3",301.7333333,1,2
"2629",2,3,5,160,"100-1",20,"C2",301.7333333,1,3
"2629.1",2,3,5,160,"100-1",20,"C2",301.7333333,1,3
"2629.2",2,3,5,160,"100-1",20,"C2",301.7333333,1,3
"2630",2,3,7,224,"187-2",20,"E3",301.7333333,1,3
"2630.1",2,3,7,224,"187-2",20,"E3",301.7333333,1,3
"2630.2",2,3,7,224,"187-2",20,"E3",301.7333333,1,3
"2631",2,3,7,248,"107-1",0,"E3",301.7333333,1,5
"2631.1",2,3,7,248,"107-1",0,"E3",301.7333333,1,5
"2631.2",2,3,7,248,"107-1",0,"E3",301.7333333,1,5
"2631.3",2,3,7,248,"107-1",0,"E3",301.7333333,1,5
"2631.4",2,3,7,248,"107-1",0,"E3",301.7333333,1,5
"2632",2,3,8,265,"100-1",0,"C2",301.1166667,1,1
"2633",2,3,8,280,"147-1",10,"E3",301.1166667,1,1
"2634",2,3,8,286,"156-2",15,"E3",301.1166667,1,1
"2635",2,3,8,284,"179-2",20,"E3",301.1166667,1,2
"2635.1",2,3,8,284,"179-2",20,"E3",301.1166667,1,2
"2636",2,3,8,285,"100-1",15,"C2",301.1166667,1,2
"2636.1",2,3,8,285,"100-1",15,"C2",301.1166667,1,2
"2637",2,3,6,192,"100-1",15,"C2",301.0333333,1,1
"2638",2,3,6,199,"Johnny's",0,"C1",301.0333333,1,1
"2639",2,3,6,208,"100-1",0,"C2",301.0333333,1,1
"2640",2,3,9,301,"156-2",10,"E3",300.75,1,1
"2641",2,3,9,308,"208-1",20,"E3",300.75,1,1
"2642",2,3,9,311,"119-2",0,"E3",300.75,1,1
"2643",2,3,9,320,"119-2",10,"E3",300.75,1,1
"2644",2,3,9,293,"204-2",10,"E3",300.75,1,2
"2644.1",2,3,9,293,"204-2",10,"E3",300.75,1,2
"2645",2,3,9,296,"125-2",15,"E3",300.75,1,2
"2645.1",2,3,9,296,"125-2",15,"E3",300.75,1,2
"2646",2,3,9,299,"100-1",10,"C2",300.75,1,3
"2646.1",2,3,9,299,"100-1",10,"C2",300.75,1,3
"2646.2",2,3,9,299,"100-1",10,"C2",300.75,1,3
"2647",2,4,7,244,"124-1",10,"E3",256.85,1,1
"2648",2,4,7,217,"100-1",0,"C2",256.85,1,2
"2648.1",2,4,7,217,"100-1",0,"C2",256.85,1,2
"2649",2,4,7,221,"100-1",0,"C2",256.85,1,2
"2649.1",2,4,7,221,"100-1",0,"C2",256.85,1,2
"2650",2,4,7,240,"118-2",20,"E3",256.85,1,2
"2650.1",2,4,7,240,"118-2",20,"E3",256.85,1,2
"2651",2,4,1,8,"100-1",20,"C2",256.58,1,1
"2652",2,4,1,11,"208-2",15,"E3",256.58,1,1
"2653",2,4,1,25,"149-2",0,"E3",256.58,1,1
"2654",2,4,1,34,"001-1",0,"C2",256.58,1,1
"2655",2,4,1,9,"124-1",0,"E3",256.58,1,3
"2655.1",2,4,1,9,"124-1",0,"E3",256.58,1,3
"2655.2",2,4,1,9,"124-1",0,"E3",256.58,1,3
"2656",2,4,1,17,"142-2",20,"E3",256.58,1,3
"2656.1",2,4,1,17,"142-2",20,"E3",256.58,1,3
"2656.2",2,4,1,17,"142-2",20,"E3",256.58,1,3
"2657",2,4,1,29,"156-1",0,"E3",256.58,1,3
"2657.1",2,4,1,29,"156-1",0,"E3",256.58,1,3
"2657.2",2,4,1,29,"156-1",0,"E3",256.58,1,3
"2658",2,4,1,33,"122-2",10,"E3",256.58,1,4
"2658.1",2,4,1,33,"122-2",10,"E3",256.58,1,4
"2658.2",2,4,1,33,"122-2",10,"E3",256.58,1,4
"2658.3",2,4,1,33,"122-2",10,"E3",256.58,1,4
"2659",2,4,1,24,"100-1",15,"C2",256.58,1,5
"2659.1",2,4,1,24,"100-1",15,"C2",256.58,1,5
