"","rep","run","shelf","plate","line","trt","end","status","viable","number"
"5224.3",3,6,9,299,"186-1",0,528,0,0,8
"5224.4",3,6,9,299,"186-1",0,528,0,0,8
"5224.5",3,6,9,299,"186-1",0,528,0,0,8
"5224.6",3,6,9,299,"186-1",0,528,0,0,8
"5224.7",3,6,9,299,"186-1",0,528,0,0,8
"5225",3,6,9,300,"190-1",0,528,0,0,4
"5225.1",3,6,9,300,"190-1",0,528,0,0,4
"5225.2",3,6,9,300,"190-1",0,528,0,0,4
"5225.3",3,6,9,300,"190-1",0,528,0,0,4
"5226",3,6,9,301,"131-2",0,528,0,0,2
"5226.1",3,6,9,301,"131-2",0,528,0,0,2
"5227",3,6,9,302,"131-1",0,528,0,0,1
"5228",3,6,9,302,"131-1",0,528,0,1,3
"5228.1",3,6,9,302,"131-1",0,528,0,1,3
"5228.2",3,6,9,302,"131-1",0,528,0,1,3
"5229",3,6,9,303,"92-1",20,528,0,1,6
"5229.1",3,6,9,303,"92-1",20,528,0,1,6
"5229.2",3,6,9,303,"92-1",20,528,0,1,6
"5229.3",3,6,9,303,"92-1",20,528,0,1,6
"5229.4",3,6,9,303,"92-1",20,528,0,1,6
"5229.5",3,6,9,303,"92-1",20,528,0,1,6
"5230",3,6,9,304,"187-2",10,528,0,0,3
"5230.1",3,6,9,304,"187-2",10,528,0,0,3
"5230.2",3,6,9,304,"187-2",10,528,0,0,3
"5231",3,6,9,305,"75-2",20,528,0,0,5
"5231.1",3,6,9,305,"75-2",20,528,0,0,5
"5231.2",3,6,9,305,"75-2",20,528,0,0,5
"5231.3",3,6,9,305,"75-2",20,528,0,0,5
"5231.4",3,6,9,305,"75-2",20,528,0,0,5
"5232",3,6,9,305,"75-2",20,528,0,1,3
"5232.1",3,6,9,305,"75-2",20,528,0,1,3
"5232.2",3,6,9,305,"75-2",20,528,0,1,3
"5233",3,6,9,306,"184-1",20,528,0,0,4
"5233.1",3,6,9,306,"184-1",20,528,0,0,4
"5233.2",3,6,9,306,"184-1",20,528,0,0,4
"5233.3",3,6,9,306,"184-1",20,528,0,0,4
"5234",3,6,9,309,"190-2",15,528,0,0,2
"5234.1",3,6,9,309,"190-2",15,528,0,0,2
"5235",3,6,9,310,"122-2",15,528,0,0,1
"5236",3,6,9,311,"128-2",15,528,0,1,3
"5236.1",3,6,9,311,"128-2",15,528,0,1,3
"5236.2",3,6,9,311,"128-2",15,528,0,1,3
"5237",3,6,9,314,"100-1",10,528,0,0,1
"5238",3,6,9,316,"204-1",0,528,0,0,2
"5238.1",3,6,9,316,"204-1",0,528,0,0,2
"5239",3,6,9,317,"100-1",20,528,0,0,2
"5239.1",3,6,9,317,"100-1",20,528,0,0,2
"5240",3,6,9,317,"100-1",20,528,0,1,3
"5240.1",3,6,9,317,"100-1",20,528,0,1,3
"5240.2",3,6,9,317,"100-1",20,528,0,1,3
"5241",3,6,9,318,"138-2",20,528,0,0,5
"5241.1",3,6,9,318,"138-2",20,528,0,0,5
"5241.2",3,6,9,318,"138-2",20,528,0,0,5
"5241.3",3,6,9,318,"138-2",20,528,0,0,5
"5241.4",3,6,9,318,"138-2",20,528,0,0,5
"5242",3,6,9,319,"75-2",10,528,0,0,9
"5242.1",3,6,9,319,"75-2",10,528,0,0,9
"5242.2",3,6,9,319,"75-2",10,528,0,0,9
"5242.3",3,6,9,319,"75-2",10,528,0,0,9
"5242.4",3,6,9,319,"75-2",10,528,0,0,9
"5242.5",3,6,9,319,"75-2",10,528,0,0,9
"5242.6",3,6,9,319,"75-2",10,528,0,0,9
"5242.7",3,6,9,319,"75-2",10,528,0,0,9
"5242.8",3,6,9,319,"75-2",10,528,0,0,9
"5243",3,6,9,319,"75-2",10,528,0,1,1
"5244",3,6,9,320,"163-2",15,528,0,0,4
"5244.1",3,6,9,320,"163-2",15,528,0,0,4
"5244.2",3,6,9,320,"163-2",15,528,0,0,4
"5244.3",3,6,9,320,"163-2",15,528,0,0,4
"5245",3,6,9,321,"138-2",10,528,0,0,4
"5245.1",3,6,9,321,"138-2",10,528,0,0,4
"5245.2",3,6,9,321,"138-2",10,528,0,0,4
"5245.3",3,6,9,321,"138-2",10,528,0,0,4
"5246",3,6,9,322,"131-2",10,528,0,0,2
"5246.1",3,6,9,322,"131-2",10,528,0,0,2
"5247",3,6,9,323,"217-1",20,528,0,0,4
"5247.1",3,6,9,323,"217-1",20,528,0,0,4
"5247.2",3,6,9,323,"217-1",20,528,0,0,4
"5247.3",3,6,9,323,"217-1",20,528,0,0,4
"5248",3,6,9,323,"217-1",20,528,0,1,2
"5248.1",3,6,9,323,"217-1",20,528,0,1,2
"5249",3,6,9,324,"150-2",15,528,0,0,8
"5249.1",3,6,9,324,"150-2",15,528,0,0,8
"5249.2",3,6,9,324,"150-2",15,528,0,0,8
"5249.3",3,6,9,324,"150-2",15,528,0,0,8
"5249.4",3,6,9,324,"150-2",15,528,0,0,8
"5249.5",3,6,9,324,"150-2",15,528,0,0,8
"5249.6",3,6,9,324,"150-2",15,528,0,0,8
"5249.7",3,6,9,324,"150-2",15,528,0,0,8
"5250",3,5,1,1,"188-1",10,156.75,1,1,2
"5250.1",3,5,1,1,"188-1",10,156.75,1,1,2
"5251",3,5,1,1,"188-1",10,207,1,1,2
"5251.1",3,5,1,1,"188-1",10,207,1,1,2
"5252",3,5,1,1,"188-1",10,254,1,1,3
"5252.1",3,5,1,1,"188-1",10,254,1,1,3
"5252.2",3,5,1,1,"188-1",10,254,1,1,3
"5253",3,5,1,1,"188-1",10,303.75,1,1,1
"5254",3,5,1,1,"188-1",10,352,1,1,1
"5255",3,5,1,2,"106-1",15,207,1,1,3
"5255.1",3,5,1,2,"106-1",15,207,1,1,3
"5255.2",3,5,1,2,"106-1",15,207,1,1,3
"5256",3,5,1,2,"106-1",15,303.75,1,1,1
"5257",3,5,1,2,"106-1",15,397.5,1,1,2
"5257.1",3,5,1,2,"106-1",15,397.5,1,1,2
"5258",3,5,1,2,"106-1",15,446,1,1,1
"5259",3,5,1,3,"182-1",0,207,1,1,1
"5260",3,5,1,3,"182-1",0,303.75,1,1,1
"5261",3,5,1,6,"185-2",15,397.5,1,1,1
"5262",3,5,1,7,"142-2",20,254,1,1,1
"5263",3,5,1,7,"142-2",20,303.75,1,1,1
"5264",3,5,1,7,"142-2",20,522,1,1,1
"5265",3,5,1,8,"204-2",0,207,1,1,2
"5265.1",3,5,1,8,"204-2",0,207,1,1,2
"5266",3,5,1,8,"204-2",0,254,1,1,2
"5266.1",3,5,1,8,"204-2",0,254,1,1,2
"5267",3,5,1,8,"204-2",0,303.75,1,1,3
"5267.1",3,5,1,8,"204-2",0,303.75,1,1,3
"5267.2",3,5,1,8,"204-2",0,303.75,1,1,3
"5268",3,5,1,8,"204-2",0,352,1,1,1
"5269",3,5,1,9,"100-1",10,109.5,1,1,2
"5269.1",3,5,1,9,"100-1",10,109.5,1,1,2
"5270",3,5,1,9,"100-1",10,156.75,1,1,1
"5271",3,5,1,9,"100-1",10,207,1,1,4
"5271.1",3,5,1,9,"100-1",10,207,1,1,4
"5271.2",3,5,1,9,"100-1",10,207,1,1,4
"5271.3",3,5,1,9,"100-1",10,207,1,1,4
"5272",3,5,1,9,"100-1",10,254,1,1,2
"5272.1",3,5,1,9,"100-1",10,254,1,1,2
"5273",3,5,1,9,"100-1",10,303.75,1,1,1
"5274",3,5,1,10,"188-1",15,207,1,1,2
"5274.1",3,5,1,10,"188-1",15,207,1,1,2
"5275",3,5,1,10,"188-1",15,254,1,1,2
"5275.1",3,5,1,10,"188-1",15,254,1,1,2
"5276",3,5,1,10,"188-1",15,303.75,1,1,2
"5276.1",3,5,1,10,"188-1",15,303.75,1,1,2
"5277",3,5,1,10,"188-1",15,352,1,1,1
"5278",3,5,1,10,"188-1",15,493.5,1,1,1
"5279",3,5,1,12,"134-2",0,156.75,1,1,3
"5279.1",3,5,1,12,"134-2",0,156.75,1,1,3
"5279.2",3,5,1,12,"134-2",0,156.75,1,1,3
"5280",3,5,1,12,"134-2",0,207,1,1,2
"5280.1",3,5,1,12,"134-2",0,207,1,1,2
"5281",3,5,1,12,"134-2",0,254,1,1,1
"5282",3,5,1,12,"134-2",0,303.75,1,1,1
"5283",3,5,1,12,"134-2",0,397.5,1,1,1
"5284",3,5,1,13,"Johnny's",0,303.75,1,1,1
"5285",3,5,1,13,"Johnny's",0,352,1,1,2
"5285.1",3,5,1,13,"Johnny's",0,352,1,1,2
"5286",3,5,1,13,"Johnny's",0,446,1,1,1
"5287",3,5,1,14,"137-1",0,61.75,1,1,1
"5288",3,5,1,14,"137-1",0,109.5,1,1,4
"5288.1",3,5,1,14,"137-1",0,109.5,1,1,4
"5288.2",3,5,1,14,"137-1",0,109.5,1,1,4
"5288.3",3,5,1,14,"137-1",0,109.5,1,1,4
"5289",3,5,1,14,"137-1",0,522,1,1,3
"5289.1",3,5,1,14,"137-1",0,522,1,1,3
"5289.2",3,5,1,14,"137-1",0,522,1,1,3
"5290",3,5,1,15,"107-1",15,207,1,1,5
"5290.1",3,5,1,15,"107-1",15,207,1,1,5
"5290.2",3,5,1,15,"107-1",15,207,1,1,5
"5290.3",3,5,1,15,"107-1",15,207,1,1,5
"5290.4",3,5,1,15,"107-1",15,207,1,1,5
"5291",3,5,1,15,"107-1",15,254,1,1,4
"5291.1",3,5,1,15,"107-1",15,254,1,1,4
"5291.2",3,5,1,15,"107-1",15,254,1,1,4
"5291.3",3,5,1,15,"107-1",15,254,1,1,4
"5292",3,5,1,15,"107-1",15,303.75,1,1,1
"5293",3,5,1,16,"Johnny's",10,207,1,1,2
"5293.1",3,5,1,16,"Johnny's",10,207,1,1,2
"5294",3,5,1,16,"Johnny's",10,254,1,1,2
"5294.1",3,5,1,16,"Johnny's",10,254,1,1,2
"5295",3,5,1,16,"Johnny's",10,303.75,1,1,1
"5296",3,5,1,16,"Johnny's",10,352,1,1,1
"5297",3,5,1,16,"Johnny's",10,397.5,1,1,1
"5298",3,5,1,17,"177-1",0,109.5,1,1,1
"5299",3,5,1,17,"177-1",0,156.75,1,1,2
"5299.1",3,5,1,17,"177-1",0,156.75,1,1,2
"5300",3,5,1,17,"177-1",0,254,1,1,1
"5301",3,5,1,18,"204-2",15,254,1,1,1
"5302",3,5,1,18,"204-2",15,303.75,1,1,2
"5302.1",3,5,1,18,"204-2",15,303.75,1,1,2
"5303",3,5,1,19,"156-2",0,207,1,1,3
"5303.1",3,5,1,19,"156-2",0,207,1,1,3
"5303.2",3,5,1,19,"156-2",0,207,1,1,3
"5304",3,5,1,19,"156-2",0,254,1,1,1
"5305",3,5,1,19,"156-2",0,303.75,1,1,2
"5305.1",3,5,1,19,"156-2",0,303.75,1,1,2
"5306",3,5,1,19,"156-2",0,352,1,1,2
"5306.1",3,5,1,19,"156-2",0,352,1,1,2
"5307",3,5,1,19,"156-2",0,522,1,1,1
"5308",3,5,1,20,"173-2",0,207,1,1,1
"5309",3,5,1,20,"173-2",0,303.75,1,1,1
"5310",3,5,1,21,"118-2",15,109.5,1,1,2
"5310.1",3,5,1,21,"118-2",15,109.5,1,1,2
"5311",3,5,1,21,"118-2",15,156.75,1,1,3
"5311.1",3,5,1,21,"118-2",15,156.75,1,1,3
"5311.2",3,5,1,21,"118-2",15,156.75,1,1,3
"5312",3,5,1,21,"118-2",15,254,1,1,4
"5312.1",3,5,1,21,"118-2",15,254,1,1,4
"5312.2",3,5,1,21,"118-2",15,254,1,1,4
"5312.3",3,5,1,21,"118-2",15,254,1,1,4
"5313",3,5,1,21,"118-2",15,303.75,1,1,1
"5314",3,5,1,22,"174-2",20,156.75,1,1,1
"5315",3,5,1,22,"174-2",20,207,1,1,2
"5315.1",3,5,1,22,"174-2",20,207,1,1,2
"5316",3,5,1,22,"174-2",20,254,1,1,1
"5317",3,5,1,22,"174-2",20,352,1,1,1
"5318",3,5,1,22,"174-2",20,446,1,1,1
"5319",3,5,1,24,"133-1",0,156.75,1,1,1
"5320",3,5,1,24,"133-1",0,207,1,1,1
"5321",3,5,1,25,"125-1",0,207,1,1,4
"5321.1",3,5,1,25,"125-1",0,207,1,1,4
"5321.2",3,5,1,25,"125-1",0,207,1,1,4
"5321.3",3,5,1,25,"125-1",0,207,1,1,4
"5322",3,5,1,25,"125-1",0,254,1,1,2
"5322.1",3,5,1,25,"125-1",0,254,1,1,2
"5323",3,5,1,25,"125-1",0,303.75,1,1,1
"5324",3,5,1,26,"213-2",20,156.75,1,1,4
"5324.1",3,5,1,26,"213-2",20,156.75,1,1,4
"5324.2",3,5,1,26,"213-2",20,156.75,1,1,4
"5324.3",3,5,1,26,"213-2",20,156.75,1,1,4
"5325",3,5,1,26,"213-2",20,207,1,1,3
"5325.1",3,5,1,26,"213-2",20,207,1,1,3
"5325.2",3,5,1,26,"213-2",20,207,1,1,3
"5326",3,5,1,26,"213-2",20,303.75,1,1,2
"5326.1",3,5,1,26,"213-2",20,303.75,1,1,2
"5327",3,5,1,27,"173-1",20,156.75,1,1,2
"5327.1",3,5,1,27,"173-1",20,156.75,1,1,2
"5328",3,5,1,27,"173-1",20,207,1,1,1
"5329",3,5,1,28,"156-2",10,109.5,1,1,1
"5330",3,5,1,28,"156-2",10,254,1,1,7
"5330.1",3,5,1,28,"156-2",10,254,1,1,7
"5330.2",3,5,1,28,"156-2",10,254,1,1,7
"5330.3",3,5,1,28,"156-2",10,254,1,1,7
"5330.4",3,5,1,28,"156-2",10,254,1,1,7
"5330.5",3,5,1,28,"156-2",10,254,1,1,7
"5330.6",3,5,1,28,"156-2",10,254,1,1,7
"5331",3,5,1,28,"156-2",10,397.5,1,1,1
"5332",3,5,1,29,"174-1",10,109.5,1,1,3
"5332.1",3,5,1,29,"174-1",10,109.5,1,1,3
"5332.2",3,5,1,29,"174-1",10,109.5,1,1,3
"5333",3,5,1,29,"174-1",10,156.75,1,1,4
"5333.1",3,5,1,29,"174-1",10,156.75,1,1,4
"5333.2",3,5,1,29,"174-1",10,156.75,1,1,4
"5333.3",3,5,1,29,"174-1",10,156.75,1,1,4
"5334",3,5,1,32,"100-1",0,156.75,1,1,1
"5335",3,5,1,32,"100-1",0,207,1,1,5
"5335.1",3,5,1,32,"100-1",0,207,1,1,5
"5335.2",3,5,1,32,"100-1",0,207,1,1,5
"5335.3",3,5,1,32,"100-1",0,207,1,1,5
"5335.4",3,5,1,32,"100-1",0,207,1,1,5
"5336",3,5,1,32,"100-1",0,254,1,1,2
"5336.1",3,5,1,32,"100-1",0,254,1,1,2
"5337",3,5,1,32,"100-1",0,303.75,1,1,1
"5338",3,5,1,32,"100-1",0,352,1,1,1
"5339",3,5,1,33,"135-2",10,109.5,1,1,2
"5339.1",3,5,1,33,"135-2",10,109.5,1,1,2
"5340",3,5,1,33,"135-2",10,156.75,1,1,1
"5341",3,5,1,34,"191-2",20,156.75,1,1,1
"5342",3,5,1,34,"191-2",20,254,1,1,2
"5342.1",3,5,1,34,"191-2",20,254,1,1,2
"5343",3,5,1,34,"191-2",20,303.75,1,1,3
"5343.1",3,5,1,34,"191-2",20,303.75,1,1,3
"5343.2",3,5,1,34,"191-2",20,303.75,1,1,3
"5344",3,5,1,34,"191-2",20,397.5,1,1,1
"5345",3,5,1,35,"164-1",10,109.5,1,1,1
"5346",3,5,1,35,"164-1",10,156.75,1,1,2
"5346.1",3,5,1,35,"164-1",10,156.75,1,1,2
"5347",3,5,1,35,"164-1",10,207,1,1,2
"5347.1",3,5,1,35,"164-1",10,207,1,1,2
"5348",3,5,1,35,"164-1",10,254,1,1,1
"5349",3,5,1,36,"91-1",0,109.5,1,1,1
"5350",3,5,1,36,"91-1",0,156.75,1,1,1
"5351",3,5,1,36,"91-1",0,207,1,1,2
"5351.1",3,5,1,36,"91-1",0,207,1,1,2
"5352",3,5,1,36,"91-1",0,254,1,1,1
"5353",3,5,1,36,"91-1",0,352,1,1,1
"5354",3,5,1,36,"91-1",0,522,1,1,1
"5355",3,5,2,37,"118-1",15,109.5,1,1,2
"5355.1",3,5,2,37,"118-1",15,109.5,1,1,2
"5356",3,5,2,37,"118-1",15,156.75,1,1,4
"5356.1",3,5,2,37,"118-1",15,156.75,1,1,4
"5356.2",3,5,2,37,"118-1",15,156.75,1,1,4
"5356.3",3,5,2,37,"118-1",15,156.75,1,1,4
"5357",3,5,2,37,"118-1",15,207,1,1,2
"5357.1",3,5,2,37,"118-1",15,207,1,1,2
"5358",3,5,2,37,"118-1",15,254,1,1,1
"5359",3,5,2,38,"148-2",0,109.5,1,1,2
"5359.1",3,5,2,38,"148-2",0,109.5,1,1,2
"5360",3,5,2,38,"148-2",0,156.75,1,1,2
"5360.1",3,5,2,38,"148-2",0,156.75,1,1,2
"5361",3,5,2,38,"148-2",0,207,1,1,1
"5362",3,5,2,39,"213-2",15,109.5,1,1,1
"5363",3,5,2,39,"213-2",15,156.75,1,1,5
"5363.1",3,5,2,39,"213-2",15,156.75,1,1,5
"5363.2",3,5,2,39,"213-2",15,156.75,1,1,5
"5363.3",3,5,2,39,"213-2",15,156.75,1,1,5
"5363.4",3,5,2,39,"213-2",15,156.75,1,1,5
"5364",3,5,2,39,"213-2",15,207,1,1,3
"5364.1",3,5,2,39,"213-2",15,207,1,1,3
"5364.2",3,5,2,39,"213-2",15,207,1,1,3
"5365",3,5,2,40,"169-2",20,156.75,1,1,1
"5366",3,5,2,40,"169-2",20,207,1,1,3
"5366.1",3,5,2,40,"169-2",20,207,1,1,3
"5366.2",3,5,2,40,"169-2",20,207,1,1,3
"5367",3,5,2,41,"91-1",15,156.75,1,1,2
"5367.1",3,5,2,41,"91-1",15,156.75,1,1,2
"5368",3,5,2,41,"91-1",15,207,1,1,3
"5368.1",3,5,2,41,"91-1",15,207,1,1,3
"5368.2",3,5,2,41,"91-1",15,207,1,1,3
"5369",3,5,2,41,"91-1",15,254,1,1,1
"5370",3,5,2,41,"91-1",15,522,1,1,2
"5370.1",3,5,2,41,"91-1",15,522,1,1,2
"5371",3,5,2,42,"139-2",15,109.5,1,1,1
"5372",3,5,2,42,"139-2",15,156.75,1,1,2
"5372.1",3,5,2,42,"139-2",15,156.75,1,1,2
"5373",3,5,2,42,"139-2",15,207,1,1,2
"5373.1",3,5,2,42,"139-2",15,207,1,1,2
"5374",3,5,2,44,"130-2",0,109.5,1,1,2
"5374.1",3,5,2,44,"130-2",0,109.5,1,1,2
"5375",3,5,2,44,"130-2",0,207,1,1,1
"5376",3,5,2,45,"133-1",10,109.5,1,1,1
"5377",3,5,2,45,"133-1",10,156.75,1,1,1
"5378",3,5,2,45,"133-1",10,207,1,1,1
"5379",3,5,2,46,"91-1",10,109.5,1,1,2
"5379.1",3,5,2,46,"91-1",10,109.5,1,1,2
"5380",3,5,2,46,"91-1",10,207,1,1,3
"5380.1",3,5,2,46,"91-1",10,207,1,1,3
"5380.2",3,5,2,46,"91-1",10,207,1,1,3
"5381",3,5,2,46,"91-1",10,254,1,1,3
"5381.1",3,5,2,46,"91-1",10,254,1,1,3
"5381.2",3,5,2,46,"91-1",10,254,1,1,3
"5382",3,5,2,46,"91-1",10,303.75,1,1,1
"5383",3,5,2,46,"91-1",10,397.5,1,1,1
"5384",3,5,2,48,"107-1",20,207,1,1,1
"5385",3,5,2,48,"107-1",20,254,1,1,3
"5385.1",3,5,2,48,"107-1",20,254,1,1,3
"5385.2",3,5,2,48,"107-1",20,254,1,1,3
"5386",3,5,2,48,"107-1",20,352,1,1,1
"5387",3,5,2,49,"76-1",0,61.75,1,1,2
"5387.1",3,5,2,49,"76-1",0,61.75,1,1,2
"5388",3,5,2,49,"76-1",0,109.5,1,1,4
"5388.1",3,5,2,49,"76-1",0,109.5,1,1,4
"5388.2",3,5,2,49,"76-1",0,109.5,1,1,4
"5388.3",3,5,2,49,"76-1",0,109.5,1,1,4
"5389",3,5,2,49,"76-1",0,207,1,1,1
"5390",3,5,2,51,"185-2",10,156.75,1,1,2
"5390.1",3,5,2,51,"185-2",10,156.75,1,1,2
"5391",3,5,2,51,"185-2",10,207,1,1,4
"5391.1",3,5,2,51,"185-2",10,207,1,1,4
"5391.2",3,5,2,51,"185-2",10,207,1,1,4
"5391.3",3,5,2,51,"185-2",10,207,1,1,4
"5392",3,5,2,51,"185-2",10,254,1,1,3
"5392.1",3,5,2,51,"185-2",10,254,1,1,3
"5392.2",3,5,2,51,"185-2",10,254,1,1,3
"5393",3,5,2,52,"191-2",15,156.75,1,1,1
"5394",3,5,2,52,"191-2",15,207,1,1,3
"5394.1",3,5,2,52,"191-2",15,207,1,1,3
"5394.2",3,5,2,52,"191-2",15,207,1,1,3
"5395",3,5,2,52,"191-2",15,254,1,1,3
"5395.1",3,5,2,52,"191-2",15,254,1,1,3
"5395.2",3,5,2,52,"191-2",15,254,1,1,3
"5396",3,5,2,52,"191-2",15,303.75,1,1,2
"5396.1",3,5,2,52,"191-2",15,303.75,1,1,2
"5397",3,5,2,53,"134-2",15,109.5,1,1,1
"5398",3,5,2,53,"134-2",15,156.75,1,1,2
"5398.1",3,5,2,53,"134-2",15,156.75,1,1,2
"5399",3,5,2,53,"134-2",15,207,1,1,3
"5399.1",3,5,2,53,"134-2",15,207,1,1,3
"5399.2",3,5,2,53,"134-2",15,207,1,1,3
"5400",3,5,2,53,"134-2",15,254,1,1,2
"5400.1",3,5,2,53,"134-2",15,254,1,1,2
"5401",3,5,2,54,"139-2",10,109.5,1,1,2
"5401.1",3,5,2,54,"139-2",10,109.5,1,1,2
"5402",3,5,2,54,"139-2",10,156.75,1,1,1
"5403",3,5,2,54,"139-2",10,207,1,1,2
"5403.1",3,5,2,54,"139-2",10,207,1,1,2
"5404",3,5,2,54,"139-2",10,254,1,1,2
"5404.1",3,5,2,54,"139-2",10,254,1,1,2
"5405",3,5,2,55,"98-2",0,109.5,1,1,5
"5405.1",3,5,2,55,"98-2",0,109.5,1,1,5
"5405.2",3,5,2,55,"98-2",0,109.5,1,1,5
"5405.3",3,5,2,55,"98-2",0,109.5,1,1,5
"5405.4",3,5,2,55,"98-2",0,109.5,1,1,5
"5406",3,5,2,55,"98-2",0,156.75,1,1,4
"5406.1",3,5,2,55,"98-2",0,156.75,1,1,4
"5406.2",3,5,2,55,"98-2",0,156.75,1,1,4
"5406.3",3,5,2,55,"98-2",0,156.75,1,1,4
"5407",3,5,2,56,"151-2",15,207,1,1,1
"5408",3,5,2,56,"151-2",15,254,1,1,1
"5409",3,5,2,57,"118-1",20,207,1,1,7
"5409.1",3,5,2,57,"118-1",20,207,1,1,7
"5409.2",3,5,2,57,"118-1",20,207,1,1,7
"5409.3",3,5,2,57,"118-1",20,207,1,1,7
"5409.4",3,5,2,57,"118-1",20,207,1,1,7
"5409.5",3,5,2,57,"118-1",20,207,1,1,7
"5409.6",3,5,2,57,"118-1",20,207,1,1,7
"5410",3,5,2,57,"118-1",20,254,1,1,1
"5411",3,5,2,57,"118-1",20,397.5,1,1,1
"5412",3,5,2,57,"118-1",20,446,1,1,1
"5413",3,5,2,58,"148-2",15,156.75,1,1,3
"5413.1",3,5,2,58,"148-2",15,156.75,1,1,3
"5413.2",3,5,2,58,"148-2",15,156.75,1,1,3
"5414",3,5,2,58,"148-2",15,207,1,1,2
"5414.1",3,5,2,58,"148-2",15,207,1,1,2
"5415",3,5,2,59,"149-2",10,207,1,1,1
"5416",3,5,2,59,"149-2",10,254,1,1,1
"5417",3,5,2,59,"149-2",10,303.75,1,1,1
"5418",3,5,2,60,"208-2",20,207,1,1,1
"5419",3,5,2,60,"208-2",20,254,1,1,1
"5420",3,5,2,60,"208-2",20,352,1,1,1
"5421",3,5,2,60,"208-2",20,397.5,1,1,2
"5421.1",3,5,2,60,"208-2",20,397.5,1,1,2
"5422",3,5,2,63,"149-1",0,109.5,1,1,2
"5422.1",3,5,2,63,"149-1",0,109.5,1,1,2
"5423",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.1",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.2",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.3",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.4",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.5",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.6",3,5,2,63,"149-1",0,156.75,1,1,8
"5423.7",3,5,2,63,"149-1",0,156.75,1,1,8
"5424",3,5,2,64,"179-1",10,207,1,1,1
"5425",3,5,2,64,"179-1",10,254,1,1,6
"5425.1",3,5,2,64,"179-1",10,254,1,1,6
"5425.2",3,5,2,64,"179-1",10,254,1,1,6
"5425.3",3,5,2,64,"179-1",10,254,1,1,6
"5425.4",3,5,2,64,"179-1",10,254,1,1,6
"5425.5",3,5,2,64,"179-1",10,254,1,1,6
"5426",3,5,2,64,"179-1",10,303.75,1,1,2
"5426.1",3,5,2,64,"179-1",10,303.75,1,1,2
"5427",3,5,2,64,"179-1",10,352,1,1,1
"5428",3,5,2,66,"98-2",10,61.75,1,1,6
"5428.1",3,5,2,66,"98-2",10,61.75,1,1,6
"5428.2",3,5,2,66,"98-2",10,61.75,1,1,6
"5428.3",3,5,2,66,"98-2",10,61.75,1,1,6
"5428.4",3,5,2,66,"98-2",10,61.75,1,1,6
"5428.5",3,5,2,66,"98-2",10,61.75,1,1,6
"5429",3,5,2,66,"98-2",10,109.5,1,1,2
"5429.1",3,5,2,66,"98-2",10,109.5,1,1,2
"5430",3,5,2,66,"98-2",10,156.75,1,1,2
"5430.1",3,5,2,66,"98-2",10,156.75,1,1,2
"5431",3,5,2,67,"104-1",20,303.75,1,1,2
"5431.1",3,5,2,67,"104-1",20,303.75,1,1,2
"5432",3,5,2,68,"126-2",15,254,1,1,1
"5433",3,5,2,68,"126-2",15,352,1,1,1
"5434",3,5,2,68,"126-2",15,397.5,1,1,2
"5434.1",3,5,2,68,"126-2",15,397.5,1,1,2
"5435",3,5,2,68,"126-2",15,446,1,1,1
"5436",3,5,2,68,"126-2",15,522,1,1,1
"5437",3,5,2,69,"168-2",15,109.5,1,1,1
"5438",3,5,2,69,"168-2",15,156.75,1,1,4
"5438.1",3,5,2,69,"168-2",15,156.75,1,1,4
"5438.2",3,5,2,69,"168-2",15,156.75,1,1,4
"5438.3",3,5,2,69,"168-2",15,156.75,1,1,4
"5439",3,5,2,69,"168-2",15,254,1,1,4
"5439.1",3,5,2,69,"168-2",15,254,1,1,4
"5439.2",3,5,2,69,"168-2",15,254,1,1,4
"5439.3",3,5,2,69,"168-2",15,254,1,1,4
"5440",3,5,2,70,"191-2",0,207,1,1,1
"5441",3,5,2,70,"191-2",0,254,1,1,2
"5441.1",3,5,2,70,"191-2",0,254,1,1,2
"5442",3,5,2,70,"191-2",0,352,1,1,1
"5443",3,5,2,71,"208-2",15,207,1,1,2
"5443.1",3,5,2,71,"208-2",15,207,1,1,2
"5444",3,5,2,71,"208-2",15,254,1,1,2
"5444.1",3,5,2,71,"208-2",15,254,1,1,2
"5445",3,5,2,71,"208-2",15,303.75,1,1,1
"5446",3,5,2,71,"208-2",15,352,1,1,1
"5447",3,5,2,71,"208-2",15,446,1,1,2
"5447.1",3,5,2,71,"208-2",15,446,1,1,2
"5448",3,5,2,72,"148-1",10,207,1,1,2
"5448.1",3,5,2,72,"148-1",10,207,1,1,2
"5449",3,5,2,72,"148-1",10,254,1,1,1
"5450",3,5,3,74,"Johnny's",15,254,1,1,1
"5451",3,5,3,74,"Johnny's",15,303.75,1,1,2
"5451.1",3,5,3,74,"Johnny's",15,303.75,1,1,2
"5452",3,5,3,75,"164-2",15,352,1,1,1
"5453",3,5,3,76,"75-1",20,207,1,1,2
"5453.1",3,5,3,76,"75-1",20,207,1,1,2
"5454",3,5,3,76,"75-1",20,254,1,1,3
"5454.1",3,5,3,76,"75-1",20,254,1,1,3
"5454.2",3,5,3,76,"75-1",20,254,1,1,3
