sampleid,line,X,rep,run,shelf,plate,trt,end,status,viable,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use,uniqueplate
CanRose10B,168-1,6665.2,3,6,8,256,20,168,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_256
CanRose10B,168-1,8550.2,4,8,7,252,15,164,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_252
CanRose10B,168-1,2958.7,2,3,4,129,20,158.2,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_129
CanRose10B,168-1,7981,4,8,2,70,10,500,0,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_70
CanRose10B,168-1,6665.1,3,6,8,256,20,168,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_256
CanRose10B,168-1,8435,4,8,6,214,0,500,0,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_214
CanRose10B,168-1,6217.4,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,8549.3,4,8,7,252,15,114.2,1,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_252
CanRose10B,168-1,6455.1,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,1598.1,1,2,3,95,15,206.1,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,2055.6,1,2,6,209,20,155.5,1,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_209
CanRose10B,168-1,2353.1,1,2,8,282,10,155.3,1,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,2352.1,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,2352.2,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,4447,2,3,9,315,15,205.4,1,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_315
CanRose10B,168-1,8549,4,8,7,252,15,114.2,1,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_252
CanRose10B,168-1,1597.4,1,2,3,95,15,156,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,6217,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,7979.1,4,8,2,70,10,163.5,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_70
CanRose10B,168-1,8550,4,8,7,252,15,164,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_252
CanRose10B,168-1,6455.8,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,6455.7,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,1599,1,2,3,95,15,542.5,0,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,2352.4,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,6217.7,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,1314.2,1,2,1,23,0,156.3,1,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_23
CanRose10B,168-1,1314.1,1,2,1,23,0,156.3,1,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_23
CanRose10B,168-1,2352,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,6455.2,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,6217.1,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,2934.1,2,3,4,122,10,207.2,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_122
CanRose10B,168-1,2352.5,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,1597.1,1,2,3,95,15,156,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,6455,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,1598,1,2,3,95,15,206.1,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,2352.3,1,2,8,282,10,107.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_282
CanRose10B,168-1,6217.3,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,2054,1,2,6,209,20,107.5,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_209
CanRose10B,168-1,8549.1,4,8,7,252,15,114.2,1,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_252
CanRose10B,168-1,1313.1,1,2,1,23,0,108.4,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_23
CanRose10B,168-1,6217.6,3,6,2,56,10,120,1,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,1597.3,1,2,3,95,15,156,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,1597.2,1,2,3,95,15,156,1,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_95
CanRose10B,168-1,6456,3,6,5,155,15,168,1,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,6455.3,3,6,5,155,15,120,1,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_155
CanRose10B,168-1,2935.1,2,3,4,122,10,158.2,1,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_122
CanRose10B,168-1,6216,3,6,2,56,10,72,1,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_56
CanRose10B,168-1,1313,1,2,1,23,0,108.4,1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_23
CanRose10B,168-2,3955,2,4,6,194,10,303.7,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_194
CanRose10B,168-2,5438,3,5,2,69,15,156.8,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,5438.1,3,5,2,69,15,156.8,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,1440.2,1,2,2,55,10,156.2,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,6027,3,5,8,288,10,352,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,5437,3,5,2,69,15,109.5,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,3955.1,2,4,6,194,10,303.7,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_194
CanRose10B,168-2,5439,3,5,2,69,15,254,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,6026,3,5,8,288,10,303.8,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,1987.2,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,5658,3,5,5,157,0,207,1,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,1987,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,6023,3,5,8,288,10,156.8,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,2138.1,1,2,7,232,20,155.4,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,5657.1,3,5,5,157,0,156.8,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,1441,1,2,2,55,10,206.2,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,1989,1,2,6,193,15,302.6,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,2139.1,1,2,7,232,20,205.6,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,4713.4,2,4,9,311,15,160.1,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,4712,2,4,9,311,15,114.1,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,5439.3,3,5,2,69,15,254,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,4565,2,4,8,270,0,160.2,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_270
CanRose10B,168-2,5658.3,3,5,5,157,0,207,1,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,5658.1,3,5,5,157,0,207,1,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,1987.5,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,4715.2,2,4,9,311,15,256.2,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,6024.1,3,5,8,288,10,207,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,1988,1,2,6,193,15,253.8,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,1677,1,2,4,113,0,205.8,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,3956.1,2,4,6,194,10,353.7,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_194
CanRose10B,168-2,3954.1,2,4,6,194,10,208.1,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_194
CanRose10B,168-2,5438.2,3,5,2,69,15,156.8,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_69
CanRose10B,168-2,5658.5,3,5,5,157,0,207,1,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,5658.2,3,5,5,157,0,207,1,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,2140,1,2,7,232,20,253.8,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,2142,1,2,7,232,20,349,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,1676.2,1,2,4,113,0,155.8,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,1987.6,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,2139,1,2,7,232,20,205.6,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,4568,2,4,8,270,0,497.5,0,0,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_270
CanRose10B,168-2,1986,1,2,6,193,15,155.5,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,4565.2,2,4,8,270,0,160.2,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_270
CanRose10B,168-2,6022,3,5,8,288,10,109.5,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,2138,1,2,7,232,20,155.4,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,2141,1,2,7,232,20,302.4,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,2138.2,1,2,7,232,20,155.4,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,2138.3,1,2,7,232,20,155.4,1,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_232
CanRose10B,168-2,1987.4,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,1680,1,2,4,113,0,395.7,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,1676,1,2,4,113,0,155.8,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,1678.1,1,2,4,113,0,254,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,4713.2,2,4,9,311,15,160.1,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,6028,3,5,8,288,10,397.5,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,4565.1,2,4,8,270,0,160.2,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_270
CanRose10B,168-2,5657.2,3,5,5,157,0,156.8,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,1440.3,1,2,2,55,10,156.2,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,1443,1,2,2,55,10,542.5,0,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,4713.1,2,4,9,311,15,160.1,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,4713,2,4,9,311,15,160.1,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,4_311
CanRose10B,168-2,1678,1,2,4,113,0,254,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_113
CanRose10B,168-2,6025,3,5,8,288,10,254,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,1442,1,2,2,55,10,254,1,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,1987.1,1,2,6,193,15,205.7,1,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_193
CanRose10B,168-2,1440.4,1,2,2,55,10,156.2,1,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,1439.1,1,2,2,55,10,108.2,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,6023.1,3,5,8,288,10,156.8,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose10B,168-2,1439,1,2,2,55,10,108.2,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_55
CanRose10B,168-2,5657,3,5,5,157,0,156.8,1,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_157
CanRose10B,168-2,6024,3,5,8,288,10,207,1,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,5_288
CanRose11B,163-1,1673.2,1,2,4,112,20,155.8,1,1,7,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_112
CanRose11B,163-1,2584.4,2,3,1,19,10,158,1,1,7,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_19
CanRose11B,163-1,1541,1,2,3,80,10,156,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,1675,1,2,4,112,20,542.5,0,0,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_112
CanRose11B,163-1,3131,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,3131.2,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,2507.2,1,2,9,323,15,155.1,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_323
CanRose11B,163-1,1674,1,2,4,112,20,205.8,1,1,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_112
CanRose11B,163-1,1541.1,1,2,3,80,10,156,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,3131.6,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,3131.1,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,1672,1,2,4,112,20,107.8,1,1,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_112
CanRose11B,163-1,2509,1,2,9,323,15,542.5,0,1,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_323
CanRose11B,163-1,2584.1,2,3,1,19,10,158,1,1,7,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_19
CanRose11B,163-1,2508,1,2,9,323,15,493.8,1,1,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_323
CanRose11B,163-1,2584.5,2,3,1,19,10,158,1,1,7,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_19
CanRose11B,163-1,3131.7,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,3131.5,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,2507.1,1,2,9,323,15,155.1,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_323
CanRose11B,163-1,2583.1,2,3,1,19,10,302.4,1,1,2,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_19
CanRose11B,163-1,7591.2,4,7,7,220,20,203.7,1,1,4,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,7_220
CanRose11B,163-1,1541.4,1,2,3,80,10,156,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,1542,1,2,3,80,10,302.9,1,1,1,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,1541.5,1,2,3,80,10,156,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,2583,2,3,1,19,10,302.4,1,1,2,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_19
CanRose11B,163-1,1541.3,1,2,3,80,10,156,1,1,6,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_80
CanRose11B,163-1,3131.4,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-1,3131.3,2,3,6,188,15,156.8,1,1,9,14CRo163-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,3_188
CanRose11B,163-2,2159,1,2,7,237,20,107.4,1,1,1,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_237
CanRose11B,163-2,6354.1,3,6,4,118,10,168,1,1,3,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_118
CanRose11B,163-2,2160.3,1,2,7,237,20,155.4,1,1,6,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_237
CanRose11B,163-2,8169,4,8,4,128,20,114.2,1,1,2,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,8_128
CanRose11B,163-2,2160.4,1,2,7,237,20,155.4,1,1,6,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_237
CanRose11B,163-2,2287.1,1,2,8,268,10,155.3,1,1,2,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_268
CanRose11B,163-2,1604,1,2,3,97,15,108,1,1,2,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_97
CanRose11B,163-2,1606.1,1,2,3,97,15,206.1,1,1,2,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_97
CanRose11B,163-2,6354.2,3,6,4,118,10,168,1,1,3,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,6_118
CanRose11B,163-2,2286,1,2,8,268,10,107.2,1,1,5,14CRo163-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry,2_268
