"","sampleid","line","X","rep","run","shelf","plate","trt","end","status","viable","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use"
"16563","CanSPablo6","183-1",2836.4,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16564","CanSPablo6","183-1",2556.2,2,3,1,12,0,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16565","CanSPablo6","183-1",5786.1,3,5,6,198,10,254,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16566","CanSPablo6","183-1",2115,1,2,7,225,0,302.4166667,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16567","CanSPablo6","183-1",2554.3,2,3,1,12,0,206.85,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16568","CanSPablo6","183-1",7959.2,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16569","CanSPablo6","183-1",2836.1,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16570","CanSPablo6","183-1",8699.2,4,8,9,293,0,500,0,0,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16571","CanSPablo6","183-1",2116.3,1,2,7,225,0,542.5,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16572","CanSPablo6","183-1",7791,4,8,1,17,15,163.25,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16573","CanSPablo6","183-1",8699.3,4,8,9,293,0,500,0,0,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16574","CanSPablo6","183-1",1871,1,2,5,163,15,205.8,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16575","CanSPablo6","183-1",2660,2,3,2,37,20,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16576","CanSPablo6","183-1",1699.1,1,2,4,118,10,542.5,0,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16577","CanSPablo6","183-1",5567,3,5,4,121,15,352,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16578","CanSPablo6","183-1",5566.1,3,5,4,121,15,254,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16579","CanSPablo6","183-1",2715,2,3,2,56,10,157.7833333,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16580","CanSPablo6","183-1",2116,1,2,7,225,0,542.5,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16581","CanSPablo6","183-1",4828.6,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16582","CanSPablo6","183-1",5870,3,5,7,238,20,207,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16583","CanSPablo6","183-1",8695,4,8,9,293,0,211,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16584","CanSPablo6","183-1",2555,2,3,1,12,0,157.9666667,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16585","CanSPablo6","183-1",7793,4,8,1,17,15,257,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16586","CanSPablo6","183-1",2837,2,3,3,90,15,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16587","CanSPablo6","183-1",2554.2,2,3,1,12,0,206.85,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16588","CanSPablo6","183-1",8696,4,8,9,293,0,258,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16589","CanSPablo6","183-1",2835,2,3,3,90,15,254.85,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16590","CanSPablo6","183-1",7959.4,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16591","CanSPablo6","183-1",7959.1,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16592","CanSPablo6","183-1",8146,4,8,4,119,10,500,0,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16593","CanSPablo6","183-1",2556,2,3,1,12,0,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16594","CanSPablo6","183-1",8145,4,8,4,119,10,453,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16595","CanSPablo6","183-1",2836.2,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16596","CanSPablo6","183-1",5784.1,3,5,6,198,10,156.75,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16597","CanSPablo6","183-1",2351.6,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16598","CanSPablo6","183-1",1699,1,2,4,118,10,542.5,0,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16599","CanSPablo6","183-1",2351.1,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16600","CanSPablo6","183-1",4828.1,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16601","CanSPablo6","183-1",4810.2,3,5,4,121,15,522,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16602","CanSPablo6","183-1",2351.5,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16603","CanSPablo6","183-1",4810.1,3,5,4,121,15,522,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16604","CanSPablo6","183-1",5784,3,5,6,198,10,156.75,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16605","CanSPablo6","183-1",5785,3,5,6,198,10,207,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16606","CanSPablo6","183-1",7795,4,8,1,17,15,500,0,0,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16607","CanSPablo6","183-1",7793.2,4,8,1,17,15,257,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16608","CanSPablo6","183-1",4828.2,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16609","CanSPablo6","183-1",5783,3,5,6,198,10,109.5,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16610","CanSPablo6","183-1",2351.4,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16611","CanSPablo6","183-1",4810,3,5,4,121,15,522,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16612","CanSPablo6","183-1",1697.3,1,2,4,118,10,205.85,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16613","CanSPablo6","183-1",1696,1,2,4,118,10,155.7833333,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16614","CanSPablo6","183-1",2113.3,1,2,7,225,0,155.4,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16615","CanSPablo6","183-1",5786,3,5,6,198,10,254,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16616","CanSPablo6","183-1",2113,1,2,7,225,0,155.4,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16617","CanSPablo6","183-1",2351.3,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16618","CanSPablo6","183-1",2837.2,2,3,3,90,15,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16619","CanSPablo6","183-1",7793.1,4,8,1,17,15,257,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16620","CanSPablo6","183-1",2113.2,1,2,7,225,0,155.4,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16621","CanSPablo6","183-1",2351.7,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16622","CanSPablo6","183-1",1697.2,1,2,4,118,10,205.85,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16623","CanSPablo6","183-1",2656,2,3,2,37,20,350.3166667,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16624","CanSPablo6","183-1",2715.2,2,3,2,56,10,157.7833333,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16625","CanSPablo6","183-1",7794,4,8,1,17,15,308.1666667,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16626","CanSPablo6","183-1",2350.1,1,2,8,281,20,542.3333333,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16627","CanSPablo6","183-1",2351,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16628","CanSPablo6","183-1",2716.2,2,3,2,56,10,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16629","CanSPablo6","183-1",2351.2,1,2,8,281,20,542.5,0,1,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16630","CanSPablo6","183-1",2660.1,2,3,2,37,20,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16631","CanSPablo6","183-1",7792,4,8,1,17,15,211,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16632","CanSPablo6","183-1",2660.2,2,3,2,37,20,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16633","CanSPablo6","183-1",1696.1,1,2,4,118,10,155.7833333,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16634","CanSPablo6","183-1",2658,2,3,2,37,20,254.7833333,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16635","CanSPablo6","183-1",2657,2,3,2,37,20,302.1333333,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16636","CanSPablo6","183-1",2656.2,2,3,2,37,20,350.3166667,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16637","CanSPablo6","183-1",2836,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16638","CanSPablo6","183-1",2716,2,3,2,56,10,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16639","CanSPablo6","183-1",2716.1,2,3,2,56,10,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16640","CanSPablo6","183-1",7794.1,4,8,1,17,15,308.1666667,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16641","CanSPablo6","183-1",6863,3,5,6,198,10,522,0,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16642","CanSPablo6","183-1",1698,1,2,4,118,10,542.5,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16643","CanSPablo6","183-1",8699.4,4,8,9,293,0,500,0,0,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16644","CanSPablo6","183-1",7959.3,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16645","CanSPablo6","183-1",7960,4,8,2,65,20,500,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16646","CanSPablo6","183-1",2714,2,3,2,56,10,206.6666667,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16647","CanSPablo6","183-1",4828.3,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16648","CanSPablo6","183-1",2113.1,1,2,7,225,0,155.4,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16649","CanSPablo6","183-1",2836.3,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16650","CanSPablo6","183-1",4828.7,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16651","CanSPablo6","183-1",2656.1,2,3,2,37,20,350.3166667,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16652","CanSPablo6","183-1",2714.2,2,3,2,56,10,206.6666667,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16653","CanSPablo6","183-1",2350,1,2,8,281,20,542.3333333,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16654","CanSPablo6","183-1",4853.1,3,5,6,198,10,522,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16655","CanSPablo6","183-1",4853.2,3,5,6,198,10,522,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16656","CanSPablo6","183-1",1871.2,1,2,5,163,15,205.8,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16657","CanSPablo6","183-1",1870,1,2,5,163,15,155.5833333,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16658","CanSPablo6","183-1",8699.1,4,8,9,293,0,500,0,0,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16659","CanSPablo6","183-1",8144.3,4,8,4,119,10,163.6666667,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16660","CanSPablo6","183-1",2836.5,2,3,3,90,15,157.8666667,1,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16661","CanSPablo6","183-1",1697,1,2,4,118,10,205.85,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16662","CanSPablo6","183-1",4828,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16663","CanSPablo6","183-1",2715.3,2,3,2,56,10,157.7833333,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16664","CanSPablo6","183-1",2556.1,2,3,1,12,0,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16665","CanSPablo6","183-1",1699.2,1,2,4,118,10,542.5,0,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16666","CanSPablo6","183-1",7959.5,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16667","CanSPablo6","183-1",7959,4,8,2,65,20,500,0,1,6,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16668","CanSPablo6","183-1",5871.1,3,5,7,238,20,254,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16669","CanSPablo6","183-1",8698,4,8,9,293,0,500,0,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16670","CanSPablo6","183-1",8144.1,4,8,4,119,10,163.6666667,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16671","CanSPablo6","183-1",5565.1,3,5,4,121,15,207,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16672","CanSPablo6","183-1",2116.1,1,2,7,225,0,542.5,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16673","CanSPablo6","183-1",8146.1,4,8,4,119,10,500,0,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16674","CanSPablo6","183-1",8144.2,4,8,4,119,10,163.6666667,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16675","CanSPablo6","183-1",4828.5,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16676","CanSPablo6","183-1",8699,4,8,9,293,0,500,0,0,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16677","CanSPablo6","183-1",5565,3,5,4,121,15,207,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16678","CanSPablo6","183-1",5628.1,3,5,5,148,0,156.75,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16679","CanSPablo6","183-1",5566,3,5,4,121,15,254,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16680","CanSPablo6","183-1",4828.4,3,5,5,148,0,522,0,0,8,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16681","CanSPablo6","183-1",8694,4,8,9,293,0,114.25,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16682","CanSPablo6","183-1",2114,1,2,7,225,0,205.6166667,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16683","CanSPablo6","183-1",5628,3,5,5,148,0,156.75,1,1,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16684","CanSPablo6","183-1",1871.4,1,2,5,163,15,205.8,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16685","CanSPablo6","183-1",2837.1,2,3,3,90,15,496,0,0,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16686","CanSPablo6","183-1",1872.2,1,2,5,163,15,253.85,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16687","CanSPablo6","183-1",8144,4,8,4,119,10,163.6666667,1,1,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16688","CanSPablo6","183-1",2554.4,2,3,1,12,0,206.85,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16689","CanSPablo6","183-1",2116.2,1,2,7,225,0,542.5,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16690","CanSPablo6","183-1",1871.3,1,2,5,163,15,205.8,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16691","CanSPablo6","183-1",1871.1,1,2,5,163,15,205.8,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16692","CanSPablo6","183-1",8143.2,4,8,4,119,10,114.25,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16693","CanSPablo6","183-1",7795.1,4,8,1,17,15,500,0,0,2,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16694","CanSPablo6","183-1",8697,4,8,9,293,0,308.8333333,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16695","CanSPablo6","183-1",2553,2,3,1,12,0,302.4,1,1,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16696","CanSPablo6","183-1",2554.1,2,3,1,12,0,206.85,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16697","CanSPablo6","183-1",7960.2,4,8,2,65,20,500,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16698","CanSPablo6","183-1",8143,4,8,4,119,10,114.25,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16699","CanSPablo6","183-1",2554,2,3,1,12,0,206.85,1,1,5,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16700","CanSPablo6","183-1",1872,1,2,5,163,15,253.85,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16701","CanSPablo6","183-1",7960.1,4,8,2,65,20,500,0,0,4,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16702","CanSPablo6","183-1",1873,1,2,5,163,15,542.5,0,0,1,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16703","CanSPablo6","183-1",1872.1,1,2,5,163,15,253.85,1,1,3,"14Tav183-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16704","CanSPablo7","184-1",6119.1,3,6,1,11,0,167.99,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16705","CanSPablo7","184-1",6120,3,6,1,11,0,215.66,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16706","CanSPablo7","184-1",276,1,1,2,72,20,342.1333333,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16707","CanSPablo7","184-1",7918,4,8,2,54,0,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16708","CanSPablo7","184-1",7917.2,4,8,2,54,0,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16709","CanSPablo7","184-1",6270.2,3,6,3,77,15,215.66,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16710","CanSPablo7","184-1",3093.1,2,3,5,174,0,157.5,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16711","CanSPablo7","184-1",6120.1,3,6,1,11,0,215.66,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16712","CanSPablo7","184-1",4236.3,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16713","CanSPablo7","184-1",8395,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16714","CanSPablo7","184-1",260.5,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16715","CanSPablo7","184-1",7993.2,4,8,3,74,20,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16716","CanSPablo7","184-1",7992,4,8,3,74,20,258,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16717","CanSPablo7","184-1",7995,4,8,3,74,20,500,0,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16718","CanSPablo7","184-1",7995.1,4,8,3,74,20,500,0,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
