"","X.1","sampleid","line","X","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"6299",6299,"CanLag4","98-1",6937.6,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6301",6301,"CanLag4","98-1",6937,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6302",6302,"CanLag4","98-1",8272,4,"8",3,105,0,163.7,1,4,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_105"
"6303",6303,"CanLag4","98-1",8272.2,4,"8",3,105,0,163.7,1,4,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_105"
"6305",6305,"CanLag4","98-1",561.5,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6306",6306,"CanLag4","98-1",561.4,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6307",6307,"CanLag4","98-1",561.3,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6309",6309,"CanLag4","98-1",8272.1,4,"8",3,105,0,163.7,1,4,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_105"
"6311",6311,"CanLag4","98-1",209.1,1,"1",2,62,15,102,1,9,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6312",6312,"CanLag4","98-1",6939,3,"6",9,308,20,215.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6313",6313,"CanLag4","98-1",6938.2,3,"6",9,308,20,168,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6316",6316,"CanLag4","98-1",6938,3,"6",9,308,20,168,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6317",6317,"CanLag4","98-1",2912.3,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6318",6318,"CanLag4","98-1",2861.7,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6319",6319,"CanLag4","98-1",8215.6,4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6320",6320,"CanLag4","98-1",8215.4,4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6321",6321,"CanLag4","98-1",8216.2,4,"8",3,89,15,163.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6322",6322,"CanLag4","98-1",8607,4,"8",6,204,20,258,1,1,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6323",6323,"CanLag4","98-1",6610.6,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6325",6325,"CanLag4","98-1",3242.1,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6326",6326,"CanLag4","98-1",561.1,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6327",6327,"CanLag4","98-1",561,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6329",6329,"CanLag4","98-1",3242.2,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6330",6330,"CanLag4","98-1",6610.7,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6331",6331,"CanLag4","98-1",8605.5,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6332",6332,"CanLag4","98-1",6937.5,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6334",6334,"CanLag4","98-1",3242.4,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6335",6335,"CanLag4","98-1",2861.5,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6336",6336,"CanLag4","98-1",3242,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6339",6339,"CanLag4","98-1",561.2,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6340",6340,"CanLag4","98-1",8215.5,4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6342",6342,"CanLag4","98-1",8216.1,4,"8",3,89,15,163.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6343",6343,"CanLag4","98-1",6937.4,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6345",6345,"CanLag4","98-1",3242.7,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6346",6346,"CanLag4","98-1",8110.1,4,"8",2,58,10,163.5,1,2,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6347",6347,"CanLag4","98-1",209.8,1,"1",2,62,15,102,1,9,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6349",6349,"CanLag4","98-1",8216,4,"8",3,89,15,163.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6352",6352,"CanLag4","98-1",8605.4,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6355",6355,"CanLag4","98-1",8110,4,"8",2,58,10,163.5,1,2,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6360",6360,"CanLag4","98-2",8554.8,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6361",6361,"CanLag4","98-2",8823,4,"8",8,264,20,453,1,1,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6365",6365,"CanLag4","98-2",9055.2,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6367",6367,"CanLag4","98-2",8554.2,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6372",6372,"CanLag4","98-2",8554.7,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6376",6376,"CanLag4","98-2",8554.6,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6377",6377,"CanLag4","98-2",9055.3,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6378",6378,"CanLag4","98-2",9055.5,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6379",6379,"CanLag4","98-2",9055.4,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6382",6382,"CanLag4","98-2",8554.1,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6386",6386,"CanLag4","98-2",8554.3,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6390",6390,"CanLag4","98-2",9055,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6392",6392,"CanLag4","98-2",8554.4,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6393",6393,"CanLag4","98-2",9055.1,4,"8",9,317,15,114.2,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6395",6395,"CanLag4","98-1",562,1,"1",5,161,0,198.4,1,1,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6396",6396,"CanLag4","98-1",209.2,1,"1",2,62,15,102,1,9,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6397",6397,"CanLag4","98-1",8109.6,4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6399",6399,"CanLag4","98-1",561.6,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6400",6400,"CanLag4","98-1",561.7,1,"1",5,161,0,102.1,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_161"
"6401",6401,"CanLag4","98-1",6610,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6402",6402,"CanLag4","98-1",6610.4,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6405",6405,"CanLag4","98-1",2861,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6406",6406,"CanLag4","98-1",6939.1,3,"6",9,308,20,215.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6407",6407,"CanLag4","98-1",6938.1,3,"6",9,308,20,168,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6409",6409,"CanLag4","98-1",6937.3,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6413",6413,"CanLag4","98-1",3242.6,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6414",6414,"CanLag4","98-1",6610.1,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6415",6415,"CanLag4","98-1",6610.2,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6416",6416,"CanLag4","98-1",2861.1,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6417",6417,"CanLag4","98-1",2861.2,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6418",6418,"CanLag4","98-1",210,1,"1",2,62,15,150.4,1,1,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6419",6419,"CanLag4","98-1",6938.3,3,"6",9,308,20,168,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"6420",6420,"CanLag4","98-1",8215.3,4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6422",6422,"CanLag4","98-1",6610.5,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6423",6423,"CanLag4","98-1",3242.8,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6425",6425,"CanLag4","98-1",2861.9,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6427",6427,"CanLag4","98-1",6610.9,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6428",6428,"CanLag4","98-1",6610.8,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6429",6429,"CanLag4","98-1",2861.4,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6430",6430,"CanLag4","98-1",8605.6,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6431",6431,"CanLag4","98-1",2861.6,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6432",6432,"CanLag4","98-1",2861.3,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6433",6433,"CanLag4","98-1",2861.8,2,"3",6,187,10,156.8,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_187"
"6436",6436,"CanLag4","98-1",3242.5,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6437",6437,"CanLag4","98-1",3242.3,2,"3",9,318,20,156.7,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_318"
"6438",6438,"CanLag4","98-1",6610.3,3,"6",7,234,15,120,1,10,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_234"
"6454",6454,"CanLag4","98-2",8820,4,"8",8,264,20,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6456",6456,"CanLag4","98-2",4433.5,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6458",6458,"CanLag4","98-2",4433.4,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6459",6459,"CanLag4","98-2",4434,3,"5",2,66,10,109.5,1,2,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6462",6462,"CanLag4","98-2",4433,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6474",6474,"CanLag4","98-2",8554,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6475",6475,"CanLag4","98-2",8820.2,4,"8",8,264,20,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6476",6476,"CanLag4","98-2",4434.1,3,"5",2,66,10,109.5,1,2,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6485",6485,"CanLag4","98-2",8555,4,"8",6,188,10,163.7,1,1,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6487",6487,"CanLag4","98-2",4433.1,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6505",6505,"CanLag4","98-2",8821.3,4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6517",6517,"CanLag4","98-2",8822,4,"8",8,264,20,258,1,1,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6526",6526,"CanLag4","98-2",9056,4,"8",9,317,15,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6528",6528,"CanLag4","98-2",9056.1,4,"8",9,317,15,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6531",6531,"CanLag4","98-2",8821,4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6532",6532,"CanLag4","98-2",8820.1,4,"8",8,264,20,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6533",6533,"CanLag4","98-2",8819,4,"8",8,264,20,114.2,1,1,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6535",6535,"CanLag4","98-2",4435.1,3,"5",2,66,10,156.8,1,2,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6539",6539,"CanLag4","98-2",9056.2,4,"8",9,317,15,164,1,3,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6541",6541,"CanLag4","98-2",8554.5,4,"8",6,188,10,114.2,1,9,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_188"
"6546",6546,"CanLag4","98-2",8821.1,4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6550",6550,"CanLag4","98-2",4435,3,"5",2,66,10,156.8,1,2,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6551",6551,"CanLag4","98-2",9057,4,"8",9,317,15,211,1,1,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_317"
"6552",6552,"CanLag4","98-2",4433.3,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6554",6554,"CanLag4","98-2",4433.2,3,"5",2,66,10,61.8,1,6,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","5_66"
"6559",6559,"CanLag4","98-2",8821.2,4,"8",8,264,20,211,1,4,"14CRo98-2","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_264"
"6560",6560,"CanLag4","98-1",8605,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6561",6561,"CanLag4","98-1",8605.3,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6562",6562,"CanLag4","98-1",8605.2,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6563",6563,"CanLag4","98-1",6937.1,3,"6",9,307,10,120,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6564",6564,"CanLag4","98-1",8109.3,4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6565",6565,"CanLag4","98-1",2912.2,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6566",6566,"CanLag4","98-1",6936.2,3,"6",9,307,10,72,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_307"
"6567",6567,"CanLag4","98-1",2912.6,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6568",6568,"CanLag4","98-1",8109.5,4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6569",6569,"CanLag4","98-1",209.7,1,"1",2,62,15,102,1,9,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6570",6570,"CanLag4","98-1",209.6,1,"1",2,62,15,102,1,9,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","1_62"
"6571",6571,"CanLag4","98-1",8109.4,4,"8",2,58,10,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_58"
"6572",6572,"CanLag4","98-1",2912.4,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6573",6573,"CanLag4","98-1",8605.1,4,"8",6,204,20,163.7,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6574",6574,"CanLag4","98-1",2912.1,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6575",6575,"CanLag4","98-1",2911,2,"3",6,205,0,253.8,1,1,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6576",6576,"CanLag4","98-1",2912.5,2,"3",6,205,0,156.8,1,8,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","3_205"
"6577",6577,"CanLag4","98-1",8271.1,4,"8",3,105,0,114.2,1,5,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_105"
"6578",6578,"CanLag4","98-1",8604,4,"8",6,204,20,114.2,1,1,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_204"
"6580",6580,"CanLag4","98-1",8215.1,4,"8",3,89,15,114.2,1,7,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","8_89"
"6581",6581,"CanLag4","98-1",6939.2,3,"6",9,308,20,215.7,1,3,"14CRo98-1","11/10/14","CRo","wcoast","CRo_8","landrace","Costeno Rojo","Milpa","Dry","6_308"
"7443",7443,"CanLobera5","144-1",7574.1,4,"7",5,158,0,203.7,1,2,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7668",7668,"CanLobera5","144-1",7575,4,"7",5,158,0,253,1,1,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7670",7670,"CanLobera5","144-1",7573.2,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7701",7701,"CanLobera5","144-1",7573.1,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7707",7707,"CanLobera5","144-1",7574,4,"7",5,158,0,203.7,1,2,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7708",7708,"CanLobera5","144-1",7573.4,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7711",7711,"CanLobera5","144-1",7573.5,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7712",7712,"CanLobera5","144-1",7573,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7715",7715,"CanLobera5","144-1",7572,4,"7",5,158,0,107.3,1,1,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
"7723",7723,"CanLobera5","144-1",7573.3,4,"7",5,158,0,153.8,1,6,"14CAg144-1","11/10/14","CAg","central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh","7_158"
