"","X","sampleid","line","rep","run","shelf","plate","trt","read.time","start","end","start.count","end.count","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"433",1379,"CanParaje1","146-1",1,1,2,47,10,"1/24/16 8:54",101.95,150.4,0,0,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"434",1363,"CanParaje1","146-1",1,1,2,47,10,"1/26/16 8:40",150.4,198.17,0,2,2,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"435",1371,"CanParaje1","146-1",1,1,2,47,10,"1/28/16 8:28",198.17,245.97,2,2,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"436",1358,"CanParaje1","146-1",1,1,2,47,10,"1/30/16 9:29",245.97,294.98,2,3,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"437",1347,"CanParaje1","146-1",1,1,2,47,10,"2/1/16 8:38",294.98,342.13,3,4,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"438",1374,"CanParaje1","146-1",1,1,2,47,10,"2/3/16 8:23",342.13,389.88,4,5,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"439",1351,"CanParaje1","146-1",1,1,2,47,10,"2/5/16 8:08",389.88,437.63,5,6,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"440",1376,"CanParaje1","146-1",1,1,2,47,10,"",437.63,Inf,6,10,4,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"441",1687,"CanRose3","122-2",1,1,2,48,0,"1/20/16 8:30",0,54,0,0,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"442",1695,"CanRose3","122-2",1,1,2,48,0,"1/22/16 8:27",54,101.95,0,0,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"443",1676,"CanRose3","122-2",1,1,2,48,0,"1/24/16 8:54",101.95,150.4,0,1,1,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"444",1686,"CanRose3","122-2",1,1,2,48,0,"1/26/16 8:40",150.4,198.17,1,1,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"445",1671,"CanRose3","122-2",1,1,2,48,0,"1/28/16 8:28",198.17,245.97,1,6,5,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"446",1673,"CanRose3","122-2",1,1,2,48,0,"1/30/16 9:29",245.97,294.98,6,8,2,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"447",1685,"CanRose3","122-2",1,1,2,48,0,"2/1/16 8:38",294.98,342.13,8,8,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"448",1697,"CanRose3","122-2",1,1,2,48,0,"2/3/16 8:23",342.13,389.88,8,8,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"449",1688,"CanRose3","122-2",1,1,2,48,0,"2/5/16 8:08",389.88,437.63,8,8,0,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"450",1690,"CanRose3","122-2",1,1,2,48,0,"",437.63,Inf,8,10,2,"","14CRo122-2","11/10/14","CRo",33,"E Coast","CRo_18","landrace","Costeno Rojo","Plantation","Dry"
"451",1319,"CanMani3","204-2",1,1,2,49,20,"1/20/16 8:30",0,54,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"452",1311,"CanMani3","204-2",1,1,2,49,20,"1/22/16 8:27",54,101.95,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"453",1334,"CanMani3","204-2",1,1,2,49,20,"1/24/16 8:54",101.95,150.4,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"454",1335,"CanMani3","204-2",1,1,2,49,20,"1/26/16 8:40",150.4,198.17,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"455",1337,"CanMani3","204-2",1,1,2,49,20,"1/28/16 8:28",198.17,245.97,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"456",1328,"CanMani3","204-2",1,1,2,49,20,"1/30/16 9:29",245.97,294.98,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"457",1340,"CanMani3","204-2",1,1,2,49,20,"2/1/16 8:38",294.98,342.13,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"458",1327,"CanMani3","204-2",1,1,2,49,20,"2/3/16 8:23",342.13,389.88,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"459",1336,"CanMani3","204-2",1,1,2,49,20,"2/5/16 8:08",389.88,437.63,0,0,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"460",1315,"CanMani3","204-2",1,1,2,49,20,"",437.63,Inf,0,10,0,"","14Par204-2","11/10/14","Par",21,"Yucatan","Par_44","landrace","Paradito","Backyard",""
"461",2266,"CanStaCruz14","173-2",1,1,2,50,0,"1/20/16 8:30",0,54,0,0,0,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"462",2264,"CanStaCruz14","173-2",1,1,2,50,0,"1/22/16 8:27",54,101.95,0,0,0,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"463",2240,"CanStaCruz14","173-2",1,1,2,50,0,"1/24/16 8:54",101.95,150.4,0,2,2,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"464",2273,"CanStaCruz14","173-2",1,1,2,50,0,"1/26/16 8:40",150.4,198.17,2,4,2,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"465",2261,"CanStaCruz14","173-2",1,1,2,50,0,"1/28/16 8:28",198.17,245.97,4,5,1,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"466",2276,"CanStaCruz14","173-2",1,1,2,50,0,"1/30/16 9:29",245.97,294.98,5,6,1,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"467",2258,"CanStaCruz14","173-2",1,1,2,50,0,"2/1/16 8:38",294.98,342.13,6,6,0,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"468",2263,"CanStaCruz14","173-2",1,1,2,50,0,"2/3/16 8:23",342.13,389.88,6,7,1,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"469",2279,"CanStaCruz14","173-2",1,1,2,50,0,"2/5/16 8:08",389.88,437.63,7,7,0,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"470",2241,"CanStaCruz14","173-2",1,1,2,50,0,"",437.63,Inf,7,10,3,"","14CAg173-2","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"471",798,"CanLabor2","135-2",1,1,2,51,10,"1/20/16 8:30",0,54,0,0,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"472",810,"CanLabor2","135-2",1,1,2,51,10,"1/22/16 8:27",54,101.95,0,0,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"473",790,"CanLabor2","135-2",1,1,2,51,10,"1/24/16 8:54",101.95,150.4,0,1,1,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"474",748,"CanLabor2","135-2",1,1,2,51,10,"1/26/16 8:40",150.4,198.17,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"475",761,"CanLabor2","135-2",1,1,2,51,10,"1/28/16 8:28",198.17,245.97,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"476",819,"CanLabor2","135-2",1,1,2,51,10,"1/30/16 9:29",245.97,294.98,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"477",817,"CanLabor2","135-2",1,1,2,51,10,"2/1/16 8:38",294.98,342.13,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"478",760,"CanLabor2","135-2",1,1,2,51,10,"2/3/16 8:23",342.13,389.88,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"479",801,"CanLabor2","135-2",1,1,2,51,10,"2/5/16 8:08",389.88,437.63,1,1,0,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"480",806,"CanLabor2","135-2",1,1,2,51,10,"",437.63,Inf,1,10,9,"","14CAg135-2","11/10/14","CAg",13,"Central Valleys","CAg_25","landrace","Chile de Agua","Plantation","Fresh"
"481",550,"CanEjutla1","190-2",1,1,2,52,20,"1/20/16 8:30",0,54,0,0,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"482",561,"CanEjutla1","190-2",1,1,2,52,20,"1/22/16 8:27",54,101.95,0,0,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"483",558,"CanEjutla1","190-2",1,1,2,52,20,"1/24/16 8:54",101.95,150.4,0,0,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"484",564,"CanEjutla1","190-2",1,1,2,52,20,"1/26/16 8:40",150.4,198.17,0,2,2,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"485",557,"CanEjutla1","190-2",1,1,2,52,20,"1/28/16 8:28",198.17,245.97,2,2,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"486",548,"CanEjutla1","190-2",1,1,2,52,20,"1/30/16 9:29",245.97,294.98,2,6,4,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"487",556,"CanEjutla1","190-2",1,1,2,52,20,"2/1/16 8:38",294.98,342.13,6,6,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"488",555,"CanEjutla1","190-2",1,1,2,52,20,"2/3/16 8:23",342.13,389.88,6,6,0,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"489",543,"CanEjutla1","190-2",1,1,2,52,20,"2/5/16 8:08",389.88,437.63,6,7,1,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"490",559,"CanEjutla1","190-2",1,1,2,52,20,"",437.63,Inf,7,10,3,"","14UNK190-2","11/10/14","UNK",NA,"Central Valleys",NA,NA,NA,NA,NA
"491",290,"CanCoat2","128-2",1,1,2,53,0,"1/20/16 8:30",0,54,0,0,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"492",282,"CanCoat2","128-2",1,1,2,53,0,"1/22/16 8:27",54,101.95,0,0,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"493",286,"CanCoat2","128-2",1,1,2,53,0,"1/24/16 8:54",101.95,150.4,0,1,1,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"494",272,"CanCoat2","128-2",1,1,2,53,0,"1/26/16 8:40",150.4,198.17,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"495",302,"CanCoat2","128-2",1,1,2,53,0,"1/28/16 8:28",198.17,245.97,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"496",291,"CanCoat2","128-2",1,1,2,53,0,"1/30/16 9:29",245.97,294.98,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"497",293,"CanCoat2","128-2",1,1,2,53,0,"2/1/16 8:38",294.98,342.13,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"498",297,"CanCoat2","128-2",1,1,2,53,0,"2/3/16 8:23",342.13,389.88,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"499",296,"CanCoat2","128-2",1,1,2,53,0,"2/5/16 8:08",389.88,437.63,1,1,0,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"500",277,"CanCoat2","128-2",1,1,2,53,0,"",437.63,Inf,1,10,9,"","14CAg128-2","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"501",128,"CanAnil1","75-1",1,1,2,54,15,"1/20/16 8:30",0,54,0,0,0,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"502",129,"CanAnil1","75-1",1,1,2,54,15,"1/22/16 8:27",54,101.95,0,0,0,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"503",121,"CanAnil1","75-1",1,1,2,54,15,"1/24/16 8:54",101.95,150.4,0,2,2,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"504",143,"CanAnil1","75-1",1,1,2,54,15,"1/26/16 8:40",150.4,198.17,2,5,3,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"505",135,"CanAnil1","75-1",1,1,2,54,15,"1/28/16 8:28",198.17,245.97,5,6,1,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"506",119,"CanAnil1","75-1",1,1,2,54,15,"1/30/16 9:29",245.97,294.98,6,6,0,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"507",132,"CanAnil1","75-1",1,1,2,54,15,"2/1/16 8:38",294.98,342.13,6,8,2,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"508",113,"CanAnil1","75-1",1,1,2,54,15,"2/3/16 8:23",342.13,389.88,8,8,0,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"509",116,"CanAnil1","75-1",1,1,2,54,15,"2/5/16 8:08",389.88,437.63,8,8,0,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"510",133,"CanAnil1","75-1",1,1,2,54,15,"",437.63,Inf,8,10,2,"","14CRo75-1","11/10/14","CRo",4,"W Coast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"511",311,"CanCoat4","129-1",1,1,2,55,15,"1/20/16 8:30",0,54,0,0,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"512",336,"CanCoat4","129-1",1,1,2,55,15,"1/22/16 8:27",54,101.95,0,0,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"513",350,"CanCoat4","129-1",1,1,2,55,15,"1/24/16 8:54",101.95,150.4,0,2,2,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"514",339,"CanCoat4","129-1",1,1,2,55,15,"1/26/16 8:40",150.4,198.17,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"515",325,"CanCoat4","129-1",1,1,2,55,15,"1/28/16 8:28",198.17,245.97,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"516",340,"CanCoat4","129-1",1,1,2,55,15,"1/30/16 9:29",245.97,294.98,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"517",315,"CanCoat4","129-1",1,1,2,55,15,"2/1/16 8:38",294.98,342.13,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"518",318,"CanCoat4","129-1",1,1,2,55,15,"2/3/16 8:23",342.13,389.88,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"519",335,"CanCoat4","129-1",1,1,2,55,15,"2/5/16 8:08",389.88,437.63,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"520",317,"CanCoat4","129-1",1,1,2,55,15,"",437.63,Inf,2,10,8,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"521",1367,"CanParaje1","146-1",1,1,2,56,0,"1/20/16 8:30",0,54,0,0,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"522",1349,"CanParaje1","146-1",1,1,2,56,0,"1/22/16 8:27",54,101.95,0,1,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"523",1354,"CanParaje1","146-1",1,1,2,56,0,"1/24/16 8:54",101.95,150.4,1,2,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"524",1370,"CanParaje1","146-1",1,1,2,56,0,"1/26/16 8:40",150.4,198.17,2,2,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"525",1359,"CanParaje1","146-1",1,1,2,56,0,"1/28/16 8:28",198.17,245.97,2,3,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"526",1380,"CanParaje1","146-1",1,1,2,56,0,"1/30/16 9:29",245.97,294.98,3,4,1,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"527",1342,"CanParaje1","146-1",1,1,2,56,0,"2/1/16 8:38",294.98,342.13,4,4,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"528",1365,"CanParaje1","146-1",1,1,2,56,0,"2/3/16 8:23",342.13,389.88,4,4,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"529",1375,"CanParaje1","146-1",1,1,2,56,0,"2/5/16 8:08",389.88,437.63,4,4,0,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"530",1366,"CanParaje1","146-1",1,1,2,56,0,"",437.63,Inf,4,10,6,"","14CAg146-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"531",1804,"CanRS1","118-2",1,1,2,57,20,"1/20/16 8:30",0,54,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"532",1798,"CanRS1","118-2",1,1,2,57,20,"1/22/16 8:27",54,101.95,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"533",1777,"CanRS1","118-2",1,1,2,57,20,"1/24/16 8:54",101.95,150.4,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"534",1778,"CanRS1","118-2",1,1,2,57,20,"1/26/16 8:40",150.4,198.17,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"535",1775,"CanRS1","118-2",1,1,2,57,20,"1/28/16 8:28",198.17,245.97,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"536",1776,"CanRS1","118-2",1,1,2,57,20,"1/30/16 9:29",245.97,294.98,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"537",1796,"CanRS1","118-2",1,1,2,57,20,"2/1/16 8:38",294.98,342.13,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"538",1781,"CanRS1","118-2",1,1,2,57,20,"2/3/16 8:23",342.13,389.88,0,0,0,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"539",1797,"CanRS1","118-2",1,1,2,57,20,"2/5/16 8:08",389.88,437.63,0,1,1,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"540",1784,"CanRS1","118-2",1,1,2,57,20,"",437.63,Inf,1,10,9,"","14Chg118-2","11/10/14","Chg",30,"E Coast","Chg_16","landrace","Chigole","Backyard","Fresh"
"541",1724,"CanRose6B","164-2",1,1,2,58,20,"1/20/16 8:30",0,54,0,0,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"542",1711,"CanRose6B","164-2",1,1,2,58,20,"1/22/16 8:27",54,101.95,0,0,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"543",1705,"CanRose6B","164-2",1,1,2,58,20,"1/24/16 8:54",101.95,150.4,0,0,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"544",1714,"CanRose6B","164-2",1,1,2,58,20,"1/26/16 8:40",150.4,198.17,0,0,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"545",1707,"CanRose6B","164-2",1,1,2,58,20,"1/28/16 8:28",198.17,245.97,0,1,1,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"546",1726,"CanRose6B","164-2",1,1,2,58,20,"1/30/16 9:29",245.97,294.98,1,1,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"547",1721,"CanRose6B","164-2",1,1,2,58,20,"2/1/16 8:38",294.98,342.13,1,1,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"548",1708,"CanRose6B","164-2",1,1,2,58,20,"2/3/16 8:23",342.13,389.88,1,1,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"549",1702,"CanRose6B","164-2",1,1,2,58,20,"2/5/16 8:08",389.88,437.63,1,1,0,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"550",1728,"CanRose6B","164-2",1,1,2,58,20,"",437.63,Inf,1,10,9,"","14CRo164-2","11/10/14","CRo",33,"E Coast","CRo_32","landrace","Costeno Rojo","Plantation","Dry"
"551",722,"CanJuan1","93-1",1,1,2,59,0,"1/20/16 8:30",0,54,0,0,0,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"552",739,"CanJuan1","93-1",1,1,2,59,0,"1/22/16 8:27",54,101.95,0,1,1,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"553",703,"CanJuan1","93-1",1,1,2,59,0,"1/24/16 8:54",101.95,150.4,1,6,5,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"554",716,"CanJuan1","93-1",1,1,2,59,0,"1/26/16 8:40",150.4,198.17,6,6,0,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"555",725,"CanJuan1","93-1",1,1,2,59,0,"1/28/16 8:28",198.17,245.97,6,7,1,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"556",730,"CanJuan1","93-1",1,1,2,59,0,"1/30/16 9:29",245.97,294.98,7,8,1,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"557",719,"CanJuan1","93-1",1,1,2,59,0,"2/1/16 8:38",294.98,342.13,8,8,0,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"558",731,"CanJuan1","93-1",1,1,2,59,0,"2/3/16 8:23",342.13,389.88,8,8,0,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"559",738,"CanJuan1","93-1",1,1,2,59,0,"2/5/16 8:08",389.88,437.63,8,8,0,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"560",710,"CanJuan1","93-1",1,1,2,59,0,"",437.63,Inf,8,10,2,"","14Tus93-1","11/10/14","Tus",12,"E Coast","Tus_7","landrace","Tusta","Milpa","Fresh-Dry"
"561",2421,"CanTorto2","156-2",1,1,2,61,20,"1/20/16 8:30",0,54,0,0,0,"","14Gua156-2","11/10/14","Gua",16,"E Coast","Gjl_29","landrace","Guajillo","Backyard","Dry"
