,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
6321,6482,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6344,6611,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6354,6406,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6364,6532,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6385,6512,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6444,6602,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6454,6631,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6464,6502,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:41,0,54.18333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6473,6522,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6483,6454,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6505,6473,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6515,6543,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6561,6464,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6583,6493,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6606,6593,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6616,6395,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6324,6483,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:29,54,101.9833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6346,6612,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6355,6621,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6365,6533,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6390,6513,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:24,54,101.9,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6445,6603,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6455,6632,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6465,6503,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/20/16,8:41,1/18/16 2:30,1/22/16 8:49,54.18333333,102.3166667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6478,6523,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6488,6455,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6508,6474,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:29,54,101.9833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6517,6544,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6566,6465,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6586,6494,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/20/16,8:30,1/18/16 2:30,1/22/16 8:29,54,101.9833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6607,6594,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6618,6396,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/20/16,8:38,1/18/16 2:30,1/22/16 8:34,54.13333333,102.0666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6323,6484,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/22/16,8:29,1/18/16 2:30,1/24/16 8:59,101.9833333,150.4833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6345,6387,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6356,6404,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6366,6534,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6388,6514,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/22/16,8:24,1/18/16 2:30,1/24/16 8:50,101.9,150.3333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6446,6604,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6456,6633,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6466,6504,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/22/16,8:49,1/18/16 2:30,1/24/16 9:14,102.3166667,150.7333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6476,6524,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6486,6456,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6507,6475,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/22/16,8:29,1/18/16 2:30,1/24/16 8:59,101.9833333,150.4833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6516,6540,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/22/16,8:34,1/18/16 2:30,1/24/16 9:02,102.0666667,150.5333333,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6564,6466,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6585,6574,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/22/16,8:29,1/18/16 2:30,1/24/16 8:59,101.9833333,150.4833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6608,6595,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6617,6397,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6329,6485,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/24/16,8:59,1/18/16 2:30,1/26/16 8:49,150.4833333,198.3166667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6351,6610,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6361,6622,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6371,6531,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6393,6515,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/24/16,8:50,1/18/16 2:30,1/26/16 8:37,150.3333333,198.1166667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6451,6600,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,0,2,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6461,6613,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,0,3,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6471,6500,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/24/16,9:14,1/18/16 2:30,1/26/16 9:07,150.7333333,198.6166667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6481,6525,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6491,6457,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6513,6471,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/24/16,8:59,1/18/16 2:30,1/26/16 8:49,150.4833333,198.3166667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6523,6545,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/24/16,9:02,1/18/16 2:30,1/26/16 8:53,150.5333333,198.3833333,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6569,6467,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6591,6490,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/24/16,8:59,1/18/16 2:30,1/26/16 8:49,150.4833333,198.3166667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6613,6589,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6623,6398,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6328,6479,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/26/16,8:49,1/18/16 2:30,1/28/16 8:36,198.3166667,246.1,0,5,5,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6349,6388,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6360,6405,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6370,6529,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,1,4,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6392,6508,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/26/16,8:37,1/18/16 2:30,1/28/16 8:28,198.1166667,245.9666667,0,4,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6449,6601,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6460,6629,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,3,4,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6470,6499,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/26/16,9:07,1/18/16 2:30,1/28/16 8:50,198.6166667,246.3333333,1,4,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6480,6519,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,0,2,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6490,6449,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,0,4,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6512,6470,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/26/16,8:49,1/18/16 2:30,1/28/16 8:36,198.3166667,246.1,1,3,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6521,6541,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/26/16,8:53,1/18/16 2:30,1/28/16 8:41,198.3833333,246.1833333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6568,6461,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6590,6535,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/26/16,8:49,1/18/16 2:30,1/28/16 8:36,198.3166667,246.1,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6611,6590,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6621,6393,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6326,6486,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/28/16,8:36,1/18/16 2:30,1/30/16 9:39,246.1,295.15,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6348,6609,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,1,5,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6357,6402,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,2,6,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6367,6530,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,4,6,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6389,6509,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/28/16,8:28,1/18/16 2:30,1/30/16 9:25,245.9666667,294.9166667,4,8,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6448,6598,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,3,7,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6457,6628,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,4,6,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6467,6501,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,4,5,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6477,6520,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,2,4,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6487,6451,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,4,5,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6510,6469,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/28/16,8:36,1/18/16 2:30,1/30/16 9:39,246.1,295.15,3,9,6,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6518,6538,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/28/16,8:41,1/18/16 2:30,1/30/16 9:39,246.1833333,295.15,2,6,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6565,6462,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6588,6536,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/28/16,8:36,1/18/16 2:30,1/30/16 9:39,246.1,295.15,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6610,6596,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,2,2,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6620,6399,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6330,6487,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,1/30/16,9:39,1/18/16 2:30,2/1/16 8:46,295.15,342.2666667,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6352,6389,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6362,6623,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,1/30/16,9:56,1/18/16 2:30,2/1/16 8:59,295.4333333,342.4833333,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6372,6495,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,1/30/16,9:56,1/18/16 2:30,2/1/16 8:59,295.4333333,342.4833333,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6394,6510,NA,Johnny's,1,1,1,30,10,C1,10+C1+Johnny's,1/30/16,9:25,1/18/16 2:30,2/1/16 8:32,294.9166667,342.0333333,8,9,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6452,6605,NA,Johnny's,1,1,6,197,10,C1,10+C1+Johnny's,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,7,7,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6462,6634,NA,Johnny's,1,1,8,275,10,C1,10+C1+Johnny's,1/30/16,9:56,1/18/16 2:30,2/1/16 8:59,295.4333333,342.4833333,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6472,6505,NA,Johnny's,1,1,9,324,10,C1,10+C1+Johnny's,1/30/16,9:56,1/18/16 2:30,2/1/16 8:59,295.4333333,342.4833333,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6482,6526,NA,Johnny's,1,1,2,42,15,C1,15+C1+Johnny's,1/30/16,9:29,1/18/16 2:30,2/1/16 8:38,294.9833333,342.1333333,4,4,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6492,6452,NA,Johnny's,1,1,2,63,15,C1,15+C1+Johnny's,1/30/16,9:29,1/18/16 2:30,2/1/16 8:38,294.9833333,342.1333333,5,6,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6514,6476,NA,Johnny's,1,1,4,124,15,C1,15+C1+Johnny's,1/30/16,9:39,1/18/16 2:30,2/1/16 8:46,295.15,342.2666667,9,9,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6524,6546,NA,Johnny's,1,1,5,177,15,C1,15+C1+Johnny's,1/30/16,9:39,1/18/16 2:30,2/1/16 8:51,295.15,342.35,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6570,6460,NA,Johnny's,1,1,2,69,20,C1,20+C1+Johnny's,1/30/16,9:29,1/18/16 2:30,2/1/16 8:38,294.9833333,342.1333333,2,4,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6592,6537,NA,Johnny's,1,1,4,136,20,C1,20+C1+Johnny's,1/30/16,9:39,1/18/16 2:30,2/1/16 8:46,295.15,342.2666667,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6614,6591,NA,Johnny's,1,1,6,192,20,C1,20+C1+Johnny's,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6624,6394,NA,Johnny's,1,1,6,214,20,C1,20+C1+Johnny's,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6327,6488,NA,Johnny's,1,1,4,135,0,C1,0+C1+Johnny's,2/1/16,8:46,1/18/16 2:30,2/3/16 8:32,342.2666667,390.0333333,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6350,6390,NA,Johnny's,1,1,6,198,0,C1,0+C1+Johnny's,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6359,6624,NA,Johnny's,1,1,8,268,0,C1,0+C1+Johnny's,2/1/16,8:59,1/18/16 2:30,2/3/16 8:53,342.4833333,390.3833333,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6369,6496,NA,Johnny's,1,1,8,277,0,C1,0+C1+Johnny's,2/1/16,8:59,1/18/16 2:30,2/3/16 8:53,342.4833333,390.3833333,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
