,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
1478,CanParaje5,149-2,1,1,7,252,15,2/3/16 8:42,342.48,390.2,2,2,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1486,CanParaje5,149-2,1,1,7,252,15,2/5/16 10:44,390.2,440.23,2,2,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1480,CanParaje5,149-2,1,1,7,252,15,,440.23,Inf,2,10,8,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2757,CfrReyes4,104-2,1,1,8,253,15,1/20/16 8:38,0,54.13,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2755,CfrReyes4,104-2,1,1,8,253,15,1/22/16 8:47,54.13,102.28,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2752,CfrReyes4,104-2,1,1,8,253,15,1/24/16 9:10,102.28,150.67,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2766,CfrReyes4,104-2,1,1,8,253,15,1/26/16 9:03,150.67,198.55,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2785,CfrReyes4,104-2,1,1,8,253,15,1/28/16 8:50,198.55,246.33,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2776,CfrReyes4,104-2,1,1,8,253,15,1/30/16 9:56,246.33,295.43,0,1,1,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2780,CfrReyes4,104-2,1,1,8,253,15,2/1/16 8:59,295.43,342.48,1,2,1,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2783,CfrReyes4,104-2,1,1,8,253,15,2/3/16 8:53,342.48,390.38,2,2,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2761,CfrReyes4,104-2,1,1,8,253,15,2/5/16 10:54,390.38,440.4,2,4,2,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2782,CfrReyes4,104-2,1,1,8,253,15,,440.4,Inf,4,10,6,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
1378,CanParaje1,146-1,1,1,8,254,15,1/20/16 8:38,0,54.13,0,0,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1364,CanParaje1,146-1,1,1,8,254,15,1/22/16 8:47,54.13,102.28,0,0,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1361,CanParaje1,146-1,1,1,8,254,15,1/24/16 9:10,102.28,150.67,0,0,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1341,CanParaje1,146-1,1,1,8,254,15,1/26/16 9:03,150.67,198.55,0,4,4,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1372,CanParaje1,146-1,1,1,8,254,15,1/28/16 8:50,198.55,246.33,4,4,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1348,CanParaje1,146-1,1,1,8,254,15,1/30/16 9:56,246.33,295.43,4,4,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1352,CanParaje1,146-1,1,1,8,254,15,2/1/16 8:59,295.43,342.48,4,4,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1344,CanParaje1,146-1,1,1,8,254,15,2/3/16 8:53,342.48,390.38,4,4,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1346,CanParaje1,146-1,1,1,8,254,15,2/5/16 10:54,390.38,440.4,4,4,0,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1355,CanParaje1,146-1,1,1,8,254,15,,440.4,Inf,4,10,6,,14CAg146-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2734,CfrLaguna1,100-1,1,1,8,255,0,1/20/16 8:38,0,54.13,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2722,CfrLaguna1,100-1,1,1,8,255,0,1/22/16 8:47,54.13,102.28,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2589,CfrLaguna1,100-1,1,1,8,255,0,1/24/16 9:10,102.28,150.67,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2736,CfrLaguna1,100-1,1,1,8,255,0,1/26/16 9:03,150.67,198.55,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2691,CfrLaguna1,100-1,1,1,8,255,0,1/28/16 8:50,198.55,246.33,1,3,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2727,CfrLaguna1,100-1,1,1,8,255,0,1/30/16 9:56,246.33,295.43,3,6,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2665,CfrLaguna1,100-1,1,1,8,255,0,2/1/16 8:59,295.43,342.48,6,6,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2664,CfrLaguna1,100-1,1,1,8,255,0,2/3/16 8:53,342.48,390.38,6,7,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2569,CfrLaguna1,100-1,1,1,8,255,0,2/5/16 10:54,390.38,440.4,7,9,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2743,CfrLaguna1,100-1,1,1,8,255,0,,440.4,Inf,9,10,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2458,CanTorto2,156-1,1,1,8,256,10,1/20/16 8:38,0,54.13,0,0,0,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2469,CanTorto2,156-1,1,1,8,256,10,1/22/16 8:47,54.13,102.28,0,0,0,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2444,CanTorto2,156-1,1,1,8,256,10,1/24/16 9:10,102.28,150.67,0,0,0,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2476,CanTorto2,156-1,1,1,8,256,10,1/26/16 9:03,150.67,198.55,0,0,0,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2462,CanTorto2,156-1,1,1,8,256,10,1/28/16 8:50,198.55,246.33,0,1,1,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2417,CanTorto2,156-1,1,1,8,256,10,1/30/16 9:56,246.33,295.43,1,2,1,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2412,CanTorto2,156-1,1,1,8,256,10,2/1/16 8:59,295.43,342.48,2,3,1,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2468,CanTorto2,156-1,1,1,8,256,10,2/3/16 8:53,342.48,390.38,3,3,0,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2471,CanTorto2,156-1,1,1,8,256,10,2/5/16 10:54,390.38,440.4,3,5,2,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
2428,CanTorto2,156-1,1,1,8,256,10,,440.4,Inf,5,10,5,,14Gua156-1,11/10/14,Gua,16,E Coast,Gjl_29,landrace,Guajillo,Backyard,Dry
616,CanEjutla2,189-1,1,1,8,257,20,1/20/16 8:38,0,54.13,0,0,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
581,CanEjutla2,189-1,1,1,8,257,20,1/22/16 8:47,54.13,102.28,0,0,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
610,CanEjutla2,189-1,1,1,8,257,20,1/24/16 9:10,102.28,150.67,0,0,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
596,CanEjutla2,189-1,1,1,8,257,20,1/26/16 9:03,150.67,198.55,0,0,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
587,CanEjutla2,189-1,1,1,8,257,20,1/28/16 8:50,198.55,246.33,0,1,1,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
585,CanEjutla2,189-1,1,1,8,257,20,1/30/16 9:56,246.33,295.43,1,2,1,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
602,CanEjutla2,189-1,1,1,8,257,20,2/1/16 8:59,295.43,342.48,2,2,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
605,CanEjutla2,189-1,1,1,8,257,20,2/3/16 8:53,342.48,390.38,2,2,0,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
615,CanEjutla2,189-1,1,1,8,257,20,2/5/16 10:54,390.38,440.4,2,3,1,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
590,CanEjutla2,189-1,1,1,8,257,20,,440.4,Inf,3,10,7,,14UNK189-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
834,CanLabor4,137-2,1,1,8,258,15,1/20/16 8:38,0,54.13,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
827,CanLabor4,137-2,1,1,8,258,15,1/22/16 8:47,54.13,102.28,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
825,CanLabor4,137-2,1,1,8,258,15,1/24/16 9:10,102.28,150.67,0,4,4,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
860,CanLabor4,137-2,1,1,8,258,15,1/26/16 9:03,150.67,198.55,4,5,1,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
844,CanLabor4,137-2,1,1,8,258,15,1/28/16 8:50,198.55,246.33,5,7,2,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
821,CanLabor4,137-2,1,1,8,258,15,1/30/16 9:56,246.33,295.43,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
833,CanLabor4,137-2,1,1,8,258,15,2/1/16 8:59,295.43,342.48,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
858,CanLabor4,137-2,1,1,8,258,15,2/3/16 8:53,342.48,390.38,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
823,CanLabor4,137-2,1,1,8,258,15,2/5/16 10:54,390.38,440.4,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
846,CanLabor4,137-2,1,1,8,258,15,,440.4,Inf,7,10,3,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
2738,CfrLaguna1,100-1,1,1,8,259,10,1/20/16 8:38,0,54.13,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2699,CfrLaguna1,100-1,1,1,8,259,10,1/22/16 8:47,54.13,102.28,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2632,CfrLaguna1,100-1,1,1,8,259,10,1/24/16 9:10,102.28,150.67,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2552,CfrLaguna1,100-1,1,1,8,259,10,1/26/16 9:03,150.67,198.55,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2668,CfrLaguna1,100-1,1,1,8,259,10,1/28/16 8:50,198.55,246.33,2,2,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2737,CfrLaguna1,100-1,1,1,8,259,10,1/30/16 9:56,246.33,295.43,2,5,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2725,CfrLaguna1,100-1,1,1,8,259,10,2/1/16 8:59,295.43,342.48,5,8,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2718,CfrLaguna1,100-1,1,1,8,259,10,2/3/16 8:53,342.48,390.38,8,8,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2739,CfrLaguna1,100-1,1,1,8,259,10,2/5/16 10:54,390.38,440.4,8,9,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2670,CfrLaguna1,100-1,1,1,8,259,10,,440.4,Inf,9,10,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
1808,CanRS1,118-2,1,1,8,260,0,1/20/16 8:38,0,54.13,0,0,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1809,CanRS1,118-2,1,1,8,260,0,1/22/16 8:47,54.13,102.28,0,0,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1774,CanRS1,118-2,1,1,8,260,0,1/24/16 9:10,102.28,150.67,0,2,2,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1771,CanRS1,118-2,1,1,8,260,0,1/26/16 9:03,150.67,198.55,2,3,1,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1810,CanRS1,118-2,1,1,8,260,0,1/28/16 8:50,198.55,246.33,3,3,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1786,CanRS1,118-2,1,1,8,260,0,1/30/16 9:56,246.33,295.43,3,7,4,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1788,CanRS1,118-2,1,1,8,260,0,2/1/16 8:59,295.43,342.48,7,10,3,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1806,CanRS1,118-2,1,1,8,260,0,2/3/16 8:53,342.48,390.38,10,10,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1773,CanRS1,118-2,1,1,8,260,0,2/5/16 10:54,390.38,440.4,10,10,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1802,CanRS1,118-2,1,1,8,260,0,,440.4,Inf,10,10,0,,14Chg118-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1981,CanSPablo1,179-1,1,1,8,261,10,1/20/16 8:38,0,54.13,0,0,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
1973,CanSPablo1,179-1,1,1,8,261,10,1/22/16 8:47,54.13,102.28,0,1,1,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
2009,CanSPablo1,179-1,1,1,8,261,10,1/24/16 9:10,102.28,150.67,1,4,3,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
2007,CanSPablo1,179-1,1,1,8,261,10,1/26/16 9:03,150.67,198.55,4,10,6,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
1987,CanSPablo1,179-1,1,1,8,261,10,1/28/16 8:50,198.55,246.33,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
1999,CanSPablo1,179-1,1,1,8,261,10,1/30/16 9:56,246.33,295.43,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
2004,CanSPablo1,179-1,1,1,8,261,10,2/1/16 8:59,295.43,342.48,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
1994,CanSPablo1,179-1,1,1,8,261,10,2/3/16 8:53,342.48,390.38,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
1974,CanSPablo1,179-1,1,1,8,261,10,2/5/16 10:54,390.38,440.4,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
2010,CanSPablo1,179-1,1,1,8,261,10,,440.4,Inf,10,10,0,,14Tus179-1,11/10/14,Tus,38,Central Valleys,Tus_35,landrace,Tusta,Backyard,Fresh-Dry
518,CanEjutla1,190-1,1,1,8,262,10,1/20/16 8:38,0,54.13,0,0,0,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
534,CanEjutla1,190-1,1,1,8,262,10,1/22/16 8:47,54.13,102.28,0,1,1,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
505,CanEjutla1,190-1,1,1,8,262,10,1/24/16 9:10,102.28,150.67,1,5,4,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
516,CanEjutla1,190-1,1,1,8,262,10,1/26/16 9:03,150.67,198.55,5,7,2,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
504,CanEjutla1,190-1,1,1,8,262,10,1/28/16 8:50,198.55,246.33,7,7,0,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
503,CanEjutla1,190-1,1,1,8,262,10,1/30/16 9:56,246.33,295.43,7,7,0,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
517,CanEjutla1,190-1,1,1,8,262,10,2/1/16 8:59,295.43,342.48,7,9,2,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
501,CanEjutla1,190-1,1,1,8,262,10,2/3/16 8:53,342.48,390.38,9,9,0,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
508,CanEjutla1,190-1,1,1,8,262,10,2/5/16 10:54,390.38,440.4,9,9,0,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
530,CanEjutla1,190-1,1,1,8,262,10,,440.4,Inf,9,10,1,,14UNK190-1,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
2016,CanSPablo3,186-1,1,1,8,263,0,1/20/16 8:38,0,54.13,0,0,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2015,CanSPablo3,186-1,1,1,8,263,0,1/22/16 8:47,54.13,102.28,0,0,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2040,CanSPablo3,186-1,1,1,8,263,0,1/24/16 9:10,102.28,150.67,0,3,3,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2031,CanSPablo3,186-1,1,1,8,263,0,1/26/16 9:03,150.67,198.55,3,3,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2017,CanSPablo3,186-1,1,1,8,263,0,1/28/16 8:50,198.55,246.33,3,4,1,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2022,CanSPablo3,186-1,1,1,8,263,0,1/30/16 9:56,246.33,295.43,4,5,1,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2036,CanSPablo3,186-1,1,1,8,263,0,2/1/16 8:59,295.43,342.48,5,5,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2038,CanSPablo3,186-1,1,1,8,263,0,2/3/16 8:53,342.48,390.38,5,5,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2039,CanSPablo3,186-1,1,1,8,263,0,2/5/16 10:54,390.38,440.4,5,5,0,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
2027,CanSPablo3,186-1,1,1,8,263,0,,440.4,Inf,5,10,5,,14Tav186-1,11/10/14,Tav,39,Central Valleys,Tav_36,landrace,Taviche,Milpa,Dry
1021,CanLobera1,140-2,1,1,8,264,20,1/20/16 8:38,0,54.13,0,0,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1016,CanLobera1,140-2,1,1,8,264,20,1/22/16 8:47,54.13,102.28,0,0,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
997,CanLobera1,140-2,1,1,8,264,20,1/24/16 9:10,102.28,150.67,0,0,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1004,CanLobera1,140-2,1,1,8,264,20,1/26/16 9:03,150.67,198.55,0,0,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
999,CanLobera1,140-2,1,1,8,264,20,1/28/16 8:50,198.55,246.33,0,2,2,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1019,CanLobera1,140-2,1,1,8,264,20,1/30/16 9:56,246.33,295.43,2,2,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1001,CanLobera1,140-2,1,1,8,264,20,2/1/16 8:59,295.43,342.48,2,2,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1000,CanLobera1,140-2,1,1,8,264,20,2/3/16 8:53,342.48,390.38,2,2,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1013,CanLobera1,140-2,1,1,8,264,20,2/5/16 10:54,390.38,440.4,2,2,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
982,CanLobera1,140-2,1,1,8,264,20,,440.4,Inf,2,10,8,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1430,CanParaje5,149-2,1,1,8,265,10,1/20/16 8:38,0,54.13,0,0,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1427,CanParaje5,149-2,1,1,8,265,10,1/22/16 8:47,54.13,102.28,0,0,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1426,CanParaje5,149-2,1,1,8,265,10,1/24/16 9:10,102.28,150.67,0,3,3,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1482,CanParaje5,149-2,1,1,8,265,10,1/26/16 9:03,150.67,198.55,3,5,2,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1434,CanParaje5,149-2,1,1,8,265,10,1/28/16 8:50,198.55,246.33,5,5,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1446,CanParaje5,149-2,1,1,8,265,10,1/30/16 9:56,246.33,295.43,5,6,1,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1484,CanParaje5,149-2,1,1,8,265,10,2/1/16 8:59,295.43,342.48,6,6,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1485,CanParaje5,149-2,1,1,8,265,10,2/3/16 8:53,342.48,390.38,6,6,0,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1476,CanParaje5,149-2,1,1,8,265,10,2/5/16 10:54,390.38,440.4,6,7,1,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1429,CanParaje5,149-2,1,1,8,265,10,,440.4,Inf,7,10,3,,14CAg149-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2377,CanStaCruz20,001-1,1,1,8,266,0,1/20/16 8:38,0,54.13,0,0,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2369,CanStaCruz20,001-1,1,1,8,266,0,1/22/16 8:47,54.13,102.28,0,1,1,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2398,CanStaCruz20,001-1,1,1,8,266,0,1/24/16 9:10,102.28,150.67,1,2,1,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2367,CanStaCruz20,001-1,1,1,8,266,0,1/26/16 9:03,150.67,198.55,2,2,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2385,CanStaCruz20,001-1,1,1,8,266,0,1/28/16 8:50,198.55,246.33,2,2,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
