,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
2262,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,60.15,108.0166667,0,0,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2272,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,108.0166667,155.9833333,0,0,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2254,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,155.9833333,206.1,0,2,2,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2261,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,206.1,253.8333333,2,7,5,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2252,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,253.8333333,302.9,7,9,2,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2247,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,302.9,349.6,9,9,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2270,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,349.6,395.9,9,9,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2256,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,395.9,445.55,9,9,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2269,CanSaa3,126-1,1,2,3,103,0,2/8/16 20:30,445.55,494.7166667,9,9,0,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2260,CanSaa3,126-1,1,2,3,103,0,,494.7166667,Inf,9,10,1,,14CdM126-1,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
3058,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,0,60.15,0,0,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3054,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,60.15,108.0166667,0,0,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3047,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,108.0166667,155.9833333,0,0,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3006,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,155.9833333,206.1,0,0,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3051,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,206.1,253.8333333,0,4,4,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3046,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,253.8333333,302.9,4,9,5,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3044,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,302.9,349.6,9,10,1,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
2997,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,349.6,395.9,10,10,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3007,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,395.9,445.55,10,10,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3061,CfrPind1,109-2,1,2,3,104,0,2/8/16 20:30,445.55,494.7166667,10,10,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
3056,CfrPind1,109-2,1,2,3,104,0,,494.7166667,Inf,10,10,0,,14Mir109-2,11/10/14,Mir,23,E Coast,Mir_12,landrace,Mirasol,Backyard,Fresh
1583,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,0,60.15,0,0,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1578,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,60.15,108.0166667,0,0,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1577,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,108.0166667,155.9833333,0,0,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1547,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,155.9833333,206.1,0,0,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1556,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,206.1,253.8333333,0,4,4,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1543,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,253.8333333,302.9,4,5,1,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1554,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,302.9,349.6,5,7,2,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1580,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,349.6,395.9,7,7,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1546,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,395.9,445.55,7,7,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1553,CanReyes1,105-1,1,2,3,105,0,2/8/16 20:30,445.55,494.7166667,7,7,0,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1557,CanReyes1,105-1,1,2,3,105,0,,494.7166667,Inf,7,10,3,,14Tus105-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1845,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,0,59.93333333,0,0,0,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1830,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,59.93333333,107.8,0,0,0,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1847,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,107.8,155.7833333,0,3,3,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1815,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,155.7833333,205.85,3,4,1,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1812,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,205.85,253.9666667,4,7,3,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1823,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,253.9666667,302.8333333,7,8,1,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1806,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,302.8333333,349.45,8,8,0,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1805,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,349.45,395.7333333,8,9,1,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1813,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,395.7333333,445.4333333,9,9,0,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1814,CanRose10B,168-2,1,2,4,113,0,2/8/16 20:45,445.4333333,494.5166667,9,9,0,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1822,CanRose10B,168-2,1,2,4,113,0,,494.5166667,Inf,9,10,1,,14CRo168-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2873,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,0,59.93333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2941,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,59.93333333,107.8,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2822,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,107.8,155.7833333,0,5,5,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2876,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,155.7833333,205.85,5,7,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2988,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,205.85,253.9666667,7,9,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2974,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,253.9666667,302.8333333,9,10,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2892,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,302.8333333,349.45,10,10,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2975,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,349.45,395.7333333,10,10,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2838,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,395.7333333,445.4333333,10,10,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2953,CfrLaguna1,100-1,1,2,4,132,0,2/8/16 20:45,445.4333333,494.5166667,10,10,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2947,CfrLaguna1,100-1,1,2,4,132,0,,494.5166667,Inf,10,10,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
1625,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,0,59.93333333,0,0,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1586,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,59.93333333,107.8,0,0,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1615,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,107.8,155.7833333,0,0,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1585,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,155.7833333,205.85,0,0,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1602,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,205.85,253.9666667,0,1,1,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1589,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,253.9666667,302.8333333,1,5,4,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1598,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,302.8333333,349.45,5,7,2,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1594,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,349.45,395.7333333,7,9,2,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1592,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,395.7333333,445.4333333,9,9,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1600,CanReyes2,106-1,1,2,4,137,0,2/8/16 20:45,445.4333333,494.5166667,9,9,0,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
1608,CanReyes2,106-1,1,2,4,137,0,,494.5166667,Inf,9,10,1,,14Tus106-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
2072,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,0,59.93333333,0,0,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2102,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,59.93333333,107.8,0,1,1,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2096,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,107.8,155.7833333,1,1,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2071,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,155.7833333,205.85,1,4,3,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2098,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,205.85,253.9666667,4,4,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2083,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,253.9666667,302.8333333,4,8,4,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2070,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,302.8333333,349.45,8,8,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2080,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,349.45,395.7333333,8,8,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2077,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,395.7333333,445.4333333,8,8,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2085,CanRS1,118-1,1,2,4,141,0,2/8/16 20:45,445.4333333,494.5166667,8,10,2,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2106,CanRS1,118-1,1,2,4,141,0,,494.5166667,Inf,10,10,0,,14Chg118-1,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2160,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,0,59.71666667,0,0,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2175,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,59.71666667,107.6,0,0,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2184,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,107.6,155.5833333,0,2,2,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2168,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,155.5833333,205.8,2,9,7,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2166,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,205.8,253.85,9,10,1,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2187,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,253.85,302.6666667,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2169,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,302.6666667,349.2833333,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2182,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,349.2833333,395.5666667,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2171,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,395.5666667,445.2333333,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2191,CanSaa1,124-1,1,2,5,155,0,2/8/16 21:00,445.2333333,494.3333333,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
2193,CanSaa1,124-1,1,2,5,155,0,,494.3333333,Inf,10,10,0,,14CMa124-1,11/10/14,CMa,36,E Coast,CMa_22,landrace,Mareno,Backyard,Fresh
3158,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,0,59.58333333,0,0,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3125,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,59.58333333,107.4833333,0,0,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3126,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,107.4833333,155.5,0,2,2,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3136,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,155.5,205.7,2,3,1,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3137,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,205.7,253.8166667,3,6,3,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3138,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,253.8166667,302.5833333,6,9,3,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3166,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,302.5833333,349.1666667,9,9,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3142,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,349.1666667,395.45,9,9,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3160,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,395.45,445.25,9,9,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3167,CfrReyes4,104-1,1,2,6,184,0,2/8/16 21:10,445.25,494.2166667,9,9,0,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
3128,CfrReyes4,104-1,1,2,6,184,0,,494.2166667,Inf,9,10,1,,14Fru104-1,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
1864,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,0,59.58333333,0,0,0,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1923,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,59.58333333,107.4833333,0,4,4,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1885,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,107.4833333,155.5,4,5,1,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1884,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,155.5,205.7,5,5,0,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1869,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,205.7,253.8166667,5,6,1,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1853,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,253.8166667,302.5833333,6,6,0,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1901,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,302.5833333,349.1666667,6,7,1,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1915,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,349.1666667,395.45,7,7,0,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1850,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,395.45,445.25,7,8,1,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1857,CanRose11B,163-2,1,2,6,207,0,2/8/16 21:10,445.25,494.2166667,8,8,0,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1894,CanRose11B,163-2,1,2,6,207,0,,494.2166667,Inf,8,10,2,,14CRo163-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2008,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,0,59.58333333,0,0,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2000,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,59.58333333,107.4833333,0,0,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2012,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,107.4833333,155.5,0,6,6,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2010,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,155.5,205.7,6,6,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2003,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,205.7,253.8166667,6,7,1,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2002,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,253.8166667,302.5833333,7,7,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2014,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,302.5833333,349.1666667,7,7,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2007,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,349.1666667,395.45,7,7,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2011,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,395.45,445.25,7,8,1,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2015,CanRose6B,164-1,1,2,6,210,0,2/8/16 21:10,445.25,494.2166667,8,8,0,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2005,CanRose6B,164-1,1,2,6,210,0,,494.2166667,Inf,8,10,2,,14CRo164-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2131,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,0,59.58333333,0,0,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2139,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,59.58333333,107.4833333,0,7,7,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2148,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,107.4833333,155.5,7,7,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2156,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,155.5,205.7,7,7,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2121,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,205.7,253.8166667,7,9,2,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2146,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,253.8166667,302.5833333,9,10,1,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2138,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,302.5833333,349.1666667,10,10,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2154,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,349.1666667,395.45,10,10,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2133,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,395.45,445.25,10,10,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2152,CanRS2,119-2,1,2,6,211,0,2/8/16 21:10,445.25,494.2166667,10,10,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
2135,CanRS2,119-2,1,2,6,211,0,,494.2166667,Inf,10,10,0,,14Chg119-2,11/10/14,Chg,30,E Coast,Chg_16,landrace,Chigole,Backyard,Fresh
1739,CanRose1,120-1,1,2,7,220,0,2/8/16 21:20,0,59.45,0,0,0,,14CRo120-1,11/10/14,CRo,33,E Coast,CRo_17,landrace,Costeno Rojo,Plantation,Dry
1720,CanRose1,120-1,1,2,7,220,0,2/8/16 21:20,59.45,107.3666667,0,1,1,,14CRo120-1,11/10/14,CRo,33,E Coast,CRo_17,landrace,Costeno Rojo,Plantation,Dry
1742,CanRose1,120-1,1,2,7,220,0,2/8/16 21:20,107.3666667,155.4,1,2,1,,14CRo120-1,11/10/14,CRo,33,E Coast,CRo_17,landrace,Costeno Rojo,Plantation,Dry
1743,CanRose1,120-1,1,2,7,220,0,2/8/16 21:20,155.4,205.6166667,2,2,0,,14CRo120-1,11/10/14,CRo,33,E Coast,CRo_17,landrace,Costeno Rojo,Plantation,Dry
