,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
267,339,CanAnil3,77-2,1,2,8,265,0,E3,0+E3+W Coast,2/23/16,10:27,2/8/16 21:30,2/25/16 8:45,348.95,395.25,10,10,0,,14CRo77-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
276,340,CanAnil3,77-2,1,2,8,265,0,E3,0+E3+W Coast,2/25/16,8:45,2/8/16 21:30,2/27/16 10:31,395.25,445.0166667,10,10,0,,14CRo77-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
268,341,CanAnil3,77-2,1,2,8,265,0,E3,0+E3+W Coast,2/27/16,10:31,2/8/16 21:30,2/29/16 11:28,445.0166667,493.9666667,10,10,0,,14CRo77-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
271,342,CanAnil3,77-2,1,2,8,265,0,E3,0+E3+W Coast,2/29/16,11:28,2/8/16 21:30,3/2/16 11:50,493.9666667,542.3333333,10,10,0,,14CRo77-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
4424,4469,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/8/16,21:30,2/8/16 21:30,2/11/16 8:49,0,59.31666667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4428,4483,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/11/16,8:49,2/8/16 21:30,2/13/16 8:44,59.31666667,107.2333333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4425,4484,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/13/16,8:44,2/8/16 21:30,2/15/16 8:47,107.2333333,155.2833333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4427,4485,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/15/16,8:47,2/8/16 21:30,2/17/16 11:01,155.2833333,205.5166667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4419,4479,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/17/16,11:01,2/8/16 21:30,2/19/16 11:13,205.5166667,253.7166667,0,6,6,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4420,4480,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/19/16,11:13,2/8/16 21:30,2/21/16 11:55,253.7166667,302.4166667,6,9,3,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4423,4486,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/21/16,11:55,2/8/16 21:30,2/23/16 10:27,302.4166667,348.95,9,9,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4417,4468,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/23/16,10:27,2/8/16 21:30,2/25/16 8:45,348.95,395.25,9,10,1,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4426,4487,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/25/16,8:45,2/8/16 21:30,2/27/16 10:31,395.25,445.0166667,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4418,4488,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/27/16,10:31,2/8/16 21:30,2/29/16 11:28,445.0166667,493.9666667,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
4421,4489,CanSBalta1,187-1,1,2,8,272,0,E3,0+E3+Sierra Madre de la Sur,2/29/16,11:28,2/8/16 21:30,3/2/16 11:50,493.9666667,542.3333333,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2186,2237,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/8/16,21:30,2/8/16 21:30,2/11/16 8:49,0,59.31666667,0,0,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2190,2205,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/11/16,8:49,2/8/16 21:30,2/13/16 8:44,59.31666667,107.2333333,0,2,2,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2187,2206,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/13/16,8:44,2/8/16 21:30,2/15/16 8:47,107.2333333,155.2833333,2,4,2,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2189,2180,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/15/16,8:47,2/8/16 21:30,2/17/16 11:01,155.2833333,205.5166667,4,5,1,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2181,2238,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/17/16,11:01,2/8/16 21:30,2/19/16 11:13,205.5166667,253.7166667,5,5,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2182,2239,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/19/16,11:13,2/8/16 21:30,2/21/16 11:55,253.7166667,302.4166667,5,5,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2185,2240,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/21/16,11:55,2/8/16 21:30,2/23/16 10:27,302.4166667,348.95,5,5,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2179,2236,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/23/16,10:27,2/8/16 21:30,2/25/16 8:45,348.95,395.25,5,6,1,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2188,2228,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/25/16,8:45,2/8/16 21:30,2/27/16 10:31,395.25,445.0166667,6,6,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2180,2229,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/27/16,10:31,2/8/16 21:30,2/29/16 11:28,445.0166667,493.9666667,6,6,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2183,2230,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,2/29/16,11:28,2/8/16 21:30,3/2/16 11:50,493.9666667,542.3333333,6,6,0,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2184,2204,CanLobera5,144-2,1,2,8,278,0,E3,0+E3+Central Valleys,3/2/16,11:50,2/8/16 21:30,Inf,542.3333333,Inf,6,10,4,,14CAg144-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1308,1327,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1311,1363,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,5,5,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1309,1365,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,5,6,1,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1312,1366,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,6,7,1,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1303,1328,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1304,1329,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1307,1330,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1301,1304,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1310,1305,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1302,1306,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1305,1307,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,2/29/16,11:32,2/8/16 21:45,3/2/16 11:57,493.7833333,542.2,7,7,0,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1306,1364,CanLabor1,134-1,1,2,9,292,0,E3,0+E3+Central Valleys,3/2/16,11:57,2/8/16 21:45,Inf,542.2,Inf,7,10,3,,14CAg134-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5122,5159,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5126,5169,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,2,2,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5123,5170,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,2,3,1,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5125,5158,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,3,4,1,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5117,5160,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5118,5174,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5121,5175,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5115,5176,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5124,5177,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5116,5178,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5119,5179,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,2/29/16,11:32,2/8/16 21:45,3/2/16 11:57,493.7833333,542.2,4,4,0,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
5120,5168,CanStaCruz15,174-2,1,2,9,293,0,E3,0+E3+Central Valleys,3/2/16,11:57,2/8/16 21:45,Inf,542.2,Inf,4,10,6,,14CAg174-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
3476,3484,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3480,3485,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,0,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3477,3462,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,0,0,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3479,3481,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,0,1,1,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3471,3548,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,1,6,5,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3472,3480,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,6,8,2,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3475,3482,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,8,9,1,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3469,3459,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,9,9,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3478,3460,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,9,9,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3470,3458,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,9,9,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3473,3465,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,2/29/16,11:32,2/8/16 21:45,3/2/16 11:57,493.7833333,542.2,9,9,0,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
3474,3483,CanReyes3,107-1,1,2,9,295,0,E3,0+E3+E Coast,3/2/16,11:57,2/8/16 21:45,Inf,542.2,Inf,9,10,1,,14Tus107-1,11/10/14,Tus,20,E Coast,Tus_10,landrace,Tusta,Backyard,Fresh-Dry
6168,6171,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6172,6185,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,0,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6169,6186,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,0,0,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6171,6172,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,0,8,8,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6163,6173,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,8,9,1,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6164,6174,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,9,9,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6167,6170,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,9,10,1,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6161,6175,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,10,10,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6170,6163,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,10,10,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6162,6168,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,10,10,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
6165,6181,CfrReyes2,102-1,1,2,9,297,0,E3,0+E3+E Coast,2/29/16,11:32,2/8/16 21:45,3/2/16 11:57,493.7833333,542.2,10,10,0,,14Fru102-1,11/10/14,Fru,19,E Coast,Fru_11,letstand,Frutescens,Backyard,Fresh
2978,3042,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2981,3025,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,5,5,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2979,3041,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,5,7,2,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2982,3043,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2973,3044,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2974,3032,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2977,3033,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2971,3047,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2980,3048,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2972,3045,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2975,3046,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,2/29/16,11:32,2/8/16 21:45,3/2/16 11:57,493.7833333,542.2,7,7,0,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
2976,3026,CanParaje6,150-1,1,2,9,305,0,E3,0+E3+Central Valleys,3/2/16,11:57,2/8/16 21:45,Inf,542.2,Inf,7,10,3,,14CAg150-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
138,200,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
142,201,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,0,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
139,199,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,0,1,1,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
141,196,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,1,5,4,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
133,198,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,5,7,2,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
134,206,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,7,7,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
137,207,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,7,7,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
131,208,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,7,7,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
140,123,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,7,7,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
132,124,CanAnil1,75-2,1,2,9,309,0,E3,0+E3+W Coast,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,7,7,0,,14CRo75-2,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
