,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
6026,6033,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,3/2/16,11:41,2/8/16 21:20,Inf,542.35,Inf,2,10,8,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5837,5913,CfrLaguna1,100-1,1,2,7,239,10,C2,10+C2+E Coast,2/17/16,10:57,2/8/16 21:20,2/19/16 11:06,205.6166667,253.7666667,2,7,5,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5825,5901,CfrLaguna1,100-1,1,2,7,228,10,C2,10+C2+E Coast,2/17/16,10:57,2/8/16 21:20,2/19/16 11:06,205.6166667,253.7666667,2,6,4,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5891,5955,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/19/16,10:14,2/8/16 20:15,2/21/16 11:24,253.9833333,303.15,2,5,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5863,5879,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,2,5,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5957,5709,CfrLaguna1,100-1,1,2,9,322,15,C2,15+C2+E Coast,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,2,5,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6054,5966,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,493.7833333,2,5,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5775,5861,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/28/16,8:28,1/18/16 2:30,1/30/16 9:25,245.9666667,294.9166667,2,4,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6009,6023,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/23/16,10:20,2/8/16 21:20,2/25/16 8:41,349,395.35,2,4,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5916,5948,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/28/16,8:33,1/18/16 2:30,1/30/16 9:33,246.05,295.05,2,3,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5881,5894,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,2/3/16,8:23,1/18/16 2:30,2/5/16 8:08,389.8833333,437.6333333,2,2,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5866,5847,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,2,2,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6053,5974,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/23/16,10:31,2/8/16 21:45,2/25/16 8:48,348.7666667,395.05,2,2,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6062,5975,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,2,2,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5923,5696,CfrLaguna1,100-1,1,2,4,125,15,C2,15+C2+E Coast,2/17/16,10:36,2/8/16 20:45,2/19/16 10:43,205.85,253.9666667,1,8,7,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5788,5869,CfrLaguna1,100-1,1,1,1,11,10,C2,10+C2+E Coast,1/26/16,8:37,1/18/16 2:30,1/28/16 8:28,198.1166667,245.9666667,1,6,5,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5682,5824,CfrLaguna1,100-1,1,2,2,44,0,C2,0+C2+E Coast,2/15/16,8:25,2/8/16 20:15,2/17/16 10:26,156.1666667,206.1833333,1,6,5,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5745,5804,CfrLaguna1,100-1,1,1,7,225,0,C2,0+C2+E Coast,1/26/16,8:59,1/18/16 2:30,1/28/16 8:47,198.4833333,246.2833333,1,5,4,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5905,5936,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,1,3,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5768,5815,CfrLaguna1,100-1,1,1,8,255,0,C2,0+C2+E Coast,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,1,3,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5885,5887,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,2/1/16,8:38,1/18/16 2:30,2/3/16 8:23,342.1333333,389.8833333,1,2,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5892,5958,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/17/16,10:26,2/8/16 20:15,2/19/16 10:14,206.1833333,253.9833333,1,2,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5845,5916,CfrLaguna1,100-1,1,2,7,239,10,C2,10+C2+E Coast,2/15/16,8:44,2/8/16 21:20,2/17/16 10:57,155.4,205.6166667,1,2,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6025,6035,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/29/16,11:26,2/8/16 21:20,3/2/16 11:41,494.1,542.35,1,2,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6059,5968,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/21/16,11:59,2/8/16 21:45,2/23/16 10:31,302.2333333,348.7666667,1,2,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5789,5875,CfrLaguna1,100-1,1,1,1,11,10,C2,10+C2+E Coast,1/24/16,8:50,1/18/16 2:30,1/26/16 8:37,150.3333333,198.1166667,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5888,5893,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/30/16,9:29,1/18/16 2:30,2/1/16 8:38,294.9833333,342.1333333,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5683,5829,CfrLaguna1,100-1,1,2,2,44,0,C2,0+C2+E Coast,2/13/16,8:29,2/8/16 20:15,2/15/16 8:25,108.2333333,156.1666667,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5898,5692,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/15/16,8:25,2/8/16 20:15,2/17/16 10:26,156.1666667,206.1833333,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5908,5942,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5931,5701,CfrLaguna1,100-1,1,2,4,125,15,C2,15+C2+E Coast,2/13/16,8:33,2/8/16 20:45,2/15/16 8:32,107.8,155.7833333,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5930,5702,CfrLaguna1,100-1,1,2,4,125,15,C2,15+C2+E Coast,2/15/16,8:32,2/8/16 20:45,2/17/16 10:36,155.7833333,205.85,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5769,5822,CfrLaguna1,100-1,1,1,8,255,0,C2,0+C2+E Coast,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6056,5973,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/19/16,11:20,2/8/16 21:45,2/21/16 11:59,253.5833333,302.2333333,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5968,5991,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,2/5/16,8:08,2/5/16 8:08,Inf,437.6333333,Inf,0.1,10,9.9,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5987,5961,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,2/5/16,10:17,2/5/16 10:17,Inf,439.7833333,Inf,0.1,10,9.9,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6043,5931,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,2/5/16,10:54,2/5/16 10:54,Inf,440.4,Inf,0.1,10,9.9,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5704,5836,CfrLaguna1,100-1,1,2,3,99,0,C2,0+C2+E Coast,2/15/16,8:29,2/8/16 20:30,2/17/16 10:36,155.9833333,206.1,0,6,6,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5759,5682,CfrLaguna1,100-1,1,2,7,251,0,C2,0+C2+E Coast,2/15/16,8:44,2/8/16 21:20,2/17/16 10:57,155.4,205.6166667,0,6,6,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5692,5794,CfrLaguna1,100-1,1,1,3,91,0,C2,0+C2+E Coast,1/26/16,8:43,1/18/16 2:30,1/28/16 8:33,198.2166667,246.05,0,5,5,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5810,5850,CfrLaguna1,100-1,1,2,4,122,10,C2,10+C2+E Coast,2/15/16,8:32,2/8/16 20:45,2/17/16 10:36,155.7833333,205.85,0,3,3,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5778,5860,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/26/16,8:37,1/18/16 2:30,1/28/16 8:28,198.1166667,245.9666667,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5918,5946,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/26/16,8:43,1/18/16 2:30,1/28/16 8:33,198.2166667,246.05,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5833,5903,CfrLaguna1,100-1,1,2,7,228,10,C2,10+C2+E Coast,2/15/16,8:44,2/8/16 21:20,2/17/16 10:57,155.4,205.6166667,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6015,6022,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/21/16,11:45,2/8/16 21:20,2/23/16 10:20,302.4166667,349,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5867,5881,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5965,5710,CfrLaguna1,100-1,1,2,9,322,15,C2,15+C2+E Coast,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,0,2,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5784,5871,CfrLaguna1,100-1,1,1,1,11,10,C2,10+C2+E Coast,1/22/16,8:24,1/18/16 2:30,1/24/16 8:50,101.9,150.3333333,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5883,5886,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5684,5826,CfrLaguna1,100-1,1,2,2,44,0,C2,0+C2+E Coast,2/11/16,8:37,2/8/16 20:15,2/13/16 8:29,60.36666667,108.2333333,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5899,5957,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/13/16,8:29,2/8/16 20:15,2/15/16 8:25,108.2333333,156.1666667,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5909,5937,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5932,5697,CfrLaguna1,100-1,1,2,4,125,15,C2,15+C2+E Coast,2/11/16,8:41,2/8/16 20:45,2/13/16 8:33,59.93333333,107.8,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5747,5807,CfrLaguna1,100-1,1,1,7,225,0,C2,0+C2+E Coast,1/24/16,9:07,1/18/16 2:30,1/26/16 8:59,150.6166667,198.4833333,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5844,5915,CfrLaguna1,100-1,1,2,7,239,10,C2,10+C2+E Coast,2/13/16,8:42,2/8/16 21:20,2/15/16 8:44,107.3666667,155.4,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6022,6034,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/27/16,10:28,2/8/16 21:20,2/29/16 11:26,445.1333333,494.1,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5764,5817,CfrLaguna1,100-1,1,1,8,255,0,C2,0+C2+E Coast,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6055,5967,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/17/16,11:05,2/8/16 21:45,2/19/16 11:20,205.3333333,253.5833333,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5969,6000,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,2/3/16,8:23,1/18/16 2:30,2/5/16 8:08,389.8833333,437.6333333,0,0,0.1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5991,5930,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,0,0,0.1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6048,5980,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,2/3/16,8:53,1/18/16 2:30,2/5/16 10:54,390.3833333,440.4,0,0,0.1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5771,5864,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5776,5865,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:24,54,101.9,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5774,5866,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/22/16,8:24,1/18/16 2:30,1/24/16 8:50,101.9,150.3333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5779,5867,CfrLaguna1,100-1,1,1,1,2,10,C2,10+C2+E Coast,1/24/16,8:50,1/18/16 2:30,1/26/16 8:37,150.3333333,198.1166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5781,5873,CfrLaguna1,100-1,1,1,1,11,10,C2,10+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5786,5874,CfrLaguna1,100-1,1,1,1,11,10,C2,10+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:24,54,101.9,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5879,5888,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5884,5889,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5882,5890,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5887,5891,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5886,5892,CfrLaguna1,100-1,1,1,2,38,15,C2,15+C2+E Coast,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5967,5992,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5972,5993,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5970,5994,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5975,5995,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/24/16,8:54,1/18/16 2:30,1/26/16 8:40,150.4,198.1666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5974,5996,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/26/16,8:40,1/18/16 2:30,1/28/16 8:28,198.1666667,245.9666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5971,5997,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/28/16,8:28,1/18/16 2:30,1/30/16 9:29,245.9666667,294.9833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5976,5998,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,1/30/16,9:29,1/18/16 2:30,2/1/16 8:38,294.9833333,342.1333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5973,5999,CfrLaguna1,100-1,1,1,2,43,20,C2,20+C2+E Coast,2/1/16,8:38,1/18/16 2:30,2/3/16 8:23,342.1333333,389.8833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5680,5828,CfrLaguna1,100-1,1,2,2,44,0,C2,0+C2+E Coast,2/8/16,20:15,2/8/16 20:15,2/11/16 8:37,0,60.36666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5896,5673,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/8/16,20:15,2/8/16 20:15,2/11/16 8:37,0,60.36666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5900,5674,CfrLaguna1,100-1,1,2,2,57,15,C2,15+C2+E Coast,2/11/16,8:37,2/8/16 20:15,2/13/16 8:29,60.36666667,108.2333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5901,5939,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5906,5940,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:27,54,101.95,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5904,5941,CfrLaguna1,100-1,1,1,2,67,15,C2,15+C2+E Coast,1/22/16,8:27,1/18/16 2:30,1/24/16 8:54,101.95,150.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5911,5951,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5914,5952,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:29,54,101.9833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5913,5953,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/22/16,8:29,1/18/16 2:30,1/24/16 8:56,101.9833333,150.4333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5919,5954,CfrLaguna1,100-1,1,1,3,90,15,C2,15+C2+E Coast,1/24/16,8:56,1/18/16 2:30,1/26/16 8:43,150.4333333,198.2166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5685,5798,CfrLaguna1,100-1,1,1,3,91,0,C2,0+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5688,5799,CfrLaguna1,100-1,1,1,3,91,0,C2,0+C2+E Coast,1/20/16,8:30,1/18/16 2:30,1/22/16 8:29,54,101.9833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5687,5800,CfrLaguna1,100-1,1,1,3,91,0,C2,0+C2+E Coast,1/22/16,8:29,1/18/16 2:30,1/24/16 8:56,101.9833333,150.4333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5693,5801,CfrLaguna1,100-1,1,1,3,91,0,C2,0+C2+E Coast,1/24/16,8:56,1/18/16 2:30,1/26/16 8:43,150.4333333,198.2166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5702,5839,CfrLaguna1,100-1,1,2,3,99,0,C2,0+C2+E Coast,2/8/16,20:30,2/8/16 20:30,2/11/16 8:39,0,60.15,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5706,5840,CfrLaguna1,100-1,1,2,3,99,0,C2,0+C2+E Coast,2/11/16,8:39,2/8/16 20:30,2/13/16 8:31,60.15,108.0166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5705,5841,CfrLaguna1,100-1,1,2,3,99,0,C2,0+C2+E Coast,2/13/16,8:31,2/8/16 20:30,2/15/16 8:29,108.0166667,155.9833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
